Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741820327.8450804,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,230,156,2.8635449409484863
1741820328.0371785,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,69,263,4.369021892547607
1741820328.0430768,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,57,1911,33.464696168899536
1741820328.0506613,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,50,559,9.316508769989014
1741820328.3030477,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,47,245,4.015895843505859
1741820328.3219464,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,130,8764,188.78969860076904
1741820328.424953,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,29,379,6.1787943840026855
1741820328.5256362,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,161,461,7.639897584915161
1741820328.5468013,meta-llama/Llama-3.1-8B-Instruct,guanaco,8.0,1,51,3696,68.62450432777405
1741820328.5555868,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,107,407,6.666766405105591
1741820328.605449,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,143,171,2.8641111850738525
1741820328.6834855,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,30,93,1.650134563446045
1741820328.71578,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,179,125,2.124877452850342
1741820329.0330622,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,291,66,1.2763926982879639
1741820329.1580718,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,22,259,4.317515850067139
1741820329.1819487,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,130,70,1.313429594039917
1741820329.2308908,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,40,490,8.267112255096436
1741820329.544034,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,311,277,4.6364359855651855
1741820329.6901028,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,32,125,2.187824249267578
1741820330.011224,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,8.0,1,309,410,6.768677473068237
1741820330.082123,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,84,522,8.702371835708618
1741820330.1239066,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,205,148,2.37343692779541
1741820330.1900797,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,24,6454,131.61161255836487
1741820330.6022754,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,40,32,0.5034048557281494
1741820330.8776052,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,152,145,2.3458101749420166
1741820331.0490541,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,45,1877,33.1978976726532
1741820331.155997,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,8.0,1,281,611,10.345341444015503
1741820331.2703438,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,509,339,5.649784803390503
1741820331.6696727,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,82,423,7.152944803237915
1741820331.7229464,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,84,584,9.886088132858276
1741820332.0775645,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,32,183,3.0021557807922363
1741820332.286019,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,67,1832,32.59149432182312
1741820332.4006054,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,40,135,2.2047810554504395
1741820332.530306,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,59,101,1.6348052024841309
1741820332.6937644,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,8.0,1,291,447,7.633602142333984
1741820332.787096,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,23,204,3.4320478439331055
1741820333.032408,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,65,273,4.688277244567871
1741820333.357449,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,17,148,2.5172481536865234
1741820333.5342712,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,70,238,4.103084325790405
1741820333.6115649,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,127,131,2.220741033554077
1741820334.282655,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,199,103,1.8126168251037598
1741820334.5331836,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,204,97,1.7236340045928955
1741820334.65589,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,104,1212,21.342493772506714
1741820334.7282038,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,180,213,3.7579562664031982
1741820334.8915844,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,205,131,2.292309284210205
1741820335.2444482,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,157,285,4.978730916976929
1741820335.3688135,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,267,139,2.523167610168457
1741820335.368969,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,114,134,2.43386173248291
1741820335.3843353,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,53,203,3.6068427562713623
1741820335.4343727,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,57,70,1.2230536937713623
1741820335.4492142,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,177,112,1.9673538208007812
1741820335.5771902,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,138,97,1.9746522903442383
1741820335.6374462,meta-llama/Llama-3.1-8B-Instruct,scibench,8.0,1,88,333,6.021143674850464
1741820335.678671,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,25,257,4.868656635284424
1741820335.7060406,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,35,492,8.966538429260254
1741820335.8113456,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,40,369,6.804369926452637
1741820336.0743482,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,75,775,13.703186273574829
1741820336.1070356,meta-llama/Llama-3.1-8B-Instruct,ARB,8.0,1,327,1516,27.628427028656006
1741820336.17877,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,66,184,3.793290376663208
1741820336.4457734,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,44,309,5.829573631286621
1741820336.587111,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,52,1320,24.130358457565308
1741820336.5993335,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,229,4885,98.56888127326965
1741820336.9844885,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,235,338,6.283602714538574
1741820337.0667698,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,55,640,11.544402599334717
1741820337.1149883,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,28,1490,27.192399740219116
1741820337.1907284,meta-llama/Llama-3.1-8B-Instruct,theoremqa,8.0,1,471,328,6.12725567817688
1741820337.243968,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,230,68,1.660571813583374
1741820337.3692038,meta-llama/Llama-3.1-8B-Instruct,scibench,8.0,1,61,585,10.552515983581543
1741820337.462302,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,123,2094,38.60589838027954
1741820337.595465,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,45,167,3.7235565185546875
1741820337.659298,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,46,504,9.825808048248291
1741820337.7294612,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,217,164,3.9273226261138916
1741820337.7546978,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,57,644,12.371282577514648
1741820337.7919161,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,207,140,3.584426164627075
1741820337.8046029,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,33,238,6.286297082901001
1741820337.8498464,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,45,100,4.12331223487854
1741820337.8781297,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,42,219,6.251766204833984
1741820338.0961459,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,42,4299,87.77049708366394
1741820338.0973775,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,8.0,1,352,609,13.92196011543274
1741820338.1286707,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,90,1321,27.178746700286865
1741820338.1429048,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,67,720,16.06666922569275
1741820338.2251627,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,67,293,8.461069583892822
1741820338.6381104,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,52,958,20.175410270690918
1741820338.7869084,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,19,89,4.425720930099487
1741820339.1409419,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,232,337,8.718729972839355
1741820339.2032723,meta-llama/Llama-3.1-8B-Instruct,guanaco,8.0,1,41,5333,112.83595943450928
1741820339.344703,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,258,131,5.538867712020874
1741820339.3689392,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,47,159,6.5853590965271
1741820339.58636,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,190,98,5.39177393913269
1741820339.6235964,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,17,85,5.154460191726685
1741820339.8891153,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,24,142,6.6734960079193115
1741820340.0359244,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,64,551,13.81063985824585
1741820340.1021998,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,53,272,9.412495851516724
1741820340.1675131,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,32,218,8.476478338241577
1741820340.2443023,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,162,110,6.576311826705933
1741820340.2985587,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,20,248,9.091263055801392
1741820340.3188396,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,8.0,1,552,628,16.968721866607666
1741820340.4762506,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,41,121,8.271937847137451
1741820340.4875166,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,187,135,8.644616842269897
1741820340.8248913,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,35,266,10.716510772705078
1741820340.8572392,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,8.0,1,707,736,20.086649179458618
1741820341.0577056,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,117,272,11.624111413955688
1741820341.0899587,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,96,595,17.642672061920166
1741820341.1702561,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,69,965,25.224847316741943
1741820341.3331854,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,70,827,22.528032302856445
1741820341.4423661,meta-llama/Llama-3.1-8B-Instruct,theoremqa,8.0,1,441,204,10.928863525390625
1741820341.5327992,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,239,337,13.68415904045105
1741820341.5580392,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,57,1228,30.6436984539032
1741820341.921581,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,39,466,16.023823976516724
1741820342.5191088,meta-llama/Llama-3.1-8B-Instruct,guanaco,8.0,1,42,121,9.373321056365967
1741820342.5543716,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,27,126,9.783199787139893
1741820342.6046026,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,22,117,11.021310091018677
1741820342.7999032,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,43,129,11.502687215805054
1741820343.0184078,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,16,797,23.85346817970276
1741820343.0396342,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,16,147,12.029344320297241
1741820343.0448625,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,155,260,14.118686437606812
1741820343.2390206,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,36,345,15.870564222335815
1741820343.6831198,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,148,424,17.908111095428467
1741820343.6943493,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,1023,81,11.745630979537964
1741820343.7085643,meta-llama/Llama-3.1-8B-Instruct,theoremqa,8.0,1,616,5067,118.33766436576843
1741820343.8158479,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,75,1592,40.80570363998413
1741820344.1035903,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,341,175,14.226933717727661
1741820344.1158154,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,168,167,14.180702209472656
1741820344.2957528,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,54,247,15.722996473312378
1741820344.3559964,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,40,119,13.846329689025879
1741820344.446273,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,193,160,15.750765323638916
1741820344.4994977,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,100,496,22.102636575698853
1741820344.8074052,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,8.0,1,367,659,25.5578134059906
1741820344.9969323,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,17,260,18.08696961402893
1741820345.0482092,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,96,801,28.414626359939575
1741820345.1284723,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,8.0,1,515,599,24.462992429733276
1741820345.1756794,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,78,462,22.208484888076782
1741820345.3680522,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,100,63,14.60910153388977
1741820345.4633152,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,131,208,17.513596296310425
1741820345.655694,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,48,223,18.538249015808105
1741820345.730001,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,193,441,22.574238300323486
1741820345.8042529,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,231,245,19.013434171676636
1741820345.8215015,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,161,113,17.00560164451599
1741820345.835731,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,340,438,23.328728437423706
1741820345.8939562,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,162,277,20.822763919830322
1741820346.316227,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,109,902,32.44967222213745
1741820346.474589,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,49,1217,39.914817094802856
1741820346.5118105,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,189,108,18.55232810974121
1741820346.622313,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,197,167,19.621129989624023
1741820346.7610033,meta-llama/Llama-3.1-8B-Instruct,theoremqa,8.0,1,490,541,27.28914213180542
1741820346.8242953,meta-llama/Llama-3.1-8B-Instruct,guanaco,8.0,1,9,547,27.440734148025513
1741820346.9776947,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,200,246,21.83044934272766
1741820346.9989693,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,20,2067,59.04959416389465
1741820347.093263,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,33,629,29.201918125152588
1741820347.125525,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,42,290,23.156845808029175
1741820347.286849,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,20,232,21.93764305114746
1741820347.301059,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,88,397,25.306862115859985
1741820347.3032596,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,152,152,20.843961477279663
1741820347.3655255,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,44,221,23.098491668701172
1741820347.3697479,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,50,3290,88.07120847702026
1741820347.6724384,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,52,239,23.496886253356934
1741820348.0744712,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,145,90,20.34426736831665
1741820348.115709,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,42,1156,41.414751291275024
1741820348.2370334,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,274,139,21.801925659179688
1741820348.2973363,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,174,141,22.58353877067566
1741820348.3115542,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,24,183,23.53009271621704
1741820348.3127606,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,45,82,21.68001079559326
1741820348.6786253,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,90,899,37.714181661605835
1741820348.7009017,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,14,124,22.88431143760681
1741820348.8606985,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,281,134,22.97909426689148
1741820348.902924,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,220,164,23.893932819366455
1741820349.0242321,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,66,384,28.40030336380005
1741820349.0243523,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,33,194,24.778969526290894
1741820349.2309258,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,81,218,25.28581142425537
1741820349.2691445,meta-llama/Llama-3.1-8B-Instruct,theoremqa,8.0,1,390,739,35.55362629890442
1741820349.2703495,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,166,234,25.69710350036621
1741820349.3086054,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,46,372,28.752938747406006
1741820349.4015124,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,31,451,30.47439670562744
1741820349.487787,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,43,442,30.663699626922607
1741820349.6564415,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,13,269,27.35884380340576
1741820349.7286963,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,186,120,24.438189029693604
1741820349.8405359,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,8.0,1,248,557,33.19004821777344
1741820349.8778315,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,209,15817,449.9914870262146
1741820349.8780015,meta-llama/Llama-3.1-8B-Instruct,reclor,8.0,1,198,116,25.15026330947876
1741820349.886237,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,29,146,26.37388014793396
1741820349.9444828,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,31,118,26.12237524986267
1741820350.2096503,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,31,189,27.50223422050476
1741820350.2498803,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,29,359,30.905274868011475
1741820350.31311,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,106,284,29.438772201538086
1741820350.8789103,meta-llama/Llama-3.1-8B-Instruct,scienceqa,8.0,1,45,97,25.510089874267578
1741820351.2194405,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,28,209,27.80392575263977
1741820351.303693,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,21,115,25.953253269195557
1741820351.426996,meta-llama/Llama-3.1-8B-Instruct,airoboros,8.0,1,85,259,29.726409912109375
1741820351.5801005,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,49,414,32.613935470581055
1741820351.59233,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,182,282,30.217310190200806
1741820351.79672,meta-llama/Llama-3.1-8B-Instruct,guanaco,8.0,1,41,1441,54.21464538574219
1741820351.8569527,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,8.0,1,68,372,31.82500958442688
