Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1744057888.4532793,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,242,113,1.0244872570037842
1744057890.5269215,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,95,200,1.9703302383422852
1744057891.488127,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,267,114,1.213273048400879
1744057890.7701993,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,260,194,1.9409286975860596
1744057891.729257,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,153,171,1.7514424324035645
1744057891.7015052,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,70,195,2.0067222118377686
1744057890.5323052,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,301,373,3.710660934448242
1744057892.6344433,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,29,167,1.685199499130249
1744057891.5441897,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,90,276,2.813737154006958
1744057891.5632675,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,55,294,2.9698116779327393
1744057893.5004265,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,2,253,132,1.2887866497039795
1744057892.5349438,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,2.0,2,372,366,3.545076847076416
1744057895.1994216,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,116,100,0.957932710647583
1744057889.8501732,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,66,689,6.615512847900391
1744057893.3466012,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,2.0,2,344,334,3.2011053562164307
1744057892.2348967,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,23,530,5.176512002944946
1744057893.2881393,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,45,462,4.493842363357544
1744057896.1927443,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,46,160,1.5987310409545898
1744057896.8915966,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,192,119,1.2060918807983398
1744057897.0103993,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,52,120,1.2068312168121338
1744057898.6968422,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,47,144,1.3767333030700684
1744057897.5466905,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,41,404,3.9149584770202637
1744057901.310796,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,26,37,0.3973526954650879
1744057900.4442852,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,69,220,2.2517693042755127
1744057897.0000904,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,50,603,5.911750316619873
1744057901.9143193,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,151,141,1.445467472076416
1744057902.9267235,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,61,91,0.973834753036499
1744057900.4586358,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,43,344,3.531193256378174
1744057896.0904615,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,305,831,8.219731569290161
1744057900.8174217,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,62,366,3.762444019317627
1744057903.6006856,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,125,109,1.1586995124816895
1744057903.7372618,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,37,193,2.007021427154541
1744057904.922909,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,368,142,1.4568758010864258
1744057903.1303484,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,99,324,3.3380305767059326
1744057904.4661515,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,58,397,4.084249973297119
1744057903.850779,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,19,505,5.2198004722595215
1744057907.8563156,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,165,120,1.3387176990509033
1744057908.139877,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,163,105,1.1376667022705078
1744057909.7029135,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,34,41,0.48895692825317383
1744057908.7396204,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,325,149,1.6511785984039307
1744057904.0194643,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,24,618,6.464883804321289
1744057909.4781435,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,99,132,1.4896275997161865
1744057908.0033011,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,37,297,3.2473368644714355
1744057908.3923416,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,2,152,271,2.9952547550201416
1744057909.5913768,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,236,242,2.657870292663574
1744057911.2405033,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,2,243,187,2.065934658050537
1744057906.7432694,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,2,250,623,6.735033988952637
1744057909.7080278,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,58,406,4.482136964797974
1744057911.3542926,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,2,198,258,2.8586273193359375
1744057910.8622484,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,48,353,3.923464775085449
1744057909.5866945,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,2.0,2,360,548,6.134929656982422
1744057913.0465117,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,66,234,2.732091188430786
1744057914.8295097,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,46,197,2.3008899688720703
1744057913.621904,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,50,393,4.616214275360107
1744057916.9212067,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,43,111,1.3745391368865967
1744057917.2063057,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,2,1303,102,1.2501754760742188
1744057915.1893504,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,2,298,287,3.397557258605957
1744057913.1970809,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,2,261,498,5.81342339515686
1744057914.0167742,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,2,70,447,5.198054552078247
1744057915.2958782,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,63,380,4.402236700057983
1744057910.7787263,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,2,94,809,9.195248365402222
1744057920.2037904,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,2,51,69,0.8049843311309814
1744057917.1668289,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,2.0,2,386,346,3.983349323272705
1744057914.3658402,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,2,132,598,6.882575035095215
