Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745444622.6097662,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,57,535,10.321770191192627,1.0,1.3345682823916847,401.0,851.0,5548.882137030096,69.6132008768466
1745444625.25051,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,174,102,2.045354127883911,1.0,1.332438737381036,214.0,206.0,5756.342830728599,104.25446858234285
1745444628.6863108,meta-llama/Llama-3.1-70B-Instruct,scibench,0.25,8,50,237,4.667719125747681,0.0,1.3344891092979947,90.0,454.0,1501.4617482180463,30.571547032362613
1745444640.9983635,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,53,209,3.883578062057495,0.0,1.3347261863206095,93.0,209.0,3410.983704813613,54.53932708644568
1745444651.9159122,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,147,69,1.3426220417022705,0.0,1.3364077520493276,187.0,69.0,4263.894870405898,54.21360002879747
1745444657.9745781,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,78,156,3.0430705547332764,0.0,1.3399879131797556,310.0,248.0,4166.943958073424,52.03284941631228
1745444658.1403828,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,152,92,1.8485074043273926,1.0,1.3401830461920037,192.0,186.0,4558.056209839073,104.50791327298312
1745444680.079238,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,22,523,10.254570007324219,3.0,1.3496281202241467,524.0,1123.0,7988.254825207061,83.6369793044242
1745444683.4104297,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,56,350,7.08545446395874,2.0,1.3497626276003993,462.0,968.0,4837.383145302952,47.34364492264421
1745444684.7524114,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,157,160,3.295610189437866,2.0,1.3461483536660002,197.0,484.0,5402.735686909947,149.99151410608272
1745444689.0944822,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,27,228,4.859586477279663,4.0,1.3654698942229455,1397.0,779.0,16742.98386925097,35.39756004126463
1745444689.4795487,meta-llama/Llama-3.1-70B-Instruct,ARB,0.25,8,62,440,9.371468782424927,3.0,1.3766615930999493,1735.0,1737.0,10671.056622554106,46.523357782711685
1745444691.791841,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,70,646,13.462155818939209,0.0,1.379662594061008,1633.0,2155.0,5690.853021130585,42.777726100210955
1745444692.4441812,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,736,446,9.56745982170105,2.0,1.3791943588912303,1524.0,1783.0,7357.233073763528,60.342049507971154
1745444692.6758957,meta-llama/Llama-3.1-70B-Instruct,ARB,0.25,8,303,281,6.093333959579468,4.0,1.3765551113185721,748.0,1279.0,10000.810494240912,118.37483191771507
1745444696.6497855,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,365,360,7.525979042053223,1.0,1.3798854413342239,405.0,1166.0,1725.8316339977896,36.21915008180362
1745444705.2325861,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,112,1430,28.467493534088135,1.0,1.4087156786504755,1520.0,3368.0,5074.943205294398,43.925866231826255
1745444708.7488902,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,21,115,2.2796881198883057,1.0,1.381798382705842,61.0,232.0,2490.819288937077,104.28146191183484
1745444714.5654924,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,61,360,7.807295560836792,4.0,1.402939878875386,1251.0,1431.0,40328.8604198008,184.87689995195132
1745444715.3980873,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,80,379,8.224520444869995,3.0,1.4045273716593347,1150.0,1593.0,18152.750533443188,100.21371519651072
1745444717.3037994,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,898,399,8.628188848495483,2.0,1.406331952034913,1030.0,1658.0,5384.846933220311,68.08520111891576
1745444718.6169062,meta-llama/Llama-3.1-70B-Instruct,scibench,0.25,8,52,393,8.358054637908936,1.0,1.4066467251573145,92.0,1527.0,422.82034185484105,46.78229758434577
1745444727.9135702,meta-llama/Llama-3.1-70B-Instruct,guanaco,0.25,8,16,544,11.001684427261353,4.0,1.4198995574561186,635.0,1486.0,7726.831229139779,37.49802667108481
1745444734.3565893,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,65,488,10.040598154067993,2.0,1.4259035188638076,797.0,1642.0,5424.01022567008,53.39850843858117
1745444734.8294985,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,73,347,7.2279675006866455,2.0,1.4228676397577202,474.0,1341.0,3986.8398620984913,64.53291269991466
1745444735.2857063,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,57,1096,21.73670244216919,1.0,1.431588179068003,962.0,2656.0,4012.3512017116077,46.73798807215326
1745444737.5434144,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,147,113,2.469362258911133,3.0,1.4212843781371447,265.0,532.0,2934.53666626733,39.09818018414677
1745444738.4007456,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,38,13,0.315091609954834,5.0,1.4195790981242415,78.0,83.0,3001.9184573328157,311.8433689344009
1745444743.9379535,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,178,80,1.6359148025512695,1.0,1.4262449448893824,218.0,184.0,3321.659224841343,15.95371328078559
1745444750.0643976,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,30,141,2.886545419692993,2.0,1.4304263680707783,382.0,349.0,15570.394079342203,123.1550505781754
1745444751.5706265,meta-llama/Llama-3.1-70B-Instruct,ARB,0.25,8,273,326,6.444108009338379,0.0,1.431358644802285,312.0,667.0,2973.015340948853,21.599069209275903
1745444759.757721,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,48,162,3.1307365894317627,2.0,1.4345654247421262,264.0,294.0,10533.834799923212,95.41799351621698
1745444761.4517043,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,47,177,3.5368382930755615,1.0,1.4351652669318795,176.0,420.0,3586.292838578759,64.11667139475819
1745444761.589529,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,49,584,11.456090450286865,2.0,1.4407051595609384,331.0,1326.0,3348.531687998061,63.77811184631965
1745444767.3905034,meta-llama/Llama-3.1-70B-Instruct,guanaco,0.25,8,26,309,6.2000062465667725,1.0,1.4408583220859497,242.0,843.0,3139.576814559539,41.35216899562432
1745444769.9855654,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,47,140,2.8979225158691406,3.0,1.4405831131983171,176.0,499.0,7020.788872395858,176.07502254814722
1745444771.3262675,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,49,486,9.57120680809021,3.0,1.449391450093061,789.0,1102.0,7703.034938447115,36.85199432653099
1745444775.4359508,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,37,290,5.805700302124023,2.0,1.4496482784154017,700.0,667.0,14123.627215774737,43.68279523765058
1745444779.6835337,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,121,80,1.7143120765686035,1.0,1.4496911715994778,623.0,249.0,7571.266520892995,14.716863130202468
1745444780.5386815,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,0.25,8,422,450,8.551135063171387,1.0,1.4492324710357274,534.0,603.0,3441.711673849009,23.781564517297326
1745444787.7649808,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,32,322,6.229765176773071,0.0,1.4506746423524401,153.0,573.0,1254.9624846413078,31.561512265459545
1745444789.9253654,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,41,183,3.591890335083008,1.0,1.4507880876771746,81.0,368.0,3338.162954608896,103.91528806036206
1745444794.2929132,meta-llama/Llama-3.1-70B-Instruct,scibench,0.25,8,175,641,12.234509944915771,0.0,1.4566687509018326,569.0,984.0,5558.323592329504,51.92257257240281
1745444799.7936115,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,230,144,2.930901288986206,2.0,1.4562583729290555,354.0,356.0,8518.66974713922,124.68139599860535
1745444801.3576362,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,44,199,3.9734668731689453,1.0,1.4569544710751756,84.0,468.0,1269.3687539334567,69.07412791994132
1745444815.5258794,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,25,377,6.976503610610962,0.0,1.4556416056435226,65.0,377.0,2509.7596827808616,54.44378294838149
1745444824.317243,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,56,611,11.737542629241943,1.0,1.4585060461393329,187.0,1003.0,7223.523593409653,85.87906292061507
1745444828.3414395,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,51,421,8.245769739151001,0.0,1.4583793773577716,91.0,816.0,1802.560515378918,41.091274246274345
1745444836.9341474,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,238,166,3.10794997215271,0.0,1.4602997964579885,278.0,166.0,6674.2384859280155,54.556939277127704
1745444841.2516186,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,42,137,2.5203399658203125,0.0,1.4604796960341961,82.0,137.0,3476.095443343101,55.400034292179974
1745444846.5047832,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,51,286,5.30846643447876,1.0,1.4611172686882465,184.0,301.0,7102.318507591896,57.23832837093728
1745444851.4850264,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,53,240,4.469303607940674,0.0,1.4601365019945929,93.0,257.0,1841.5103884282366,26.56748575583802
1745444858.446044,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,8,479,140,2.8041467666625977,2.0,1.4673262466250023,731.0,235.0,8405.353182712628,87.34524508638985
1745444859.4013708,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,54,418,8.325868129730225,2.0,1.4731016827918533,434.0,1059.0,3198.061779733088,76.60044353898138
1745444861.1443932,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,78,347,6.933853626251221,1.0,1.4731909287663498,340.0,919.0,2060.3829896573307,44.407473074990946
1745444864.6821246,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,23,142,2.9248030185699463,3.0,1.4730154546994711,222.0,500.0,9290.381022633612,174.24962514595623
1745444866.1312199,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,120,507,9.567626714706421,0.0,1.471359073141925,159.0,753.0,1442.4638323295267,27.384425360376003
1745444875.990886,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,38,229,4.302710294723511,1.0,1.4727158784794971,170.0,312.0,7338.77245927866,73.32841924503013
1745444878.6479423,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,52,314,6.138260841369629,2.0,1.481095358539522,881.0,617.0,9935.839738133784,47.914520253614725
1745444882.1235566,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,228,127,2.6212503910064697,3.0,1.4810670051614228,789.0,344.0,19337.378856245417,135.6561281548223
