Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T23:52:20.841537,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,207,108,3.380571126937866,0.0,4.081818181818182,247.0,202.0,0.10785741101426538,14.899045861006016,2290.0605315598705,13.557915176882375
2025-04-27T23:57:35.345964,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,177,67,2.1376023292541504,2.0,6.367647058823529,279.0,154.0,0.058050388004630804,2.0627198519941885,4806.169426081073,74.65870842863923
2025-04-27T23:50:11.019966,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,40,117,3.769848585128784,4.0,6.330508474576271,225.0,522.0,0.07189660699805245,17.512679017992923,3129.493996929436,29.806975818130702
2025-04-27T23:55:05.678761,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,41,270,8.756452322006226,3.0,5.389705882352941,180.0,1286.0,0.15997518099902663,22.69545023603132,1125.1745356743506,56.66333941938482
2025-04-27T23:52:24.588817,meta-llama/Llama-3.1-70B-Instruct,ARB,0.25,4,365,196,6.0101683139801025,1.0,4.071428571428571,482.0,316.0,0.07748210700810887,5.918136719003087,6220.7910782492845,53.39518416080634
2025-04-27T23:57:36.862039,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,22,45,1.4242587089538574,1.0,3.760869565217391,62.0,111.0,0.09346017900679726,3.433033241017256,663.3841349211498,32.332923163630404
2025-04-27T23:50:14.299407,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,105,534,17.281595706939697,6.0,6.822761194029851,1260.0,2397.0,0.3357361920061521,57.91346686598263,3752.946599146843,41.38933705258727
2025-04-27T23:55:07.807532,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,4,59,100,3.2724409103393555,4.0,5.97029702970297,99.0,504.0,0.04185827900073491,3.2067457319935784,2365.1235159061807,157.16868193558705
2025-04-27T23:52:26.863285,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,37,1038,32.55167555809021,2.0,3.8354186717998076,1409.0,2576.0,0.405507781993947,65.99935672801803,3474.6558822415695,39.03068344462268
2025-04-27T23:57:40.501535,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,11,52,1.548994779586792,1.0,4.076923076923077,140.0,72.0,0.03394815800129436,1.5020860049990006,4123.93508934011,47.93334054134131
