timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/16 20:13:43.576, 71.75 W, 0 %, 75059 MiB
2025/10/16 20:13:43.582, 61.57 W, 0 %, 4 MiB
2025/10/16 20:13:43.590, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:43.597, 62.39 W, 0 %, 4 MiB
2025/10/16 20:13:43.605, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:43.613, 61.45 W, 0 %, 4 MiB
2025/10/16 20:13:43.621, 59.82 W, 0 %, 4 MiB
2025/10/16 20:13:43.628, 58.67 W, 0 %, 4 MiB
2025/10/16 20:13:43.886, 71.75 W, 0 %, 75059 MiB
2025/10/16 20:13:43.886, 61.57 W, 0 %, 4 MiB
2025/10/16 20:13:43.886, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:43.887, 62.39 W, 0 %, 4 MiB
2025/10/16 20:13:43.887, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:43.887, 61.45 W, 0 %, 4 MiB
2025/10/16 20:13:43.887, 59.82 W, 0 %, 4 MiB
2025/10/16 20:13:43.887, 58.67 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 71.75 W, 0 %, 75059 MiB
2025/10/16 20:13:44.137, 61.57 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 62.39 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 61.45 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 59.82 W, 0 %, 4 MiB
2025/10/16 20:13:44.137, 59.00 W, 0 %, 4 MiB
2025/10/16 20:13:44.387, 71.42 W, 0 %, 75059 MiB
2025/10/16 20:13:44.387, 61.57 W, 0 %, 4 MiB
2025/10/16 20:13:44.387, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:44.388, 62.39 W, 0 %, 4 MiB
2025/10/16 20:13:44.388, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:44.388, 61.45 W, 0 %, 4 MiB
2025/10/16 20:13:44.388, 59.82 W, 0 %, 4 MiB
2025/10/16 20:13:44.388, 58.67 W, 0 %, 4 MiB
2025/10/16 20:13:44.638, 71.42 W, 0 %, 75059 MiB
2025/10/16 20:13:44.638, 61.57 W, 0 %, 4 MiB
2025/10/16 20:13:44.638, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:44.638, 62.39 W, 0 %, 4 MiB
2025/10/16 20:13:44.638, 61.70 W, 0 %, 4 MiB
2025/10/16 20:13:44.638, 61.45 W, 0 %, 4 MiB
2025/10/16 20:13:44.638, 59.82 W, 0 %, 4 MiB
