timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/17 07:12:59.808, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:12:59.817, 64.99 W, 0 %, 76879 MiB
2025/10/17 07:12:59.824, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:12:59.831, 63.71 W, 0 %, 76879 MiB
2025/10/17 07:12:59.837, 57.73 W, 0 %, 4 MiB
2025/10/17 07:12:59.846, 60.13 W, 0 %, 4 MiB
2025/10/17 07:12:59.854, 57.02 W, 0 %, 4 MiB
2025/10/17 07:12:59.864, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:00.123, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:00.123, 64.60 W, 0 %, 76879 MiB
2025/10/17 07:13:00.123, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:00.123, 63.44 W, 0 %, 76879 MiB
2025/10/17 07:13:00.123, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:00.123, 60.06 W, 0 %, 4 MiB
2025/10/17 07:13:00.123, 57.02 W, 0 %, 4 MiB
2025/10/17 07:13:00.123, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:00.373, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:00.373, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:00.373, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:00.373, 63.44 W, 0 %, 76879 MiB
2025/10/17 07:13:00.373, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:00.373, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:00.373, 57.30 W, 0 %, 4 MiB
2025/10/17 07:13:00.373, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:00.623, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:00.623, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:00.624, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:00.624, 63.71 W, 0 %, 76879 MiB
2025/10/17 07:13:00.624, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:00.624, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:00.624, 57.02 W, 0 %, 4 MiB
2025/10/17 07:13:00.624, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:00.874, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:00.874, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:00.874, 63.24 W, 0 %, 76879 MiB
2025/10/17 07:13:00.874, 63.71 W, 0 %, 76879 MiB
2025/10/17 07:13:00.874, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:00.874, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:00.874, 57.02 W, 0 %, 4 MiB
2025/10/17 07:13:00.874, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:01.124, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:01.124, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:01.124, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:01.124, 63.71 W, 0 %, 76879 MiB
2025/10/17 07:13:01.124, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:01.125, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:01.125, 57.02 W, 0 %, 4 MiB
2025/10/17 07:13:01.125, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:01.375, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:01.375, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:01.375, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:01.375, 63.44 W, 0 %, 76879 MiB
2025/10/17 07:13:01.375, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:01.375, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:01.375, 57.30 W, 0 %, 4 MiB
2025/10/17 07:13:01.375, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:01.625, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:01.625, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:01.625, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:01.625, 63.71 W, 0 %, 76879 MiB
2025/10/17 07:13:01.625, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:01.625, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:01.625, 57.02 W, 0 %, 4 MiB
2025/10/17 07:13:01.625, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:01.876, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:01.876, 64.67 W, 0 %, 76879 MiB
2025/10/17 07:13:01.876, 63.24 W, 0 %, 76879 MiB
2025/10/17 07:13:01.876, 63.44 W, 0 %, 76879 MiB
2025/10/17 07:13:01.876, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:01.876, 60.13 W, 0 %, 4 MiB
2025/10/17 07:13:01.876, 57.02 W, 0 %, 4 MiB
2025/10/17 07:13:01.876, 59.49 W, 0 %, 4 MiB
2025/10/17 07:13:02.126, 63.78 W, 0 %, 76879 MiB
2025/10/17 07:13:02.126, 64.60 W, 0 %, 76879 MiB
2025/10/17 07:13:02.126, 63.52 W, 0 %, 76879 MiB
2025/10/17 07:13:02.126, 63.44 W, 0 %, 76879 MiB
2025/10/17 07:13:02.126, 57.73 W, 0 %, 4 MiB
2025/10/17 07:13:02.126, 60.13 W, 0 %, 4 MiB
