timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/07 17:37:54.523, 118.30 W, 0 %, 74757 MiB
2025/10/07 17:37:54.526, 118.15 W, 0 %, 74645 MiB
2025/10/07 17:37:54.528, 117.53 W, 0 %, 74645 MiB
2025/10/07 17:37:54.530, 117.58 W, 0 %, 74645 MiB
2025/10/07 17:37:54.532, 72.45 W, 0 %, 17 MiB
2025/10/07 17:37:54.534, 71.54 W, 0 %, 17 MiB
2025/10/07 17:37:54.537, 71.44 W, 0 %, 17 MiB
2025/10/07 17:37:54.539, 71.47 W, 0 %, 17 MiB
2025/10/07 17:37:54.792, 118.34 W, 0 %, 74757 MiB
2025/10/07 17:37:54.792, 118.20 W, 0 %, 74645 MiB
2025/10/07 17:37:54.792, 117.54 W, 0 %, 74645 MiB
2025/10/07 17:37:54.792, 117.58 W, 0 %, 74645 MiB
2025/10/07 17:37:54.792, 72.44 W, 0 %, 17 MiB
2025/10/07 17:37:54.792, 71.55 W, 0 %, 17 MiB
2025/10/07 17:37:54.792, 71.36 W, 0 %, 17 MiB
2025/10/07 17:37:54.792, 71.45 W, 0 %, 17 MiB
2025/10/07 17:37:55.042, 118.37 W, 0 %, 74757 MiB
2025/10/07 17:37:55.042, 118.16 W, 0 %, 74645 MiB
2025/10/07 17:37:55.042, 117.51 W, 0 %, 74645 MiB
2025/10/07 17:37:55.042, 117.56 W, 0 %, 74645 MiB
2025/10/07 17:37:55.042, 72.48 W, 0 %, 17 MiB
2025/10/07 17:37:55.042, 71.53 W, 0 %, 17 MiB
2025/10/07 17:37:55.042, 71.35 W, 0 %, 17 MiB
2025/10/07 17:37:55.042, 71.42 W, 0 %, 17 MiB
2025/10/07 17:37:55.292, 118.38 W, 0 %, 74757 MiB
2025/10/07 17:37:55.292, 118.15 W, 0 %, 74645 MiB
2025/10/07 17:37:55.293, 117.50 W, 0 %, 74645 MiB
2025/10/07 17:37:55.293, 117.56 W, 0 %, 74645 MiB
2025/10/07 17:37:55.293, 72.48 W, 0 %, 17 MiB
2025/10/07 17:37:55.293, 71.54 W, 0 %, 17 MiB
2025/10/07 17:37:55.293, 71.46 W, 0 %, 17 MiB
2025/10/07 17:37:55.293, 71.33 W, 0 %, 17 MiB
2025/10/07 17:37:55.543, 118.40 W, 0 %, 74757 MiB
2025/10/07 17:37:55.543, 118.17 W, 0 %, 74645 MiB
2025/10/07 17:37:55.543, 117.51 W, 0 %, 74645 MiB
2025/10/07 17:37:55.543, 117.58 W, 0 %, 74645 MiB
2025/10/07 17:37:55.543, 72.45 W, 0 %, 17 MiB
2025/10/07 17:37:55.543, 71.53 W, 0 %, 17 MiB
2025/10/07 17:37:55.543, 71.44 W, 0 %, 17 MiB
2025/10/07 17:37:55.543, 71.28 W, 0 %, 17 MiB
2025/10/07 17:37:55.793, 118.39 W, 0 %, 74757 MiB
2025/10/07 17:37:55.793, 118.13 W, 0 %, 74645 MiB
2025/10/07 17:37:55.793, 117.52 W, 0 %, 74645 MiB
2025/10/07 17:37:55.793, 117.58 W, 0 %, 74645 MiB
