Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-28T00:29:34.975771,meta-llama/Llama-3.1-70B-Instruct,airoboros,4.0,4,9,25,0.8419895172119141,3.0,10.777777777777779,202.0,89.0,0.03474796899536159,0.761107311991509,5813.289404827213,116.93489025499322
2025-04-28T00:29:35.978635,meta-llama/Llama-3.1-70B-Instruct,scienceqa,4.0,4,24,10,0.3697800636291504,6.0,19.666666666666668,163.0,73.0,0.03387174899398815,0.29683947400189936,4812.2699547912525,245.92416573118203
2025-04-28T00:29:35.801579,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,15,99,3.3915963172912598,10.0,16.495049504950494,822.0,844.0,0.104158654998173,4.3681059939845,7891.806974796461,193.21875457287607
2025-04-28T00:29:33.986961,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,182,191,6.408161401748657,14.0,17.01047120418848,1849.0,1400.0,0.17372078499465715,10.681716396997217,10643.516261205397,131.06507867907445
2025-04-28T00:29:38.793435,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,18,82,3.0595145225524902,17.0,34.80722891566265,1713.0,1176.0,0.139683158005937,12.622751491027884,12263.46844139357,93.16510753110272
2025-04-28T00:29:36.808616,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,191,169,6.236583948135376,22.0,31.847058823529412,3111.0,2303.0,0.20015015501121525,18.774134863022482,15543.330455205882,122.66876832423243
2025-04-28T00:29:37.224878,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,29,163,6.090487003326416,22.0,34.23780487804878,3272.0,2343.0,0.23509453401493374,24.806569276028313,13917.80550624012,94.45078736720538
2025-04-28T00:29:36.551562,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,34,216,8.216279983520508,32.0,39.714285714285715,5215.0,3403.0,0.2696712920151185,32.96657197002787,19338.35804705394,103.2257767988099
2025-04-28T00:29:43.115063,meta-llama/Llama-3.1-70B-Instruct,theoremqa,4.0,4,352,46,2.039433479309082,31.0,70.27083333333333,2030.0,1343.0,0.1505998240027111,16.107090774021344,13479.431423262859,83.37942703880985
2025-04-28T00:29:35.138262,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,23,270,10.06014108657837,31.0,35.731617647058826,5758.0,3961.0,0.4532243040011963,45.9252692470327,12704.526101461677,86.24881388705035
