Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741812694.9485173,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,219,139,1.7870213985443115
1741812695.8267388,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,40,122,1.5743930339813232
1741812695.5811694,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,1,45,167,2.1217401027679443
1741812695.8589606,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,103,228,2.867385149002075
1741812697.3307197,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,185,126,1.641425609588623
1741812697.6632655,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,49,299,4.092992067337036
1741812699.425981,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,188,172,2.4530417919158936
1741812700.1298993,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,206,147,2.1716971397399902
1741812700.3206494,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,34,148,2.152731418609619
1741812701.1454682,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,12,91,1.3904311656951904
1741812701.2365334,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,167,85,1.300764799118042
1741812699.0152574,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,267,264,3.7879042625427246
1741812700.9152336,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,36,184,2.749667167663574
1741812700.2356687,meta-llama/Llama-3.1-8B-Instruct,theoremqa,4.0,1,372,330,5.0158302783966064
1741812702.2197435,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,21,202,3.1811323165893555
1741812701.9021137,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,244,240,3.7446577548980713
1741812702.4940555,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,33,222,3.4959163665771484
1741812702.2592232,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,28,239,3.761500835418701
1741812696.5415552,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,37,706,10.183140993118286
1741812702.511448,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,32,305,4.890039443969727
1741812704.8952806,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,178,163,2.6845285892486572
1741812703.6808136,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,702,276,4.505450487136841
1741812704.5259457,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,37,228,3.756413698196411
1741812700.2289968,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,42,518,8.117043256759644
1741812704.7990317,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,205,223,3.6830649375915527
1741812702.254147,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,80,412,6.6221301555633545
1741812706.2679396,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,324,174,2.948352336883545
1741812706.0594556,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,186,192,3.236767292022705
1741812698.7902188,meta-llama/Llama-3.1-8B-Instruct,theoremqa,4.0,1,641,686,10.600890398025513
1741812704.6125433,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,65,317,5.219644546508789
1741812706.4813824,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,250,248,4.370617628097534
1741812704.5512443,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,32,381,6.512353420257568
1741812698.8916087,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,35,829,13.184067487716675
1741812710.1459486,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,1,59,113,2.0282740592956543
1741812704.8200386,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,71,436,7.469156980514526
1741812708.3380992,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,149,250,4.4263951778411865
1741812710.4218068,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,43,143,2.457115411758423
1741812707.608811,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,73,310,5.400924444198608
1741812706.815537,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,20,368,6.37267541885376
1741812707.1995242,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,4.0,1,265,350,6.0684943199157715
1741812705.3153927,meta-llama/Llama-3.1-8B-Instruct,scibench,4.0,1,99,480,8.195621967315674
1741812707.012037,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,102,391,6.760032415390015
1741812710.6192577,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,201,201,3.40592360496521
1741812707.3245227,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,93,403,6.985647916793823
1741812713.6374726,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,193,103,1.7922265529632568
1741812711.2866585,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,26,244,4.145018815994263
1741812713.4275193,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,39,123,2.1162495613098145
1741812709.7750883,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,83,336,5.909566640853882
1741812708.9697149,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,93,389,6.7973222732543945
1741812705.7400289,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,40,630,10.77008843421936
1741812711.6643744,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,31,300,5.1065590381622314
1741812708.9930336,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,4.0,1,449,452,7.9019386768341064
1741812714.133274,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,223,174,3.0537853240966797
1741812714.3507566,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,230,166,2.9247865676879883
1741812715.5462668,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,120,115,2.0122642517089844
1741812700.9071796,meta-llama/Llama-3.1-8B-Instruct,scibench,4.0,1,126,1018,16.89433789253235
