Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741913585.4726243,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,52,736,4.1747963428497314
1741913589.5812252,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,32,53,0.3649590015411377
1741913589.588487,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,220,141,0.8415460586547852
1741913589.6878006,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,54,188,1.058823585510254
1741913591.712515,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,30,310,1.7352561950683594
1741913594.3411665,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,39,288,1.6146504878997803
1741913597.835148,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,832,142,0.8374128341674805
1741913598.4291813,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,8,396,224,1.2779581546783447
1741913599.0066063,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,47,336,1.881594181060791
1741913601.3760858,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,44,247,1.3736753463745117
1741913600.2107673,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,43,569,3.178778648376465
1741913602.9092638,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,222,214,1.2217657566070557
1741913604.7770607,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,228,202,1.1438288688659668
1741913606.4807432,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,42,184,1.0415778160095215
1741913608.2350051,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,49,86,0.5168337821960449
1741913607.7601516,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,271,181,1.0577950477600098
1741913607.6516318,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,8,155,236,1.3812973499298096
1741913585.5424645,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,42,4822,26.43389368057251
1741913611.3909948,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,46,172,0.9987959861755371
1741913609.925101,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,8,458,450,2.5469064712524414
1741913612.1701725,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,208,180,1.0265519618988037
1741913612.5220606,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,16,198,1.0824689865112305
1741913614.8815737,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,8,17,145,0.8348829746246338
1741913615.018062,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,39,171,0.9502592086791992
1741913616.708794,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,284,485,2.7118983268737793
1741913618.0572636,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,8,89,524,3.1832334995269775
1741913619.790462,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,197,234,1.5503170490264893
1741913620.1677573,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,52,259,1.673647403717041
1741913619.495835,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,26,657,4.147949934005737
1741913623.2459261,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,32,153,0.9879703521728516
1741913623.7470365,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,175,102,0.6576361656188965
1741913619.9958472,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,49,742,4.65840220451355
1741913620.7042289,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,124,790,4.805498838424683
1741913625.1904097,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,48,187,1.0555977821350098
1741913617.97188,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,151,1419,8.514196157455444
1741913626.2519069,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,40,294,1.64723801612854
1741913626.7513127,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,20,241,1.3452637195587158
1741913617.4229703,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,66,2152,12.481759309768677
1741913630.1127644,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,88,175,0.9850361347198486
1741913631.1972384,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,175,99,0.5864472389221191
1741913632.7260664,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,13,139,0.9359941482543945
1741913632.8922184,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,8,62,121,0.8067376613616943
1741913629.293618,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,52,857,4.974587678909302
1741913635.8068848,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,36,213,1.3626320362091064
1741913632.7507663,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,84,778,4.891074180603027
1741913634.2612524,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,41,754,4.685239553451538
1741913631.3276877,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,43,1250,7.6524574756622314
1741913636.603084,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,21,455,2.7950685024261475
1741913633.3953862,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,8,128,1105,6.759509801864624
1741913639.3573842,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,111,250,1.418311357498169
1741913639.770042,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,26,263,1.4698421955108643
1741913641.7465923,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,26,167,0.9635066986083984
1741913633.0607393,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,41,1657,9.856285810470581
1741913643.1746016,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,8,25,47,0.3072988986968994
1741913642.2263885,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,20,257,1.4769575595855713
1741913643.3010166,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,211,226,1.2699646949768066
1741913644.997672,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,8,308,195,1.0990023612976074
1741913648.2371397,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,155,133,0.7605037689208984
1741913646.7512715,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,1.0,8,375,601,3.33709716796875
1741913650.1590877,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,16,163,0.9275217056274414
1741913652.333369,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,40,310,1.8192744255065918
1741913653.6720774,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,184,215,1.3880085945129395
