timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/16 09:44:47.854, 88.08 W, 0 %, 75525 MiB
2025/10/16 09:44:47.862, 82.53 W, 0 %, 75525 MiB
2025/10/16 09:44:47.869, 84.76 W, 0 %, 75525 MiB
2025/10/16 09:44:47.874, 84.33 W, 0 %, 75525 MiB
2025/10/16 09:44:47.882, 60.16 W, 0 %, 4 MiB
2025/10/16 09:44:47.890, 61.06 W, 0 %, 4 MiB
2025/10/16 09:44:47.899, 57.34 W, 0 %, 4 MiB
2025/10/16 09:44:47.907, 61.25 W, 0 %, 4 MiB
2025/10/16 09:44:48.169, 87.48 W, 0 %, 75525 MiB
2025/10/16 09:44:48.169, 82.20 W, 0 %, 75525 MiB
2025/10/16 09:44:48.169, 84.85 W, 0 %, 75525 MiB
2025/10/16 09:44:48.169, 84.42 W, 0 %, 75525 MiB
2025/10/16 09:44:48.169, 60.16 W, 0 %, 4 MiB
2025/10/16 09:44:48.169, 61.12 W, 0 %, 4 MiB
2025/10/16 09:44:48.169, 57.34 W, 0 %, 4 MiB
2025/10/16 09:44:48.169, 61.25 W, 0 %, 4 MiB
2025/10/16 09:44:48.419, 87.48 W, 0 %, 75525 MiB
2025/10/16 09:44:48.420, 82.81 W, 0 %, 75525 MiB
2025/10/16 09:44:48.420, 84.52 W, 0 %, 75525 MiB
2025/10/16 09:44:48.420, 84.09 W, 0 %, 75525 MiB
2025/10/16 09:44:48.420, 60.16 W, 0 %, 4 MiB
2025/10/16 09:44:48.420, 61.12 W, 0 %, 4 MiB
2025/10/16 09:44:48.420, 57.34 W, 0 %, 4 MiB
2025/10/16 09:44:48.420, 61.25 W, 0 %, 4 MiB
2025/10/16 09:44:48.670, 87.48 W, 0 %, 75525 MiB
2025/10/16 09:44:48.670, 82.45 W, 0 %, 75525 MiB
2025/10/16 09:44:48.670, 84.15 W, 0 %, 75525 MiB
2025/10/16 09:44:48.670, 84.00 W, 0 %, 75525 MiB
2025/10/16 09:44:48.670, 60.16 W, 0 %, 4 MiB
2025/10/16 09:44:48.670, 61.06 W, 0 %, 4 MiB
2025/10/16 09:44:48.670, 57.34 W, 0 %, 4 MiB
2025/10/16 09:44:48.670, 61.25 W, 0 %, 4 MiB
2025/10/16 09:44:48.920, 87.39 W, 0 %, 75525 MiB
2025/10/16 09:44:48.920, 82.45 W, 0 %, 75525 MiB
2025/10/16 09:44:48.921, 84.44 W, 0 %, 75525 MiB
2025/10/16 09:44:48.921, 83.72 W, 0 %, 75525 MiB
2025/10/16 09:44:48.921, 60.10 W, 0 %, 4 MiB
2025/10/16 09:44:48.921, 60.99 W, 0 %, 4 MiB
2025/10/16 09:44:48.921, 57.28 W, 0 %, 4 MiB
2025/10/16 09:44:48.921, 61.18 W, 0 %, 4 MiB
2025/10/16 09:44:49.171, 87.39 W, 0 %, 75525 MiB
2025/10/16 09:44:49.171, 69.01 W, 0 %, 75525 MiB
2025/10/16 09:44:49.171, 84.35 W, 0 %, 75525 MiB
2025/10/16 09:44:49.171, 84.00 W, 0 %, 75525 MiB
2025/10/16 09:44:49.171, 60.10 W, 0 %, 4 MiB
2025/10/16 09:44:49.171, 60.99 W, 0 %, 4 MiB
2025/10/16 09:44:49.171, 57.28 W, 0 %, 4 MiB
2025/10/16 09:44:49.171, 61.18 W, 0 %, 4 MiB
2025/10/16 09:44:49.421, 72.39 W, 0 %, 75525 MiB
2025/10/16 09:44:49.421, 67.40 W, 0 %, 75525 MiB
2025/10/16 09:44:49.421, 69.68 W, 0 %, 75525 MiB
2025/10/16 09:44:49.421, 69.33 W, 0 %, 75525 MiB
2025/10/16 09:44:49.421, 60.10 W, 0 %, 4 MiB
2025/10/16 09:44:49.421, 60.99 W, 0 %, 4 MiB
2025/10/16 09:44:49.422, 57.22 W, 0 %, 4 MiB
2025/10/16 09:44:49.422, 61.18 W, 0 %, 4 MiB
2025/10/16 09:44:49.672, 72.06 W, 0 %, 75525 MiB
2025/10/16 09:44:49.672, 67.40 W, 0 %, 75525 MiB
2025/10/16 09:44:49.672, 69.36 W, 0 %, 75525 MiB
2025/10/16 09:44:49.672, 69.00 W, 0 %, 75525 MiB
2025/10/16 09:44:49.672, 60.03 W, 0 %, 4 MiB
2025/10/16 09:44:49.672, 60.93 W, 0 %, 4 MiB
2025/10/16 09:44:49.672, 57.22 W, 0 %, 4 MiB
2025/10/16 09:44:49.672, 61.12 W, 0 %, 4 MiB
2025/10/16 09:44:49.922, 71.79 W, 0 %, 75525 MiB
2025/10/16 09:44:49.922, 67.40 W, 0 %, 75525 MiB
2025/10/16 09:44:49.922, 69.36 W, 0 %, 75525 MiB
2025/10/16 09:44:49.922, 69.33 W, 0 %, 75525 MiB
2025/10/16 09:44:49.923, 60.03 W, 0 %, 4 MiB
2025/10/16 09:44:49.923, 60.93 W, 0 %, 4 MiB
2025/10/16 09:44:49.923, 57.50 W, 0 %, 4 MiB
