timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/17 11:08:37.878, 63.78 W, 0 %, 76341 MiB
2025/10/17 11:08:37.888, 64.60 W, 0 %, 76343 MiB
2025/10/17 11:08:37.900, 63.24 W, 0 %, 76343 MiB
2025/10/17 11:08:37.911, 63.37 W, 0 %, 76343 MiB
2025/10/17 11:08:37.922, 63.91 W, 0 %, 76343 MiB
2025/10/17 11:08:37.934, 66.54 W, 0 %, 76343 MiB
2025/10/17 11:08:37.944, 63.17 W, 0 %, 76343 MiB
2025/10/17 11:08:37.955, 65.60 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 63.45 W, 0 %, 76341 MiB
2025/10/17 11:08:38.217, 64.60 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 63.24 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 63.65 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 63.91 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 66.61 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 63.17 W, 0 %, 76343 MiB
2025/10/17 11:08:38.217, 65.60 W, 0 %, 76343 MiB
2025/10/17 11:08:38.467, 63.45 W, 0 %, 76341 MiB
2025/10/17 11:08:38.468, 64.60 W, 0 %, 76343 MiB
2025/10/17 11:08:38.468, 63.52 W, 0 %, 76343 MiB
2025/10/17 11:08:38.468, 63.44 W, 0 %, 76343 MiB
2025/10/17 11:08:38.468, 63.91 W, 0 %, 76343 MiB
2025/10/17 11:08:38.468, 66.54 W, 0 %, 76343 MiB
2025/10/17 11:08:38.468, 63.17 W, 0 %, 76343 MiB
2025/10/17 11:08:38.468, 65.60 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 63.45 W, 0 %, 76341 MiB
2025/10/17 11:08:38.718, 64.60 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 63.24 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 63.71 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 63.58 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 66.54 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 63.17 W, 0 %, 76343 MiB
2025/10/17 11:08:38.718, 65.60 W, 0 %, 76343 MiB
