timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/02/26 14:48:52.645, 58.62 W, 0 %, 35957 MiB
2025/02/26 14:48:53.645, 58.87 W, 0 %, 35957 MiB
2025/02/26 14:48:54.646, 58.94 W, 0 %, 35957 MiB
2025/02/26 14:48:55.646, 58.56 W, 0 %, 35957 MiB
timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/02/26 14:50:45.939, 58.76 W, 0 %, 35957 MiB
2025/02/26 14:50:46.940, 58.76 W, 0 %, 35957 MiB
2025/02/26 14:50:47.940, 58.76 W, 0 %, 35957 MiB
2025/02/26 14:50:48.940, 58.76 W, 0 %, 35957 MiB
2025/02/26 14:50:49.940, 58.76 W, 0 %, 35957 MiB
2025/02/26 14:50:50.941, 58.52 W, 0 %, 35957 MiB
2025/02/26 14:50:51.941, 246.00 W, 10 %, 35961 MiB
2025/02/26 14:50:52.941, 244.45 W, 95 %, 35961 MiB
2025/02/26 14:50:53.941, 251.72 W, 95 %, 35961 MiB
2025/02/26 14:50:54.941, 246.00 W, 95 %, 36109 MiB
2025/02/26 14:50:55.942, 245.19 W, 94 %, 36109 MiB
2025/02/26 14:50:56.942, 246.78 W, 95 %, 36109 MiB
2025/02/26 14:50:57.942, 254.33 W, 95 %, 36109 MiB
2025/02/26 14:50:58.942, 248.38 W, 94 %, 36109 MiB
2025/02/26 14:50:59.942, 247.31 W, 94 %, 36109 MiB
2025/02/26 14:51:00.942, 244.69 W, 94 %, 36109 MiB
2025/02/26 14:51:01.943, 252.26 W, 94 %, 36109 MiB
2025/02/26 14:51:02.943, 250.46 W, 94 %, 36109 MiB
2025/02/26 14:51:03.943, 249.63 W, 95 %, 36109 MiB
2025/02/26 14:51:04.943, 251.72 W, 94 %, 36109 MiB
2025/02/26 14:51:05.943, 251.43 W, 94 %, 36109 MiB
2025/02/26 14:51:06.943, 249.15 W, 94 %, 36109 MiB
2025/02/26 14:51:07.943, 257.95 W, 93 %, 36109 MiB
2025/02/26 14:51:08.943, 251.72 W, 94 %, 36109 MiB
2025/02/26 14:51:09.944, 257.73 W, 94 %, 36109 MiB
2025/02/26 14:51:10.944, 251.48 W, 94 %, 36109 MiB
2025/02/26 14:51:11.944, 249.15 W, 94 %, 36109 MiB
2025/02/26 14:51:12.944, 253.80 W, 94 %, 36109 MiB
2025/02/26 14:51:13.944, 247.56 W, 95 %, 36109 MiB
2025/02/26 14:51:14.944, 256.42 W, 95 %, 36109 MiB
2025/02/26 14:51:15.944, 249.39 W, 94 %, 36109 MiB
2025/02/26 14:51:16.944, 256.95 W, 94 %, 36109 MiB
2025/02/26 14:51:17.945, 250.94 W, 94 %, 36109 MiB
2025/02/26 14:51:18.945, 250.94 W, 94 %, 36109 MiB
2025/02/26 14:51:19.945, 252.01 W, 91 %, 36109 MiB
2025/02/26 14:51:20.945, 253.03 W, 94 %, 36109 MiB
2025/02/26 14:51:21.945, 259.75 W, 93 %, 36109 MiB
2025/02/26 14:51:22.945, 253.56 W, 95 %, 36109 MiB
2025/02/26 14:51:23.946, 261.34 W, 94 %, 36109 MiB
2025/02/26 14:51:24.946, 261.58 W, 94 %, 36109 MiB
2025/02/26 14:51:25.946, 251.43 W, 94 %, 36109 MiB
2025/02/26 14:51:26.946, 260.34 W, 93 %, 36109 MiB
2025/02/26 14:51:27.949, 264.73 W, 94 %, 36109 MiB
2025/02/26 14:51:28.949, 264.97 W, 94 %, 36109 MiB
2025/02/26 14:51:29.949, 261.58 W, 93 %, 36109 MiB
2025/02/26 14:51:30.949, 261.58 W, 93 %, 36109 MiB
2025/02/26 14:51:31.949, 250.70 W, 94 %, 36109 MiB
2025/02/26 14:51:32.949, 252.14 W, 94 %, 36109 MiB
2025/02/26 14:51:33.949, 260.73 W, 93 %, 36109 MiB
2025/02/26 14:51:34.949, 264.66 W, 94 %, 36109 MiB
2025/02/26 14:51:35.950, 261.34 W, 94 %, 36109 MiB
2025/02/26 14:51:36.950, 259.14 W, 93 %, 36109 MiB
2025/02/26 14:51:37.950, 264.89 W, 94 %, 36109 MiB
2025/02/26 14:51:38.950, 266.96 W, 93 %, 36109 MiB
2025/02/26 14:51:39.950, 263.59 W, 93 %, 36109 MiB
2025/02/26 14:51:40.950, 253.73 W, 93 %, 36109 MiB
2025/02/26 14:51:41.950, 262.05 W, 94 %, 36109 MiB
2025/02/26 14:51:42.951, 257.95 W, 93 %, 36109 MiB
2025/02/26 14:51:43.951, 392.12 W, 94 %, 36109 MiB
2025/02/26 14:51:44.951, 301.18 W, 93 %, 36109 MiB
2025/02/26 14:51:45.951, 264.35 W, 93 %, 36109 MiB
2025/02/26 14:51:46.951, 264.35 W, 94 %, 36109 MiB
2025/02/26 14:51:47.951, 274.20 W, 91 %, 36109 MiB
2025/02/26 14:51:48.951, 266.43 W, 93 %, 36109 MiB
2025/02/26 14:51:49.952, 265.90 W, 91 %, 36109 MiB
2025/02/26 14:51:50.952, 262.52 W, 93 %, 36109 MiB
2025/02/26 14:51:51.952, 254.22 W, 93 %, 36109 MiB
2025/02/26 14:51:52.952, 266.67 W, 92 %, 36109 MiB
2025/02/26 14:51:53.952, 264.35 W, 93 %, 36109 MiB
2025/02/26 14:51:54.952, 257.60 W, 92 %, 36109 MiB
2025/02/26 14:51:55.953, 265.13 W, 93 %, 36109 MiB
2025/02/26 14:51:56.953, 266.96 W, 93 %, 36109 MiB
2025/02/26 14:51:57.953, 265.37 W, 93 %, 36109 MiB
2025/02/26 14:51:58.953, 260.45 W, 94 %, 36109 MiB
2025/02/26 14:51:59.953, 261.51 W, 93 %, 36109 MiB
2025/02/26 14:52:00.953, 265.13 W, 36 %, 36109 MiB
2025/02/26 14:52:01.953, 271.35 W, 92 %, 36109 MiB
2025/02/26 14:52:02.954, 268.51 W, 93 %, 36109 MiB
2025/02/26 14:52:03.954, 258.90 W, 93 %, 36109 MiB
2025/02/26 14:52:04.954, 267.73 W, 93 %, 36109 MiB
2025/02/26 14:52:05.954, 269.04 W, 93 %, 36109 MiB
2025/02/26 14:52:06.954, 269.52 W, 93 %, 36109 MiB
2025/02/26 14:52:07.954, 292.88 W, 93 %, 36109 MiB
2025/02/26 14:52:08.954, 274.49 W, 93 %, 36109 MiB
2025/02/26 14:52:09.955, 275.51 W, 93 %, 36109 MiB
2025/02/26 14:52:10.955, 272.13 W, 93 %, 36109 MiB
2025/02/26 14:52:11.955, 268.75 W, 93 %, 36109 MiB
2025/02/26 14:52:12.955, 266.96 W, 93 %, 36109 MiB
2025/02/26 14:52:13.955, 271.59 W, 94 %, 36109 MiB
2025/02/26 14:52:14.955, 264.59 W, 94 %, 36109 MiB
2025/02/26 14:52:15.955, 263.05 W, 91 %, 36109 MiB
2025/02/26 14:52:16.956, 273.19 W, 93 %, 36109 MiB
2025/02/26 14:52:17.956, 263.29 W, 93 %, 36109 MiB
2025/02/26 14:52:18.956, 272.90 W, 91 %, 36109 MiB
2025/02/26 14:52:19.956, 273.96 W, 93 %, 36109 MiB
2025/02/26 14:52:20.956, 266.19 W, 93 %, 36109 MiB
2025/02/26 14:52:21.956, 275.51 W, 93 %, 36109 MiB
2025/02/26 14:52:22.956, 267.21 W, 93 %, 36109 MiB
2025/02/26 14:52:23.957, 274.20 W, 93 %, 36109 MiB
2025/02/26 14:52:24.957, 277.82 W, 92 %, 36109 MiB
2025/02/26 14:52:25.957, 278.64 W, 93 %, 36109 MiB
2025/02/26 14:52:26.957, 279.42 W, 92 %, 36109 MiB
2025/02/26 14:52:27.957, 265.37 W, 90 %, 36109 MiB
2025/02/26 14:52:28.957, 268.75 W, 93 %, 36109 MiB
2025/02/26 14:52:29.957, 275.75 W, 93 %, 36109 MiB
2025/02/26 14:52:30.958, 265.90 W, 94 %, 36109 MiB
