Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1744049760.3495312,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,5,10,0.15328049659729004
1744049758.9120831,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,45,201,2.461552143096924
1744049761.5568345,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,196,222,2.773641347885132
1744049761.3380601,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,467,306,3.841716766357422
1744049763.4367998,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,464,297,3.760301113128662
1744049764.0886695,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,37,262,3.2812283039093018
1744049766.51736,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,59,347,4.474210023880005
1744049770.9215364,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,199,108,1.4957387447357178
1744049763.7882016,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,95,719,9.273726224899292
1744049769.5012891,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,40,318,4.323031663894653
1744049773.007801,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,35,75,1.030090093612671
1744049771.0948057,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,120,263,3.5430116653442383
1744049770.8634794,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,995,282,3.8658018112182617
1744049775.1622272,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,157,91,1.289447546005249
1744049768.3255813,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,14,695,9.37166714668274
1744049777.6407435,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,164,122,1.774667739868164
1744049769.603656,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,376,801,11.027049779891968
1744049779.4322665,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,30,130,1.8347606658935547
1744049776.043355,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,111,420,5.94580078125
1744049781.2579885,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,188,103,1.4995737075805664
1744049774.8446589,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,52,563,7.916658878326416
1744049778.7475948,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,50,297,4.209367990493774
1744049777.8330932,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,515,373,5.304288148880005
1744049771.6656437,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,27,900,12.464737892150879
1744049784.173454,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,292,172,2.9851748943328857
1744049783.8277588,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,173,232,3.9322943687438965
1744049784.3791282,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,97,209,3.617713451385498
1744049784.5815632,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,32,195,3.416829824447632
1744049784.318839,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,53,214,3.692901611328125
1744049784.7289498,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,28,267,4.601616621017456
1744049788.1675274,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,1,40,73,1.2120747566223145
1744049777.9093974,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,43,756,11.535223722457886
1744049786.3423836,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,43,275,4.518733501434326
1744049770.846787,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,1,71,1463,21.77296018600464
1744049780.6661503,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,103,777,12.348848104476929
1744049778.3751018,meta-llama/Llama-3.1-8B-Instruct,theoremqa,1.0,1,404,947,14.737746000289917
1744049785.5093985,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,1.0,1,247,465,7.66350531578064
1744049790.781588,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,28,186,2.9837613105773926
1744049787.414391,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,317,391,6.352250576019287
1744049787.7821286,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,38,443,7.022572755813599
1744049787.8674598,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,26,597,9.28422498703003
1744049782.7307951,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,47,945,14.850143671035767
1744049787.2359803,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,63,759,11.725356817245483
1744049797.4812803,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,35,120,1.7853622436523438
1744049795.8609905,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,47,278,4.093133211135864
1744049798.46105,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,77,135,2.0002591609954834
1744049801.879472,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,206,7,0.1407942771911621
1744049799.9086354,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,43,206,3.0692503452301025
1744049794.9037635,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,400,594,8.764780282974243
1744049759.9209085,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,51,3132,44.385603189468384
1744049801.7660408,meta-llama/Llama-3.1-8B-Instruct,theoremqa,1.0,1,493,238,3.5585010051727295
1744049784.7938159,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,1,88,1367,21.134814739227295
1744049796.3857553,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,51,742,10.964594841003418
1744049806.052263,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,197,94,1.4569063186645508
1744049805.4042716,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,73,157,2.383765459060669
1744049803.7485342,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,37,457,6.795430421829224
1744049807.2119513,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,77,237,3.5220108032226562
1744049804.6812034,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,36,513,7.597010850906372
1744049807.3672109,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,434,343,5.056130647659302
1744049806.2617254,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,45,537,7.90203332901001
1744049815.9439356,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,44,216,3.261936902999878
1744049818.7377148,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,1,34,66,1.1002309322357178
1744049819.140135,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,218,142,2.313511848449707
1744049819.1078503,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,46,145,2.363133430480957
1744049817.1244292,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,51,294,4.623053312301636
1744049821.1560202,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,246,93,1.5012242794036865
1744049818.8110223,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,1,191,352,5.569561958312988
1744049822.9713879,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,22,133,2.092177391052246
1744049819.515911,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,562,464,7.50604510307312
1744049824.4573267,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,16,173,2.978733539581299
1744049827.3292215,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,1,27,70,1.3072211742401123
1744049818.7134347,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,21,608,10.032034397125244
1744049825.0850382,meta-llama/Llama-3.1-8B-Instruct,theoremqa,1.0,1,396,238,4.276602029800415
1744049824.3870153,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,65,299,5.279932022094727
1744049827.869442,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,1,15,114,2.0834717750549316
1744049825.7452414,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,24,242,4.3675477504730225
1744049827.6780086,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,98,170,3.024857759475708
1744049819.0805476,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,94,723,12.050808429718018
1744049825.555752,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,166,385,6.861205339431763
1744049821.033651,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,62,686,11.641475915908813
1744049830.578018,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,46,152,2.672194719314575
1744049832.3767383,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,1,394,127,2.0965991020202637
1744049827.4785626,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,113,421,7.264645338058472
1744049830.4866853,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,64,251,4.258337736129761
1744049830.898693,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,23,239,4.031105041503906
1744049831.2472978,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,44,229,3.8381898403167725
1744049828.3391745,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,62,454,7.647488594055176
1744049782.6282017,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,94,3452,53.67586088180542
1744049826.5453603,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,21,694,11.599269151687622
1744049839.0894465,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,30,167,2.632420778274536
1744049769.1056406,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,1,84,4896,74.30200028419495
1744049842.390341,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,16,119,1.9003241062164307
1744049837.862336,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,44,442,6.926661491394043
1744049839.1007638,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,1,351,505,7.98111891746521
1744049842.2849927,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,22,311,4.938860177993774
1744049846.173774,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,18,176,2.822046995162964
1744049846.6007528,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,204,165,2.647578001022339
1744049844.2397437,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,16,410,6.5122857093811035
1744049843.8350499,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,27,477,7.59183406829834
1744049838.674732,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,1,61,821,13.000237703323364
1744049846.2270622,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,9,375,5.980541944503784
1744049805.3171654,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,61,2996,46.96865963935852
1744049848.7721226,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,187,256,4.07422137260437
1744049845.2796443,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,1,151,616,9.778441667556763
1744049854.8667793,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,30,39,0.6294436454772949
1744049851.2116792,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,78,290,4.581769704818726
1744049853.8322675,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,175,124,1.9768905639648438
1744049853.804977,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,15,126,2.0198192596435547
1744049854.5692306,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,160,129,2.034090757369995
1744049853.1968167,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,195,353,5.5024144649505615
1744049857.1015494,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,67,201,3.0885047912597656
1744049860.3037627,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,78,564,8.919826030731201
1744049867.3626409,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,54,121,2.0058891773223877
1744049864.97671,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,221,356,5.769933223724365
1744049867.30029,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,732,307,5.052608251571655
1744049871.142288,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,245,122,1.9930310249328613
1744049868.03764,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,1,67,446,7.210296154022217
1744049853.4823668,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,1,25,1428,22.514164686203003
1744049868.0499296,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,1,26,735,11.867539644241333
1744049879.220437,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,157,129,2.173509359359741
1744049879.1591399,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,120,239,4.016000509262085
1744049880.2569592,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,170,223,3.7343525886535645
1744049788.916544,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,65,6081,95.07670307159424
1744049875.1352255,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,1,123,693,11.464277744293213
1744049884.9507499,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,210,110,1.8986015319824219
1744049880.1215708,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,40,451,7.605540037155151
1744049884.8724225,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,41,221,3.8542087078094482
1744049886.3858173,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,1,192,143,2.5164382457733154
1744049886.8842537,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,1,113,172,3.040759325027466
1744049879.4058585,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,1,176,624,10.660117149353027
1744049889.7902868,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,1,29,44,0.8182904720306396
