Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T09:32:15.070679,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,181,170,1.2212729454040527,8.0,12.699421965317919,586.0,1611.0,0.023344203000306152,1.948464178996801,25102.59185084686,826.805038227313
2025-04-27T09:30:55.844635,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,59,119,0.8398177623748779,9.0,10.617886178861788,245.0,1061.0,0.010349242998927366,0.8129672420036513,23673.229049254394,1305.0956363076123
2025-04-27T09:37:37.516732,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,8,395,468,3.398240566253662,6.0,11.970276008492569,435.0,5203.0,0.09272619499824941,23.29278937599156,4691.2309947389995,223.3738482761046
2025-04-27T09:36:24.413810,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,8,112,31,0.22719407081604004,5.0,10.228571428571428,152.0,206.0,0.009714098006952554,0.1983438879979076,15647.361174574406,1038.6001912101933
2025-04-27T09:33:56.733376,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,188,225,1.4867174625396729,4.0,6.144736842105263,588.0,813.0,0.013886729997466318,7.467270547007502,42342.5817386298,108.8751230964584
2025-04-27T09:30:56.328600,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,38,160,1.1475627422332764,8.0,10.78048780487805,253.0,1515.0,0.03087628799403319,2.9029672680117073,8193.99015998594,521.8798078414607
2025-04-27T09:32:15.114154,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,141,248,1.7418603897094727,6.0,10.162698412698413,365.0,2196.0,0.04483875000005355,9.854665800994553,8140.280449378363,222.8386070462557
2025-04-27T09:33:57.279775,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,24,895,5.889519929885864,4.0,5.861915367483296,1255.0,4009.0,0.049195537001651246,23.36564884501422,25510.444168093458,171.57666053238847
2025-04-27T09:36:24.675328,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,194,106,0.7375121116638184,5.0,8.954954954954955,371.0,623.0,0.01909344099840382,5.531961519001925,19430.756354028326,112.61828157336885
2025-04-27T09:37:41.229443,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,32,406,2.760305881500244,7.0,7.919315403422983,134.0,3105.0,0.011358068994013593,2.732232804999512,11797.780069008766,1136.4331744785395
2025-04-27T09:30:56.420032,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,28,1569,10.857025623321533,8.0,9.417673235855053,1658.0,13156.0,0.15620544399280334,45.72321419201762,10614.226736402266,287.73130306960746
2025-04-27T09:32:15.149172,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,144,275,1.91208815574646,5.0,9.082733812949641,184.0,2341.0,0.05708221900567878,11.736904826990212,3223.4205888473766,199.45633320776625
2025-04-27T09:33:57.760823,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,142,123,0.8248000144958496,3.0,6.5984251968503935,296.0,542.0,0.013199444001656957,2.2630291960012983,22425.186997485835,239.50199182480588
2025-04-27T09:36:25.203160,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,8,98,203,1.3873257637023926,6.0,9.76328502415459,667.0,1354.0,0.039440886008378584,5.801661750992935,16911.384796434504,233.381410036231
2025-04-27T09:37:42.311364,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,22,409,2.775447368621826,6.0,7.745145631067961,62.0,3129.0,0.022705067996867,5.479715590001433,2730.667884745167,571.0150369317217
2025-04-27T09:30:56.703089,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,67,171,1.1960728168487549,7.0,9.304597701149426,107.0,1512.0,0.031652698991820216,3.2586932870108285,3380.438427309193,463.9896629814292
2025-04-27T09:32:23.032206,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,1.0,8,227,591,3.956327199935913,5.0,6.729411764705882,675.0,3329.0,0.014465350002865307,3.9193790539939073,46663.233165204816,849.369237866314
2025-04-27T09:33:57.949905,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,74,1235,8.109015703201294,3.0,5.210653753026635,1224.0,5232.0,0.07856516500760335,33.0990059720134,15579.423780011715,158.0712123023838
2025-04-27T09:36:25.411006,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,54,6268,41.80132436752319,6.0,6.66422193877551,6969.0,34829.0,0.5156730800226796,146.49990218798484,13514.376200699673,237.74077306419179
2025-04-27T09:37:45.537982,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,41,688,4.64713454246521,6.0,8.417630057803468,1443.0,4382.0,0.06147438599873567,31.982308997001383,23473.190932393823,137.01324693007157
2025-04-27T09:30:59.920994,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,112,441,3.020134687423706,8.0,8.73873873873874,338.0,3542.0,0.023580269997182768,13.937853060000634,14334.017381496575,254.1280916617612
2025-04-27T09:32:24.583259,meta-llama/Llama-3.1-8B-Instruct,theoremqa,1.0,8,368,515,3.455918788909912,6.0,6.998073217726397,600.0,3032.0,0.0326474559988128,7.339574632991571,18378.154794720253,413.1029591784631
2025-04-27T09:33:59.727678,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,34,214,1.426501989364624,5.0,6.341013824884793,216.0,1160.0,0.007010920002358034,1.4042120550002437,30809.08068090224,826.0860572086448
2025-04-27T09:36:25.698980,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,127,97,0.6682963371276855,6.0,9.66,272.0,694.0,0.01855729100498138,3.7391113889971166,14657.311777187002,185.60559657093842
2025-04-27T09:37:45.888660,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,143,189,1.3102025985717773,6.0,12.651041666666666,979.0,1450.0,0.03871919599623652,2.009454523999011,25284.61593301571,721.58886040096
2025-04-27T09:31:01.667382,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,8,69,487,3.4255425930023193,9.0,10.95112016293279,1161.0,4216.0,0.06129426700499607,16.278390831997967,18941.412577874,258.99365874130075
2025-04-27T09:32:27.519706,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,85,1236,8.24901795387268,5.0,6.677966101694915,1090.0,7184.0,0.08411349399830215,19.70762540899159,12958.681754701593,364.5289501353271
2025-04-27T09:34:00.098003,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,27,541,3.581125497817993,3.0,6.620183486238532,821.0,2787.0,0.035759249003604054,18.654347236006288,22959.095139756828,149.40217230547645
2025-04-27T09:36:26.127063,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,65,322,2.174234628677368,7.0,7.91131498470948,502.0,2085.0,0.036546920011460315,7.241342048990191,13735.767606205496,287.9300530059555
2025-04-27T09:37:45.975088,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,756,109,0.7763090133666992,7.0,15.008849557522124,796.0,900.0,0.025545604999933857,0.7279769099986879,31159.958826657698,1236.3029481273275
2025-04-27T09:32:27.978609,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,27,391,2.643249034881592,6.0,6.926582278481012,251.0,2485.0,0.03044106499874033,6.029814579997037,8245.440821810489,412.1188084694341
2025-04-27T09:34:00.226951,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,35,407,2.699334144592285,5.0,7.190243902439025,754.0,2194.0,0.021315880003385246,9.233142694007256,35372.68927580071,237.6222346724923
2025-04-27T09:36:26.396625,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,8,125,584,3.976309061050415,8.0,9.477001703577512,1201.0,4362.0,0.05861847699270584,15.801837343009538,20488.42040282701,276.0438489091064
2025-04-27T09:37:49.574272,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,136,274,1.8571016788482666,6.0,8.350180505415162,501.0,1812.0,0.025078122998820618,6.444374459999381,19977.571687624357,281.1754672617479
2025-04-27T09:31:03.711844,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,8,198,125,0.9228124618530273,9.0,14.7890625,693.0,1200.0,0.026694231004512403,1.5272410309989937,25960.66542927777,785.7305923840064
2025-04-27T09:32:29.048176,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,8,32,356,2.4009058475494385,5.0,6.816666666666666,184.0,2270.0,0.024496067002473865,4.978248644001724,7511.409892102997,455.9836525512071
2025-04-27T09:34:01.466497,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,8,370,431,2.8483760356903076,3.0,6.523041474654378,801.0,2030.0,0.04358631400100421,16.197500142006902,18377.328259084843,125.32798161460482
