Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1744051244.9265902,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,123,292,4.299444198608398
1744051244.9487014,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,50,634,9.584947347640991
1744051245.046239,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,23,151,2.138490676879883
1744051245.0616205,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,27,240,3.486051559448242
1744051245.124119,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,1,62,125,1.7605702877044678
1744051245.391319,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,113,609,9.276608228683472
1744051245.4442472,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,220,211,3.1050400733947754
1744051245.4716215,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,544,53,0.8089621067047119
1744051245.5816896,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,4.0,1,583,887,13.73154902458191
1744051245.6348362,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,49,304,4.500607252120972
1744051246.136245,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,1,61,1200,19.205774545669556
1744051246.4277787,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,1,74,93,1.292492151260376
1744051246.7884247,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,71,191,2.909543991088867
1744051246.8986015,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,179,185,2.8295469284057617
1744051246.9034524,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,102,135,2.065502643585205
1744051246.922621,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,16,488,7.506991386413574
1744051247.531605,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,36,582,9.139495611190796
1744051247.6273394,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,16,82,1.3267028331756592
1744051247.6882474,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,64,387,6.023157835006714
1744051247.7142034,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,492,125,1.9988844394683838
1744051247.8040557,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,9,167,2.6301984786987305
1744051247.84232,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,83,3375,61.57785630226135
1744051247.8645787,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,1,62,158,2.480546236038208
1744051248.2598312,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,321,3088,55.79610347747803
1744051248.5389378,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,69,185,2.848433017730713
1744051248.6146312,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,69,474,7.403232097625732
1744051248.8431141,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,126,187,2.856809139251709
1744051249.0626318,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,230,95,1.4936637878417969
1744051249.41111,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,32,462,7.229365825653076
1744051249.774139,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,348,185,2.8319993019104004
1744051250.0707622,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,188,94,1.421252727508545
1744051250.4577222,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,68,417,6.514752388000488
1744051251.0697408,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,1,15,309,4.917220830917358
1744051251.2221308,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,95,208,3.30985951423645
1744051251.2594464,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,203,149,2.3449313640594482
1744051251.8418455,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,27,219,3.5225367546081543
1744051251.9622078,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,16,120,1.917626142501831
1744051252.2077365,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,4.0,1,201,575,9.386425733566284
1744051252.273025,meta-llama/Llama-3.1-8B-Instruct,scibench,4.0,1,45,219,3.527268409729004
1744051252.574598,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,91,348,5.5702245235443115
1744051252.8487053,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,154,309,4.944864749908447
1744051253.0882747,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,120,175,2.8369948863983154
1744051253.5988853,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,226,70,1.1676077842712402
1744051254.0092936,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,51,120,1.9622571468353271
1744051254.0625927,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,70,198,3.1283063888549805
1744051254.3080735,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,13,135,2.1951723098754883
1744051254.3843803,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,30,872,14.850179672241211
1744051254.4689932,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,1,49,154,2.462212562561035
1744051254.6152213,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,1,72,115,1.8784456253051758
1744051254.66255,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,89,4139,79.656898021698
1744051255.3007562,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,151,101,1.6155040264129639
1744051255.7183201,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,223,3658,69.88133573532104
1744051256.2210655,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,243,80,1.2284786701202393
1744051256.4655356,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,188,163,2.6683244705200195
1744051256.8464277,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,58,837,14.521753787994385
1744051257.1934903,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,98,366,6.23891019821167
1744051257.4120195,meta-llama/Llama-3.1-8B-Instruct,ARB,4.0,1,333,332,5.706080198287964
1744051257.5254016,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,203,176,3.011657238006592
1744051257.6778438,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,921,410,7.074702978134155
1744051257.739143,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,59,1279,22.8757746219635
1744051257.7533977,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,86,499,8.571131467819214
1744051257.8145473,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,172,937,16.485480546951294
1744051257.8868587,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,45,276,4.690242290496826
1744051257.9421334,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,1,11,690,12.018242359161377
1744051257.9524646,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,1,37,215,3.640066623687744
1744051258.2067184,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,222,110,1.8566296100616455
1744051258.4262166,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,1,142,189,3.23016095161438
1744051258.4325025,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,30,7486,158.31948566436768
1744051258.4697716,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,1,22,562,9.776837348937988
