timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/18 17:32:06.567, 125.04 W, 0 %, 75585 MiB
2025/10/18 17:32:06.573, 125.23 W, 0 %, 75471 MiB
2025/10/18 17:32:06.578, 119.31 W, 0 %, 75471 MiB
2025/10/18 17:32:06.582, 119.80 W, 0 %, 75471 MiB
2025/10/18 17:32:06.587, 122.52 W, 0 %, 75471 MiB
2025/10/18 17:32:06.591, 119.53 W, 0 %, 75471 MiB
2025/10/18 17:32:06.595, 129.58 W, 0 %, 75471 MiB
2025/10/18 17:32:06.600, 124.94 W, 0 %, 75471 MiB
2025/10/18 17:32:06.854, 125.08 W, 0 %, 75585 MiB
2025/10/18 17:32:06.855, 125.38 W, 0 %, 75471 MiB
2025/10/18 17:32:06.855, 119.32 W, 0 %, 75471 MiB
2025/10/18 17:32:06.855, 119.79 W, 0 %, 75471 MiB
2025/10/18 17:32:06.855, 122.59 W, 0 %, 75471 MiB
2025/10/18 17:32:06.855, 119.49 W, 0 %, 75471 MiB
2025/10/18 17:32:06.855, 129.51 W, 0 %, 75471 MiB
2025/10/18 17:32:06.855, 124.83 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 125.10 W, 0 %, 75585 MiB
2025/10/18 17:32:07.105, 125.28 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 119.32 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 119.78 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 122.41 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 119.48 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 129.53 W, 0 %, 75471 MiB
2025/10/18 17:32:07.105, 124.96 W, 0 %, 75471 MiB
2025/10/18 17:32:07.355, 125.09 W, 0 %, 75585 MiB
2025/10/18 17:32:07.355, 125.29 W, 0 %, 75471 MiB
2025/10/18 17:32:07.355, 119.34 W, 0 %, 75471 MiB
2025/10/18 17:32:07.355, 119.81 W, 0 %, 75471 MiB
2025/10/18 17:32:07.355, 122.31 W, 0 %, 75471 MiB
2025/10/18 17:32:07.355, 119.47 W, 0 %, 75471 MiB
2025/10/18 17:32:07.355, 129.55 W, 0 %, 75471 MiB
2025/10/18 17:32:07.356, 124.94 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 125.07 W, 0 %, 75585 MiB
2025/10/18 17:32:07.606, 125.36 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 119.36 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 119.76 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 122.47 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 119.49 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 129.52 W, 0 %, 75471 MiB
2025/10/18 17:32:07.606, 124.91 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 125.04 W, 0 %, 75585 MiB
2025/10/18 17:32:07.856, 125.25 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 119.36 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 119.76 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 122.45 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 119.53 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 129.59 W, 0 %, 75471 MiB
2025/10/18 17:32:07.856, 124.93 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 125.04 W, 0 %, 75585 MiB
2025/10/18 17:32:08.107, 125.36 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 119.35 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 119.77 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 122.51 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 119.52 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 129.55 W, 0 %, 75471 MiB
2025/10/18 17:32:08.107, 124.78 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 125.04 W, 0 %, 75585 MiB
2025/10/18 17:32:08.357, 125.29 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 119.34 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 119.77 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 122.52 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 119.51 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 129.55 W, 0 %, 75471 MiB
2025/10/18 17:32:08.357, 124.82 W, 0 %, 75471 MiB
2025/10/18 17:32:08.607, 125.06 W, 0 %, 75585 MiB
2025/10/18 17:32:08.607, 125.18 W, 0 %, 75471 MiB
2025/10/18 17:32:08.608, 119.33 W, 0 %, 75471 MiB
2025/10/18 17:32:08.608, 119.82 W, 0 %, 75471 MiB
2025/10/18 17:32:08.608, 122.29 W, 0 %, 75471 MiB
2025/10/18 17:32:08.608, 119.50 W, 0 %, 75471 MiB
2025/10/18 17:32:08.608, 129.56 W, 0 %, 75471 MiB
2025/10/18 17:32:08.608, 124.82 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 125.07 W, 0 %, 75585 MiB
2025/10/18 17:32:08.858, 125.29 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 119.33 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 119.83 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 122.39 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 119.44 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 129.49 W, 0 %, 75471 MiB
2025/10/18 17:32:08.858, 124.78 W, 0 %, 75471 MiB
2025/10/18 17:32:09.108, 125.06 W, 0 %, 75585 MiB
2025/10/18 17:32:09.108, 125.20 W, 0 %, 75471 MiB
2025/10/18 17:32:09.108, 119.32 W, 0 %, 75471 MiB
2025/10/18 17:32:09.109, 119.87 W, 0 %, 75471 MiB
2025/10/18 17:32:09.109, 122.44 W, 0 %, 75471 MiB
2025/10/18 17:32:09.109, 119.47 W, 0 %, 75471 MiB
2025/10/18 17:32:09.109, 129.53 W, 0 %, 75471 MiB
