Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745598626.2111104,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,189,115,1.5188438892364502,4.0,7.947822901467433,592.0,363.0,22402.8171867437,248.815545640205
1745598626.6976893,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,167,109,1.424098014831543,3.0,7.947747044147955,363.0,414.0,7617.359749423167,145.79886523258133
1745598626.1299193,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,47,181,2.3612942695617676,3.0,7.947703975692874,738.0,592.0,11354.505415258489,114.90676882269109
1745598628.2668126,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,19,28,0.3896775245666504,2.0,7.947664108662195,59.0,108.0,1890.3918149995316,40.67485371699965
1745598627.606887,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,58,303,4.017453670501709,10.0,7.948325782881649,1634.0,1671.0,17047.50219954307,176.4543074040999
1745598631.2753415,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,33,28,0.41672825813293457,9.0,7.9483321403450065,209.0,290.0,6184.304523744947,66.7381990616549
1745598629.9318266,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,334,132,1.8140642642974854,8.0,7.948334747356685,681.0,1104.0,10784.333830951446,181.06247107682373
1745598630.2738824,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,58,118,1.6045355796813965,7.0,7.948335067541145,307.0,1012.0,3798.033682421978,132.0817723305727
1745598627.1238298,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,18,454,6.009022235870361,7.0,7.948398187274858,1822.0,2706.0,10483.682230455655,141.4656456308556
1745598629.791066,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,1,115,284,3.8661930561065674,8.0,7.948492973779559,1184.0,2259.0,10491.983183091841,129.5023157390357
1745598631.4129722,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,18,188,2.5636229515075684,7.0,7.948493739794827,421.0,1529.0,3311.048848147616,76.59189634915326
1745598631.534041,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,38,249,3.374760866165161,6.0,7.948451391591215,363.0,1947.0,2518.829098119218,83.63211286152043
1745598629.148159,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,477,462,6.223278045654297,7.0,7.948524974130506,1851.0,3376.0,10248.33986655636,114.6741742894345
1745598634.89921,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,32,49,0.6841354370117188,6.0,7.948515570492588,150.0,357.0,2822.589256893264,52.515071462517405
1745598628.8595395,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,21,550,7.384109020233154,7.0,7.9486819481577635,2249.0,3876.0,10658.34861333232,103.56573606048505
1745598635.881727,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,56,34,0.5054757595062256,7.0,7.948819197680218,562.0,265.0,18057.75017068781,33.95347901253548
1745598636.1658301,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,201,144,2.0140154361724854,9.0,7.949170918841492,869.0,1320.0,16091.176871253412,135.14219684061933
1745598632.2825265,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,90,452,6.14245867729187,8.0,7.949182637442429,1400.0,3613.0,7420.374218908095,94.39247012836572
1745598636.5811286,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,15,135,1.8802995681762695,8.0,7.949317760529733,531.0,1285.0,9184.169212107401,129.90557202788418
1745598633.3624513,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,41,393,5.3527703285217285,7.0,7.949318357118297,1487.0,3154.0,7115.822045037025,79.93938467047815
1745598635.306157,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,38,272,3.771296977996826,8.0,7.949661739378245,1815.0,2281.0,10270.193920778518,68.03376643293647
1745598629.7793934,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,23,731,9.928719997406006,8.0,7.94986265523304,3391.0,5804.0,10133.711167711148,87.01674435574027
1745598638.793553,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,30,82,1.172790288925171,8.0,7.949914663874787,950.0,686.0,20067.663096413766,46.54331329385226
1745598637.3884325,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,219,204,2.844417095184326,7.0,7.9499152844244145,1426.0,1796.0,9762.624323927848,54.86966240031865
1745598639.6315224,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,280,112,1.6064422130584717,10.0,7.950540049656321,1350.0,980.0,16224.905558501838,63.83782345828625
1745598638.4046795,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,177,239,3.353156328201294,9.0,7.950588292137811,2122.0,2073.0,12058.766565093585,58.215814496159034
1745598640.3485088,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,325,139,1.9845595359802246,10.0,7.950849709639954,1275.0,1370.0,15444.762089334285,202.59105935203925
1745598640.553449,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,164,181,2.5518510341644287,11.0,7.951031044374148,1050.0,1851.0,9991.06180763866,199.8569805740549
1745598642.7773511,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,15,69,0.9896059036254883,10.0,7.951121693128248,140.0,806.0,3760.7471745577823,234.31000890670774
1745598639.8251383,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,1,35,303,4.2311975955963135,9.0,7.951148343140291,1490.0,3010.0,8446.010387421047,164.45827327487387
1745598641.1508129,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,247,227,3.1807985305786133,8.0,7.951161335876917,747.0,2377.0,4491.8573995159995,135.775829268844
1745598642.8323805,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,45,113,1.5934715270996094,7.0,7.9511615476235455,85.0,1211.0,841.3536775887877,98.57528659637734
1745598633.4191048,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,34,828,11.369556427001953,6.0,7.951145641458879,3771.0,7199.0,7808.811083578378,82.41245366357083
1745598641.728692,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,71,272,3.7543227672576904,6.0,7.951118724939707,514.0,2525.0,2671.1055108669048,77.6100627446382
1745598642.04814,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,169,271,3.7272322177886963,5.0,7.951092140109053,403.0,2427.0,2089.8907981248017,73.73713859437437
1745598641.0295262,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,1,59,364,5.022507190704346,5.0,7.951237669139032,1183.0,3269.0,4483.158792706623,76.49609211179735
1745598636.5224504,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,49,779,10.717671155929565,6.0,7.951364185848337,3662.0,6665.0,8582.265434961726,77.37465177483234
1745598645.3979933,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,14,206,2.8043103218078613,6.0,7.951371308539467,763.0,1345.0,8271.324685498967,52.14205512462093
1745598646.4080818,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,122,143,1.9400851726531982,5.0,7.951358015975784,248.0,996.0,4606.215302695689,64.98723794163742
1745598646.3455822,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,1,138,204,2.767397403717041,5.0,7.951417941687164,665.0,1329.0,8776.86030896068,73.63945382069758
1745598645.862867,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,243,241,3.277430772781372,4.0,7.951414286404298,948.0,1530.0,8075.488782074428,58.28788875265747
1745598647.297481,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,46,139,1.8824958801269531,3.0,7.951406945774952,325.0,873.0,3268.349987101846,70.19146950959268
1745598636.275531,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,1,185,969,13.2562894821167,2.0,7.951324162119452,4212.0,7775.0,7438.166020448256,69.26747559795376
1745598649.7865117,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,43,135,1.844313621520996,5.0,7.951301650397972,500.0,672.0,30353.466733818892,373.28324971375224
1745598650.9488604,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,190,91,1.2450523376464844,5.0,7.951315919007223,347.0,544.0,8663.26496053866,181.3937570455098
1745598652.2308614,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,74,84,1.1992850303649902,8.0,7.9518163739880485,905.0,596.0,48306.976579309776,518.0071275980248
1745598653.332029,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,12,81,1.2164874076843262,11.0,7.952614791812153,1468.0,746.0,42306.63741421891,321.02459593812796
1745598651.767867,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,77,198,2.82383394241333,10.0,7.952620451625884,2231.0,1519.0,28924.65572459461,240.9080081462343
1745598653.290966,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,167,148,2.1581785678863525,9.0,7.952699034319155,1468.0,1420.0,19106.121909221434,196.93356040053595
1745598652.4275799,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,1,492,276,3.927377462387085,9.0,7.952827221954659,2081.0,2495.0,18086.498517518114,225.29387825588137
1745598653.6714745,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,43,215,3.085784435272217,8.0,7.952846020659502,1290.0,2098.0,11304.62833360067,161.8736343015195
1745598654.3226118,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,381,252,3.6487083435058594,10.0,7.953388857423175,1952.0,2486.0,12841.043595516168,150.34122219379788
1745598655.5157068,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,41,258,3.759935140609741,15.0,7.9545296428204475,2147.0,2882.0,19149.850457376753,203.1654314256646
1745598654.432205,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,581,339,4.916401386260986,14.0,7.954551447226955,2768.0,3716.0,12648.543329143804,148.1203868634089
