Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745552844.1320438,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,16,159,5.432339906692505,0.0,1.502,0.0,0.0,0,0
1745552839.9533827,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,41,163,18.826926946640015,0.0,1.502,-51034.0,-739687.0,0,0
1745552844.5728478,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,148,85,14.445771217346191,0.0,1.502,-51704.0,-740271.0,0,0
1745552849.3353238,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,31,276,10.063984632492065,0.0,1.502,-52091.0,-741801.0,0,0
1745552849.4374082,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,35,274,10.402281522750854,0.0,1.502,0.0,0.0,0,0
1745552843.5403948,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,148,81,16.474939823150635,0.0,1.502,-51477.0,-740051.0,0,0
1745552844.2993279,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,33,487,18.75485849380493,11.0,5.063497573321047,53109.0,747685.0,3109.417163770112,45.85846721280796
1745552858.1439002,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,32,270,11.080503463745117,13.0,5.07904802112148,1293.0,5422.0,6402.569568643851,54.40096886601175
1745552861.7296753,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,209,60,9.126774072647095,13.0,5.083851909704727,1158.0,4703.0,12055.857473985136,121.31163409628692
1745552859.4128819,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,123,43,15.394464015960693,13.0,5.093253131822844,53932.0,754052.0,3138.016737341689,46.14880556478381
1745552867.9322667,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,34,192,8.754817008972168,12.0,5.097131644980536,288.0,4960.0,2149.6226162692788,112.52305190911558
1745552871.0595014,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,23,471,16.638450384140015,16.0,5.124656658012567,54495.0,761191.0,3160.670116841637,46.513807723632844
1745552863.3949273,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,146,131,25.601009845733643,17.0,5.128967544964987,1482.0,14205.0,7153.550197219848,164.86176619949862
1745552878.3217626,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,32,279,12.717594146728516,17.0,5.1357148227981355,768.0,7535.0,7572.217286180149,137.63241063445804
1745552852.6608741,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,135,521,38.60961842536926,0.0,1.502,-52177.0,-743081.0,0,0
1745552888.2694657,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,31,252,11.365961074829102,21.0,5.170782188928422,55765.0,769660.0,3210.418736500221,46.779701558146755
1745552837.3078146,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,leetcode_ne,1.0,8,395,453,63.467386960983276,0.0,1.502,0.0,0.0,0,0
1745552886.595486,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,34,355,15.648282289505005,0.0,1.502,0.0,0.0,0,0
1745552883.9393084,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,247,114,18.869991302490234,0.0,1.502,-53974.0,-758884.0,0,0
1745552893.5304809,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,38,294,11.513625860214233,0.0,1.502,0.0,0.0,0,0
1745552887.3439624,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,162,69,19.564193725585938,0.0,1.502,0.0,0.0,0,0
1745552894.3641162,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,180,25,13.206946849822998,0.0,1.502,-54806.0,-765590.0,0,0
1745552857.6439657,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,63,1721,55.800376892089844,0.0,1.502,-52322.0,-745209.0,0,0
1745552905.103782,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,53,231,10.511221170425415,21.0,5.238411751147768,264.0,8775.0,1660.5256987979424,90.47712481213424
1745552897.1905107,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,37,402,18.55237865447998,21.0,5.239931976602941,56714.0,782966.0,3191.344350970254,46.94748648816649
1745552905.5450644,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,46,232,13.46751356124878,21.0,5.253815606015337,612.0,11215.0,2619.401198495128,88.40768662852945
1745552900.251631,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,39,466,21.806477546691895,0.0,1.502,-55765.0,-770143.0,0,0
1745552858.4024274,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,47,265,64.80277013778687,0.0,1.502,0.0,0.0,0,0
1745552901.8785863,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,139,210,22.024571657180786,21.0,5.275934964404514,57447.0,789606.0,3205.199202841145,47.00897666491535
1745552904.9189677,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,152,63,20.59590244293213,21.0,5.283304535905628,1621.0,16929.0,3803.4562727772472,63.43145347243828
1745552907.321737,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,160,55,21.14970827102661,0.0,1.502,0.0,0.0,0,0
1745552906.502015,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,168,145,25.41089677810669,21.0,5.31052994147619,1802.0,20845.0,3676.221158707776,73.31709621633259
1745552909.804319,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,theoremqa,1.0,8,365,216,22.705455780029297,21.0,5.31297586765372,1711.0,18558.0,3575.7495948097303,71.13258254180504
1745552910.2427359,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,190,81,27.1402006149292,0.0,1.502,0.0,0.0,0,0
1745552911.054251,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,181,67,29.101104974746704,21.0,5.34329800479444,1869.0,23748.0,3221.4705798820414,82.21426204545504
1745552908.6434813,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,1.0,8,118,186,33.659523725509644,0.0,1.502,-56391.0,-777050.0,0,0
1745552912.3972704,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,34,69,30.8296377658844,0.0,1.502,0.0,0.0,0,0
1745552897.1371748,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,185,138,46.92054080963135,0.0,1.502,-55523.0,-767595.0,0,0
1745552911.4104576,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,ARB,1.0,8,226,128,35.720824241638184,21.0,5.3741967803182575,2605.0,29090.0,3387.156053536579,75.53995132297167
1745552870.289294,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,201,395,78.20292520523071,0.0,1.502,0.0,0.0,0,0
1745552861.961147,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,139,1048,89.37543940544128,0.0,1.502,0.0,0.0,0,0
1745552900.6358633,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,53,1529,55.50865387916565,21.0,5.40922809161436,3308.0,45368.0,2793.980551688787,60.52350751680164
1745552907.8200076,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,50,420,49.54255390167236,21.0,5.414124586603485,59170.0,816806.0,3182.761760727703,47.37650074720111
1745552916.7734234,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,128,77,42.51314353942871,0.0,1.502,0.0,0.0,0,0
1745552884.5328145,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,38,323,77.06855607032776,21.0,5.430578328997818,59287.0,820192.0,3175.4277990804967,47.31994836974585
1745552921.1401935,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,28,461,50.048758029937744,21.0,5.466883588185364,2414.0,40527.0,2683.346777115592,61.05068577147276
1745552911.9432461,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,18,315,60.67573118209839,21.0,5.472600381233475,3038.0,49234.0,2825.059963931235,61.642044745313754
1745552888.6606019,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,8,45,824,88.00352430343628,21.0,5.488124930887467,59511.0,832333.0,3169.0364350784166,47.61288039992204
1745552922.838912,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,1.0,8,18,393,58.63623356819153,21.0,5.506099880947998,2463.0,47433.0,2541.4984965617164,59.68582315137363
1745552926.6163971,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,61,242,55.87747621536255,21.0,5.509985213907516,1721.0,45235.0,1925.0118684852691,64.70541467938268
1745552913.2780964,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,36,245,76.15186810493469,0.0,1.502,-56391.0,-780944.0,0,0
1745552928.8436022,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,14,209,62.92652750015259,0.0,1.502,-58074.0,-793585.0,0,0
1745552866.9588158,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,tigerbot-kaggle,1.0,8,369,814,132.92523050308228,21.0,5.574309829543024,6466.0,101229.0,3341.4335622590897,72.17970227579455
1745552935.069688,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,1.0,8,44,96,67.546884059906,21.0,5.589314291997019,60628.0,852919.0,3181.1850565502123,48.13377455982186
1745552920.8384151,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,33,309,84.211501121521,0.0,1.502,-56944.0,-787144.0,0,0
1745552914.15802,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,leetcode_ne,1.0,8,224,488,92.81463766098022,21.0,5.607274058705071,4477.0,74702.0,3084.074537158988,62.79750234120247
1745552906.2707582,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,8,135,474,103.62789511680603,21.0,5.620110505324015,5142.0,83564.0,3168.2595921871102,60.80517014781932
1745552912.8948908,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,8,104,69,99.60886144638062,0.0,1.502,-56391.0,-780636.0,0,0
