Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745540668.0202398,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,ARB,1.0,4,262,72,16.23891854286194,0.0,1.502,-38101.0,-629431.0,0.0,0.0
1745540669.568399,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,48,399,44.47322177886963,19.0,6.8518131726044835,41179.0,646214.0,2106.859312577557,29.566681666586284
1745540672.825505,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,theoremqa,1.0,4,494,618,96.17591404914856,0.0,1.502,-38431.0,-629689.0,0.0,0.0
1745540674.4789913,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,27,355,87.68368792533875,19.0,7.022734864710853,42286.0,671000.0,2090.458265472136,29.959996356292983
1745540675.6661694,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,53,199,40.888121366500854,19.0,6.862067251781685,41358.0,647512.0,2106.915740961585,29.542268889100022
1745540675.693121,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,4,176,59,18.028785705566406,0.0,1.502,-38972.0,-629989.0,0.0,0.0
1745540676.7898214,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,1.0,4,75,158,21.930428504943848,19.0,6.795887798204531,1602.0,8036.0,8152.997543648574,143.70645121293694
1745540678.4599137,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,42,421,57.55334424972534,19.0,6.9300188897570045,41585.0,657628.0,2095.5177944484462,29.832188060806505
1745540678.5626297,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,25,420,98.7132830619812,0.0,1.502,0.0,0.0,0.0,0.0
1745540684.4831548,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,26,505,109.47190451622009,0.0,1.502,-39393.0,-632148.0,0.0,0.0
1745540685.2598183,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,4,160,68,35.52052450180054,0.0,1.502,0.0,0.0,0.0,0.0
1745540685.3988085,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,4,56,1021,61.17640280723572,19.0,6.970182377716185,2534.0,30640.0,3202.581951389504,63.01528476976232
1745540685.8192315,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,28,301,77.1904366016388,0.0,1.502,-39665.0,-632514.0,0.0,0.0
1745540687.3975368,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,1.0,4,19,756,90.77768778800964,19.0,7.082347415083816,43104.0,679132.0,2088.3594763572346,29.570665157574844
1745540688.8669543,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scibench,1.0,4,66,666,118.05392861366272,0.0,1.502,0.0,0.0,0.0,0.0
1745540688.9779336,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,1.0,4,14,66,14.794189453125,0.0,1.502,-39808.0,-633639.0,0.0,0.0
1745540689.8005605,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,18,293,67.40141415596008,19.0,7.005715409965078,2371.0,34478.0,2718.5127974291227,60.46345484909445
1745540690.465146,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,85,217,83.08821105957031,0.0,1.502,0.0,0.0,0.0,0.0
1745540692.8771296,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,39,385,21.266834259033203,19.0,6.853516868236792,1370.0,10882.0,5115.797113180847,78.49289191957426
1745540694.4548976,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,1.0,4,71,87,18.64718747138977,0.0,1.502,-40004.0,-636106.0,0.0,0.0
1745540695.4069898,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,tigerbot-kaggle,1.0,4,580,523,188.2190592288971,19.0,7.441286433694491,6330.0,95733.0,2272.0374541950378,35.151482166402005
1745540696.5592747,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,4,138,90,47.80468702316284,19.0,6.958895862940155,41704.0,661925.0,2082.9693664355823,29.903285186744476
1745540699.6490207,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,4,193,22,19.577826023101807,0.0,1.502,0.0,0.0,0.0,0.0
1745540700.3250566,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,1.0,4,14,615,66.07126212120056,0.0,1.502,0.0,0.0,0.0,0.0
1745540700.5289986,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,1.0,4,119,661,162.32820653915405,19.0,7.368518412022927,4246.0,82877.0,1872.1014256070234,35.336150374349735
1745540701.2718499,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,1.0,4,136,40,36.77401852607727,0.0,1.502,0.0,0.0,0.0,0.0
