Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745538821.386477,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,0.5,4,41,92,12.763613224029541,3.0,5.370840443686006,19886.0,331111.0,2007.1114212444825,30.040933555222082
1745538852.8891687,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,0.5,4,58,39,5.411377668380737,0.0,1.502,0.0,0.0,0,0
1745538847.4145477,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,0.5,4,30,37,12.791632890701294,12.0,5.410780697131672,798.0,3883.0,9168.059491646332,215.09116729804498
1745538849.1608489,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,0.5,4,27,27,14.14923644065857,13.0,5.4284833538840935,1094.0,4630.0,8739.740730704787,144.16135914396426
1745538848.4578643,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,0.5,4,173,68,21.316624641418457,14.0,5.456430788609474,1438.0,7503.0,7686.5778324462335,140.6785077696715
1745538854.949434,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,0.5,4,7,272,15.27508544921875,0.0,1.502,-20543.0,-334958.0,0,0
1745538858.6894,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,0.5,4,146,87,30.214616060256958,0.0,1.502,0.0,0.0,0,0
1745538855.1030376,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,0.5,4,252,45,34.376871824264526,14.0,5.536092439474154,21916.0,348851.0,2131.4237452974075,31.273285817183176
1745538874.4757907,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,0.5,4,181,116,17.031676530838013,0.0,1.502,0.0,0.0,0,0
1745538878.2766101,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,0.5,4,28,332,28.64907169342041,14.0,5.608019724506518,294.0,12072.0,1153.2244038706444,122.32588048542422
