phase,epoch,train_loss,val_loss,mean_pred_sigma,lr,scheduled_sampling_prob
teacher_forcing,64.0,0.3674573302268982,0.23998108506202698,0.3537465960151959,0.001,0.0
teacher_forcing,65.0,0.3542546331882477,0.23079988360404968,0.35428530756375315,0.001,0.0
teacher_forcing,66.0,0.3407330811023712,0.216500923037529,0.3534976118571333,0.001,0.0
teacher_forcing,67.0,0.3246699571609497,0.1995496302843094,0.3511395944060424,0.001,0.0
teacher_forcing,68.0,0.30810314416885376,0.18420754373073578,0.3474537042243775,0.001,0.0
teacher_forcing,69.0,0.29402294754981995,0.16991907358169556,0.34334224080277315,0.001,0.0
teacher_forcing,70.0,0.28007757663726807,0.1537957787513733,0.33925052303688535,0.001,0.0
teacher_forcing,71.0,0.26260948181152344,0.13765336573123932,0.33454872665437263,0.001,0.0
teacher_forcing,72.0,0.2442946583032608,0.12187278270721436,0.3281022533568559,0.001,0.0
teacher_forcing,73.0,0.22741477191448212,0.1022825539112091,0.31950671141254167,0.001,0.0
teacher_forcing,74.0,0.20937830209732056,0.0776706114411354,0.3092350138170496,0.001,0.0
teacher_forcing,75.0,0.18927329778671265,0.05186405032873154,0.2978774192224785,0.001,0.0
teacher_forcing,76.0,0.17030739784240723,0.028757503256201744,0.2873738048452628,0.001,0.0
teacher_forcing,77.0,0.15268340706825256,0.007550965994596481,0.2792242065016195,0.001,0.0
teacher_forcing,78.0,0.13258738815784454,-0.009063034318387508,0.27279825571368743,0.001,0.0
teacher_forcing,79.0,0.1148068830370903,-0.028531616553664207,0.26696012586637474,0.001,0.0
teacher_forcing,80.0,0.09624110907316208,-0.052753739058971405,0.2617174067741059,0.001,0.0
teacher_forcing,81.0,0.07543106377124786,-0.07295535504817963,0.2583803932675717,0.001,0.0
teacher_forcing,82.0,0.056842200458049774,-0.08948221802711487,0.25784980636986815,0.001,0.0
teacher_forcing,83.0,0.035075608640909195,-0.10162828862667084,0.25794655277343037,0.001,0.0
teacher_forcing,84.0,0.015873471274971962,-0.1195872575044632,0.2563658389920735,0.001,0.0
teacher_forcing,85.0,-0.004419459030032158,-0.14115583896636963,0.2525667479216182,0.001,0.0
teacher_forcing,86.0,-0.024157224223017693,-0.16056184470653534,0.24800341923286714,0.001,0.0
teacher_forcing,87.0,-0.044858068227767944,-0.17797859013080597,0.24235734271345735,0.001,0.0
teacher_forcing,88.0,-0.06543787568807602,-0.20132063329219818,0.23456915584999272,0.001,0.0
teacher_forcing,89.0,-0.08668381720781326,-0.22716422379016876,0.22555634000242322,0.001,0.0
teacher_forcing,90.0,-0.10609707981348038,-0.24775321781635284,0.21893270677374566,0.001,0.0
teacher_forcing,91.0,-0.12684929370880127,-0.2622692286968231,0.21418893029994163,0.001,0.0
teacher_forcing,92.0,-0.14420421421527863,-0.28509998321533203,0.20959234424523462,0.001,0.0
teacher_forcing,93.0,-0.16479358077049255,-0.30232807993888855,0.20644714206827608,0.001,0.0
teacher_forcing,94.0,-0.17978017032146454,-0.3170374929904938,0.20612137357174362,0.001,0.0
teacher_forcing,95.0,-0.20056559145450592,-0.3248899579048157,0.2058198263849578,0.001,0.0
teacher_forcing,96.0,-0.21419768035411835,-0.3442191779613495,0.2038304985162009,0.001,0.0
teacher_forcing,97.0,-0.23252490162849426,-0.3589479923248291,0.20022495870346876,0.001,0.0
teacher_forcing,98.0,-0.24526023864746094,-0.37148717045783997,0.19788531981990765,0.001,0.0
teacher_forcing,99.0,-0.26148125529289246,-0.38863667845726013,0.19364502185760119,0.001,0.0
teacher_forcing,100.0,-0.2762705981731415,-0.4043022096157074,0.18852948850048698,0.001,0.0
teacher_forcing,101.0,-0.2866803705692291,-0.4186572730541229,0.1859416029972466,0.001,0.0
teacher_forcing,102.0,-0.3029897212982178,-0.43363577127456665,0.1833798064759858,0.001,0.0
teacher_forcing,103.0,-0.31661564111709595,-0.4470771849155426,0.18144088798300337,0.001,0.0
teacher_forcing,104.0,-0.3280611038208008,-0.45567652583122253,0.18157382889253093,0.001,0.0
teacher_forcing,105.0,-0.341831237077713,-0.47162309288978577,0.18021680990964667,0.001,0.0
teacher_forcing,106.0,-0.3569527864456177,-0.48327192664146423,0.17720181359038428,0.001,0.0
teacher_forcing,107.0,-0.36560097336769104,-0.49870699644088745,0.17579937467958717,0.001,0.0
teacher_forcing,108.0,-0.38402342796325684,-0.5131890177726746,0.1724942943012164,0.001,0.0
teacher_forcing,109.0,-0.39770498871803284,-0.5269002914428711,0.16805987762862076,0.001,0.0
teacher_forcing,110.0,-0.40630975365638733,-0.5438083410263062,0.16578359479465374,0.001,0.0
teacher_forcing,111.0,-0.4248696267604828,-0.5463991761207581,0.1644498104106079,0.001,0.0
teacher_forcing,112.0,-0.4313378632068634,-0.568204939365387,0.1623566538343925,0.001,0.0
teacher_forcing,113.0,-0.45056191086769104,-0.5649852156639099,0.15978527398105202,0.001,0.0
teacher_forcing,114.0,-0.4433673322200775,-0.5799609422683716,0.15911755483559295,0.001,0.0
teacher_forcing,115.0,-0.46016237139701843,-0.5942871570587158,0.1599142566115993,0.001,0.0
teacher_forcing,116.0,-0.48143911361694336,-0.6008924841880798,0.1589283246683705,0.001,0.0
teacher_forcing,117.0,-0.48932769894599915,-0.6156798005104065,0.15643016411757482,0.001,0.0
teacher_forcing,118.0,-0.49983182549476624,-0.6268739104270935,0.15475077415436458,0.001,0.0
teacher_forcing,119.0,-0.5113982558250427,-0.6162645816802979,0.15316251661384445,0.001,0.0
teacher_forcing,120.0,-0.5053333640098572,-0.6257559061050415,0.15078884661462286,0.001,0.0
teacher_forcing,121.0,-0.513515293598175,-0.6556562185287476,0.147863057772787,0.001,0.0
teacher_forcing,122.0,-0.5366066098213196,-0.662815272808075,0.14631472568482679,0.001,0.0
teacher_forcing,123.0,-0.5420657396316528,-0.667446494102478,0.14622709428598984,0.001,0.0
teacher_forcing,124.0,-0.5501108169555664,-0.6786900758743286,0.14522468872682942,0.001,0.0
teacher_forcing,125.0,-0.5598370432853699,-0.6774824261665344,0.1432260653083437,0.001,0.0
teacher_forcing,126.0,-0.5549662709236145,-0.6903790235519409,0.1426606025618825,0.001,0.0
teacher_forcing,127.0,-0.5683225989341736,-0.6887139678001404,0.14318264433386388,0.001,0.0
teacher_forcing,128.0,-0.5717611908912659,-0.6906041502952576,0.14265147301985132,0.001,0.0
teacher_forcing,129.0,-0.574123203754425,-0.7116700410842896,0.1412180893942008,0.001,0.0
teacher_forcing,130.0,-0.5907822251319885,-0.7181938886642456,0.13947917844500354,0.001,0.0
teacher_forcing,131.0,-0.5950345993041992,-0.7166932225227356,0.1386793103971722,0.001,0.0
teacher_forcing,132.0,-0.5953409671783447,-0.7281808853149414,0.13716257206034194,0.001,0.0
teacher_forcing,133.0,-0.604172945022583,-0.7241292595863342,0.13513009763898323,0.001,0.0
teacher_forcing,134.0,-0.5954891443252563,-0.7264397740364075,0.1346361971943218,0.001,0.0
teacher_forcing,135.0,-0.5977786183357239,-0.7444679141044617,0.1354871715728455,0.001,0.0
teacher_forcing,136.0,-0.6189501285552979,-0.7357629537582397,0.13602298514986588,0.001,0.0
teacher_forcing,137.0,-0.6141643524169922,-0.7480844259262085,0.13565856454145656,0.001,0.0
teacher_forcing,138.0,-0.6254710555076599,-0.7389390468597412,0.1340955531146692,0.001,0.0
teacher_forcing,139.0,-0.613187849521637,-0.7346376776695251,0.13376341538170047,0.001,0.0
teacher_forcing,140.0,-0.609404444694519,-0.759353756904602,0.1345816642434087,0.001,0.0
teacher_forcing,141.0,-0.6362351775169373,-0.7236436009407043,0.13566539995225282,0.001,0.0
teacher_forcing,142.0,-0.6089349389076233,-0.6910058856010437,0.1359430656061988,0.001,0.0
teacher_forcing,143.0,-0.5810776948928833,-0.7217409610748291,0.13569371429901944,0.001,0.0
teacher_forcing,144.0,-0.6093351244926453,-0.7670645713806152,0.13475218350060383,0.001,0.0
teacher_forcing,145.0,-0.6481423377990723,-0.7060819864273071,0.13096273030818167,0.001,0.0
teacher_forcing,146.0,-0.582436740398407,-0.6233415603637695,0.12891977385859626,0.001,0.0
teacher_forcing,147.0,-0.5018239617347717,-0.6497321724891663,0.12866105315376195,0.001,0.0
teacher_forcing,148.0,-0.5270243883132935,-0.7472148537635803,0.12992272495888263,0.001,0.0
teacher_forcing,149.0,-0.6219720244407654,-0.7732462286949158,0.13218790998839683,0.001,0.0
teacher_forcing,150.0,-0.6537826061248779,-0.739504337310791,0.13312750298753323,0.001,0.0
teacher_forcing,151.0,-0.6260084509849548,-0.7489023208618164,0.13330582385895967,0.001,0.0
teacher_forcing,152.0,-0.6351993680000305,-0.7819697260856628,0.1326714795929598,0.001,0.0
teacher_forcing,153.0,-0.663535475730896,-0.7397595047950745,0.12961686880643103,0.001,0.0
teacher_forcing,154.0,-0.6172945499420166,-0.6817567944526672,0.12800034456360782,0.001,0.0
teacher_forcing,155.0,-0.5605344772338867,-0.7092236876487732,0.1279067670053199,0.001,0.0
teacher_forcing,156.0,-0.5865538716316223,-0.7801595330238342,0.12909699696973967,0.001,0.0
teacher_forcing,157.0,-0.6562361717224121,-0.7698642015457153,0.13101625435448294,0.001,0.0
teacher_forcing,158.0,-0.6537059545516968,-0.7227231860160828,0.1319932423468794,0.001,0.0
teacher_forcing,159.0,-0.6135409474372864,-0.7313623428344727,0.13242467784858658,0.001,0.0
teacher_forcing,160.0,-0.6221338510513306,-0.7792392373085022,0.13226481265922818,0.001,0.0
teacher_forcing,161.0,-0.6645385026931763,-0.7790402173995972,0.13094071622852652,0.001,0.0
teacher_forcing,162.0,-0.6598997712135315,-0.7451762557029724,0.13033472524695658,0.001,0.0
teacher_forcing,163.0,-0.6272597908973694,-0.7604994177818298,0.13075854329079178,0.001,0.0
teacher_forcing,164.0,-0.6426311731338501,-0.7942529320716858,0.1319655221456922,0.001,0.0
teacher_forcing,165.0,-0.6770982146263123,-0.7554459571838379,0.13217373402096808,0.001,0.0
teacher_forcing,166.0,-0.6444609761238098,-0.7067575454711914,0.13160166446334184,0.001,0.0
teacher_forcing,167.0,-0.6002604961395264,-0.7217429280281067,0.13070333238335322,0.001,0.0
teacher_forcing,168.0,-0.6127777099609375,-0.7828046083450317,0.12947824503638397,0.001,0.0
teacher_forcing,169.0,-0.665809154510498,-0.8003658652305603,0.12757386668896173,0.001,0.0
teacher_forcing,170.0,-0.6767301559448242,-0.7709992527961731,0.1265117662518499,0.001,0.0
teacher_forcing,171.0,-0.6474666595458984,-0.7834392786026001,0.12657806837465246,0.001,0.0
teacher_forcing,172.0,-0.6594419479370117,-0.811689555644989,0.12757752983571394,0.001,0.0
teacher_forcing,173.0,-0.6884453296661377,-0.765008807182312,0.12807684429592636,0.001,0.0
teacher_forcing,174.0,-0.6489266753196716,-0.7149767875671387,0.1280216259570188,0.001,0.0
teacher_forcing,175.0,-0.6040617823600769,-0.7326905131340027,0.12770710998577167,0.001,0.0
teacher_forcing,176.0,-0.619520902633667,-0.7959101796150208,0.12709159942251214,0.001,0.0
teacher_forcing,177.0,-0.6750242114067078,-0.8110964298248291,0.12584398080901357,0.001,0.0
teacher_forcing,178.0,-0.6849700212478638,-0.779114305973053,0.12544098671528656,0.001,0.0
teacher_forcing,179.0,-0.6547149419784546,-0.7909262180328369,0.1260883266417914,0.001,0.0
teacher_forcing,180.0,-0.6669167280197144,-0.8195280432701111,0.12757977432238368,0.001,0.0
teacher_forcing,181.0,-0.6965856552124023,-0.7753098011016846,0.1283543973546637,0.001,0.0
teacher_forcing,182.0,-0.6599397659301758,-0.7264137268066406,0.12844967991834022,0.001,0.0
teacher_forcing,183.0,-0.6169074773788452,-0.7419965267181396,0.12819572340038435,0.001,0.0
teacher_forcing,184.0,-0.630817711353302,-0.8016441464424133,0.1275668847635565,0.001,0.0
teacher_forcing,185.0,-0.6830050349235535,-0.818314790725708,0.12621928872459737,0.001,0.0
teacher_forcing,186.0,-0.6940249800682068,-0.7892364263534546,0.12560505440183742,0.001,0.0
teacher_forcing,187.0,-0.6661478877067566,-0.7999976277351379,0.12600620132492416,0.001,0.0
teacher_forcing,188.0,-0.67701655626297,-0.826651394367218,0.12721951538072082,0.001,0.0
teacher_forcing,189.0,-0.7044165730476379,-0.7861653566360474,0.1275109966662613,0.001,0.0
teacher_forcing,190.0,-0.6703212857246399,-0.7421978116035461,0.12713826821650942,0.001,0.0
teacher_forcing,191.0,-0.6308373212814331,-0.7599781155586243,0.1264354461729056,0.001,0.0
teacher_forcing,192.0,-0.6457508206367493,-0.8181410431861877,0.1253847733394323,0.001,0.0
teacher_forcing,193.0,-0.6957860589027405,-0.8250543475151062,0.12366903415126189,0.001,0.0
teacher_forcing,194.0,-0.6978238821029663,-0.7890422940254211,0.12291106486240228,0.001,0.0
teacher_forcing,195.0,-0.6638309955596924,-0.8019628524780273,0.1232707918012969,0.001,0.0
teacher_forcing,196.0,-0.6765320897102356,-0.8370306491851807,0.1245650147170934,0.001,0.0
teacher_forcing,197.0,-0.7114925980567932,-0.7996624708175659,0.12595785436041848,0.001,0.0
teacher_forcing,198.0,-0.6822630167007446,-0.7519306540489197,0.12658834448944256,0.001,0.0
teacher_forcing,199.0,-0.6414490938186646,-0.7638788819313049,0.12676685476262525,0.001,0.0
teacher_forcing,200.0,-0.652734637260437,-0.8170130252838135,0.12646685837052804,0.001,0.0
teacher_forcing,201.0,-0.699379563331604,-0.8316283226013184,0.12531433194352354,0.001,0.0
teacher_forcing,202.0,-0.7090302109718323,-0.8050971031188965,0.1247171211113746,0.001,0.0
teacher_forcing,203.0,-0.6837418675422668,-0.8152620196342468,0.12503941750246517,0.001,0.0
teacher_forcing,204.0,-0.6938582062721252,-0.8394643664360046,0.12607885877533442,0.001,0.0
teacher_forcing,205.0,-0.7185131907463074,-0.8036451935768127,0.1256890682946088,0.001,0.0
teacher_forcing,206.0,-0.6876118779182434,-0.765598475933075,0.12467936897685644,0.001,0.0
teacher_forcing,207.0,-0.6526084542274475,-0.7853907346725464,0.12340110563360678,0.001,0.0
teacher_forcing,208.0,-0.6682318449020386,-0.8410317897796631,0.12186028329940732,0.001,0.0
teacher_forcing,209.0,-0.7147551774978638,-0.8363031148910522,0.11983862336711766,0.001,0.0
teacher_forcing,210.0,-0.7056865692138672,-0.7914807796478271,0.11899828776752469,0.001,0.0
teacher_forcing,211.0,-0.6638259887695312,-0.8058967590332031,0.1193733643001679,0.001,0.0
teacher_forcing,212.0,-0.6777617335319519,-0.8518155217170715,0.12079467802678236,0.001,0.0
teacher_forcing,213.0,-0.7223836779594421,-0.8265438675880432,0.1228441686925185,0.001,0.0
teacher_forcing,214.0,-0.7052193284034729,-0.7820304036140442,0.12411202226479515,0.001,0.0
teacher_forcing,215.0,-0.668470025062561,-0.7916513681411743,0.12484495596733788,0.001,0.0
teacher_forcing,216.0,-0.6783508658409119,-0.8370301723480225,0.1249950567613949,0.001,0.0
teacher_forcing,217.0,-0.7184069752693176,-0.8403723835945129,0.12411515237565057,0.001,0.0
teacher_forcing,218.0,-0.7184557914733887,-0.8098680973052979,0.1238153745742234,0.001,0.0
teacher_forcing,219.0,-0.6902949213981628,-0.8209272027015686,0.12439100714745889,0.001,0.0
teacher_forcing,220.0,-0.7014554738998413,-0.8491972088813782,0.1256376537248116,0.001,0.0
teacher_forcing,221.0,-0.7297564744949341,-0.8184447288513184,0.12600156000169213,0.001,0.0
teacher_forcing,222.0,-0.7047517895698547,-0.7809476852416992,0.12549949142583533,0.001,0.0
teacher_forcing,223.0,-0.6713975667953491,-0.796308696269989,0.12454882642032244,0.001,0.0
teacher_forcing,224.0,-0.683734118938446,-0.8466702699661255,0.1231665506509839,0.001,0.0
teacher_forcing,225.0,-0.7258259654045105,-0.8481019735336304,0.12101452261828409,0.001,0.0
teacher_forcing,226.0,-0.7222972512245178,-0.8112682104110718,0.11981842873820883,0.001,0.0
teacher_forcing,227.0,-0.6872004270553589,-0.8240498304367065,0.11974377712769979,0.001,0.0
teacher_forcing,228.0,-0.6988389492034912,-0.8628854751586914,0.12062950493567921,0.001,0.0
teacher_forcing,229.0,-0.7359902262687683,-0.8343712091445923,0.12192200888065885,0.001,0.0
teacher_forcing,230.0,-0.7146562933921814,-0.7909412384033203,0.1224958684476241,0.001,0.0
teacher_forcing,231.0,-0.677863359451294,-0.8018813133239746,0.12263240516604745,0.001,0.0
teacher_forcing,232.0,-0.6879146695137024,-0.8499296307563782,0.12231205532661012,0.001,0.0
teacher_forcing,233.0,-0.7294340133666992,-0.8562522530555725,0.12119480785336742,0.001,0.0
teacher_forcing,234.0,-0.7317745685577393,-0.8263658881187439,0.12077632300032343,0.001,0.0
teacher_forcing,235.0,-0.7041152119636536,-0.8376544117927551,0.1212759536342591,0.001,0.0
teacher_forcing,236.0,-0.7153071761131287,-0.8652513027191162,0.12250540596774788,0.001,0.0
teacher_forcing,237.0,-0.7428610920906067,-0.8297694325447083,0.12309896500285747,0.001,0.0
teacher_forcing,238.0,-0.7140859365463257,-0.7884185314178467,0.12296975968734912,0.001,0.0
teacher_forcing,239.0,-0.6779931783676147,-0.8026752471923828,0.12245317554357149,0.001,0.0
teacher_forcing,240.0,-0.6898887753486633,-0.8548698425292969,0.12154862593422808,0.001,0.0
teacher_forcing,241.0,-0.7340602874755859,-0.8636807203292847,0.1199550111388498,0.001,0.0
teacher_forcing,242.0,-0.7378970980644226,-0.8324021697044373,0.11915822482418678,0.001,0.0
teacher_forcing,243.0,-0.7084984183311462,-0.8438365459442139,0.1193540658200514,0.001,0.0
teacher_forcing,244.0,-0.7192981839179993,-0.874414324760437,0.1203788053600857,0.001,0.0
teacher_forcing,245.0,-0.7491258382797241,-0.8378276824951172,0.12135713263072996,0.001,0.0
teacher_forcing,246.0,-0.720165491104126,-0.7932476997375488,0.12166879564779498,0.001,0.0
teacher_forcing,247.0,-0.6820811033248901,-0.8057937622070312,0.12159748074739007,0.001,0.0
teacher_forcing,248.0,-0.6931432485580444,-0.8579057455062866,0.12112820197827379,0.001,0.0
teacher_forcing,249.0,-0.7377864122390747,-0.8705412745475769,0.11995584058781884,0.001,0.0
teacher_forcing,250.0,-0.7456362247467041,-0.8428798913955688,0.11942582917138758,0.001,0.0
teacher_forcing,251.0,-0.7199434638023376,-0.8533555269241333,0.1197857730125166,0.001,0.0
teacher_forcing,252.0,-0.7301451563835144,-0.8784152865409851,0.12085936300202192,0.001,0.0
teacher_forcing,253.0,-0.7550770044326782,-0.8398909568786621,0.1210685500150345,0.001,0.0
teacher_forcing,254.0,-0.7232457399368286,-0.7978932857513428,0.12068924937329616,0.001,0.0
teacher_forcing,255.0,-0.6864749789237976,-0.8137947916984558,0.1200203544470528,0.001,0.0
teacher_forcing,256.0,-0.6995378136634827,-0.8686253428459167,0.11906089981423945,0.001,0.0
teacher_forcing,257.0,-0.7456461787223816,-0.8769071698188782,0.11757401973538353,0.001,0.0
teacher_forcing,258.0,-0.7490852475166321,-0.8436580896377563,0.11698168067734956,0.001,0.0
teacher_forcing,259.0,-0.7184677720069885,-0.8554508090019226,0.1173879317465167,0.001,0.0
teacher_forcing,260.0,-0.7299101948738098,-0.8869187831878662,0.11863062668322705,0.001,0.0
teacher_forcing,261.0,-0.7607441544532776,-0.8487861752510071,0.11996474364535749,0.001,0.0
teacher_forcing,262.0,-0.7311615943908691,-0.8027101159095764,0.12062899259506374,0.001,0.0
teacher_forcing,263.0,-0.6925080418586731,-0.8143771290779114,0.12087938337694874,0.001,0.0
teacher_forcing,264.0,-0.7032356858253479,-0.8659365177154541,0.12068879035732988,0.001,0.0
teacher_forcing,265.0,-0.7476352453231812,-0.8807240128517151,0.11972374895303829,0.001,0.0
teacher_forcing,266.0,-0.757766842842102,-0.8552057147026062,0.11921211137438535,0.001,0.0
teacher_forcing,267.0,-0.7341685891151428,-0.864881157875061,0.11950264035870381,0.001,0.0
teacher_forcing,268.0,-0.7435155510902405,-0.8874922394752502,0.12041901363370074,0.001,0.0
teacher_forcing,269.0,-0.7659160494804382,-0.8519971370697021,0.11975882398170414,0.001,0.0
teacher_forcing,270.0,-0.7356284856796265,-0.8151068091392517,0.11860468837703801,0.001,0.0
teacher_forcing,271.0,-0.7023758292198181,-0.8346827030181885,0.11726695324655184,0.001,0.0
teacher_forcing,272.0,-0.7175036072731018,-0.8890021443367004,0.11576286000703133,0.001,0.0
teacher_forcing,273.0,-0.7618790864944458,-0.8820385336875916,0.11397460838316718,0.001,0.0
teacher_forcing,274.0,-0.7511962056159973,-0.835882306098938,0.1133236003232548,0.001,0.0
teacher_forcing,275.0,-0.7092854380607605,-0.8501809239387512,0.11378866403702509,0.001,0.0
teacher_forcing,276.0,-0.7230004668235779,-0.8969449996948242,0.11521973867989611,0.001,0.0
teacher_forcing,277.0,-0.7674863934516907,-0.873562216758728,0.11730489333108032,0.001,0.0
teacher_forcing,278.0,-0.7523331642150879,-0.830220639705658,0.11869294816428162,0.001,0.0
teacher_forcing,279.0,-0.7174007296562195,-0.8392081260681152,0.1195754658889493,0.001,0.0
teacher_forcing,280.0,-0.7266162037849426,-0.8823681473731995,0.11989766142045125,0.001,0.0
teacher_forcing,281.0,-0.7641443014144897,-0.8838281631469727,0.11922451748969158,0.001,0.0
teacher_forcing,282.0,-0.7629861831665039,-0.8532055020332336,0.11904145253678136,0.001,0.0
teacher_forcing,283.0,-0.7354965806007385,-0.8641087412834167,0.11962476654872063,0.001,0.0
teacher_forcing,284.0,-0.7462525963783264,-0.8920971751213074,0.1207892039460707,0.001,0.0
teacher_forcing,285.0,-0.7735418081283569,-0.8625060319900513,0.12109117389045768,0.001,0.0
teacher_forcing,286.0,-0.7499933838844299,-0.826097309589386,0.12057720723024613,0.001,0.0
teacher_forcing,287.0,-0.71835857629776,-0.8407062292098999,0.11964441513702943,0.001,0.0
teacher_forcing,288.0,-0.7299535870552063,-0.8891040682792664,0.11831645706547946,0.001,0.0
