phase,epoch,train_loss,val_loss,mean_pred_sigma,lr,scheduled_sampling_prob
teacher_forcing,22.0,0.8987062573432922,0.8176888823509216,0.7160624756662274,0.001,0.0
teacher_forcing,23.0,0.8797412514686584,0.7961512207984924,0.6963350186719843,0.001,0.0
teacher_forcing,24.0,0.8594657182693481,0.770771861076355,0.6765463885034552,0.001,0.0
teacher_forcing,25.0,0.8366196751594543,0.7405678629875183,0.6567294450613487,0.001,0.0
teacher_forcing,26.0,0.8105679154396057,0.7057982087135315,0.6368340434713823,0.001,0.0
teacher_forcing,27.0,0.7815927863121033,0.6679745316505432,0.6167192727139171,0.001,0.0
teacher_forcing,28.0,0.7508912086486816,0.629517674446106,0.5961520406810806,0.001,0.0
teacher_forcing,29.0,0.7202867865562439,0.5930394530296326,0.574836446507448,0.001,0.0
teacher_forcing,30.0,0.6916136145591736,0.5601319074630737,0.5525846466063371,0.001,0.0
teacher_forcing,31.0,0.6657339930534363,0.5303577780723572,0.529596561311664,0.001,0.0
teacher_forcing,32.0,0.6419112086296082,0.5018588900566101,0.5063770634137629,0.001,0.0
teacher_forcing,33.0,0.6184446215629578,0.4731597602367401,0.48346865203028694,0.001,0.0
teacher_forcing,34.0,0.594074010848999,0.4452572464942932,0.4613626248423001,0.001,0.0
teacher_forcing,35.0,0.5696368217468262,0.42294856905937195,0.4406218850057522,0.001,0.0
teacher_forcing,36.0,0.5491858124732971,0.4100465178489685,0.4224663144675831,0.001,0.0
teacher_forcing,37.0,0.5363473296165466,0.39679187536239624,0.40824176749507085,0.001,0.0
teacher_forcing,38.0,0.5241916179656982,0.37417224049568176,0.3976831876958743,0.001,0.0
teacher_forcing,39.0,0.5053128600120544,0.34646275639533997,0.3903912829254308,0.001,0.0
teacher_forcing,40.0,0.48242300748825073,0.32485634088516235,0.38594362781557306,0.001,0.0
teacher_forcing,41.0,0.46343794465065,0.309592604637146,0.3830983946724679,0.001,0.0
teacher_forcing,42.0,0.4482305645942688,0.2941896915435791,0.381133548816888,0.001,0.0
teacher_forcing,43.0,0.4320705533027649,0.27882781624794006,0.37974130983251986,0.001,0.0
teacher_forcing,44.0,0.41536015272140503,0.26790064573287964,0.3787650054125167,0.001,0.0
teacher_forcing,45.0,0.4016050100326538,0.2582630217075348,0.3779407386118936,0.001,0.0
teacher_forcing,46.0,0.3891567885875702,0.24201181530952454,0.3768196868818274,0.001,0.0
teacher_forcing,47.0,0.37233445048332214,0.22269399464130402,0.37478050344786074,0.001,0.0
teacher_forcing,48.0,0.3538718819618225,0.20561817288398743,0.3711836704140457,0.001,0.0
teacher_forcing,49.0,0.3375031054019928,0.1883464753627777,0.36583137445904507,0.001,0.0
teacher_forcing,50.0,0.32086285948753357,0.16921637952327728,0.35895668239727463,0.001,0.0
teacher_forcing,51.0,0.30258405208587646,0.15075749158859253,0.3503105099685637,0.001,0.0
teacher_forcing,52.0,0.2848086357116699,0.1323491781949997,0.34021141521570925,0.001,0.0
teacher_forcing,53.0,0.26785287261009216,0.1088804304599762,0.3295470038612668,0.001,0.0
teacher_forcing,54.0,0.2484477460384369,0.08511459827423096,0.31858952655570894,0.001,0.0
teacher_forcing,55.0,0.23019205033779144,0.06472639739513397,0.3077843782397159,0.001,0.0
teacher_forcing,56.0,0.21420371532440186,0.044932328164577484,0.2978100942899109,0.001,0.0
teacher_forcing,57.0,0.1972436159849167,0.03088083490729332,0.28932550855586636,0.001,0.0
teacher_forcing,58.0,0.18312329053878784,0.013000383973121643,0.28306944214392693,0.001,0.0
teacher_forcing,59.0,0.16739726066589355,-0.006987859960645437,0.27910922705721414,0.001,0.0
teacher_forcing,60.0,0.1507871299982071,-0.023795543238520622,0.2765783231040932,0.001,0.0
teacher_forcing,61.0,0.13367922604084015,-0.04012589529156685,0.27486428311469524,0.001,0.0
teacher_forcing,62.0,0.11449655890464783,-0.055026523768901825,0.27396400699990303,0.001,0.0
teacher_forcing,63.0,0.09692583233118057,-0.07387412339448929,0.2732984581521191,0.001,0.0
teacher_forcing,64.0,0.07845225930213928,-0.08989443629980087,0.2716179029830829,0.001,0.0
teacher_forcing,65.0,0.06159796565771103,-0.10577114671468735,0.26862632797482616,0.001,0.0
teacher_forcing,66.0,0.0443304181098938,-0.12398848682641983,0.2641628796937445,0.001,0.0
teacher_forcing,67.0,0.02655624970793724,-0.14446942508220673,0.2583620081028674,0.001,0.0
teacher_forcing,68.0,0.008073253557085991,-0.16528870165348053,0.2513995162551692,0.001,0.0
teacher_forcing,69.0,-0.011336670257151127,-0.1848324090242386,0.24354683777285063,0.001,0.0
teacher_forcing,70.0,-0.029779309406876564,-0.20669376850128174,0.2363069998772981,0.001,0.0
teacher_forcing,71.0,-0.048201870173215866,-0.2269134819507599,0.2293138237068784,0.001,0.0
teacher_forcing,72.0,-0.06720050424337387,-0.23928505182266235,0.22321316279432699,0.001,0.0
teacher_forcing,73.0,-0.08234778046607971,-0.26206129789352417,0.21891443509624678,0.001,0.0
teacher_forcing,74.0,-0.103333480656147,-0.2699410915374756,0.2168208073042539,0.001,0.0
teacher_forcing,75.0,-0.11197139322757721,-0.28364551067352295,0.21475039768505375,0.001,0.0
teacher_forcing,76.0,-0.12769807875156403,-0.3079892098903656,0.21257584453387673,0.001,0.0
teacher_forcing,77.0,-0.15391378104686737,-0.301888644695282,0.21066787472324064,0.001,0.0
teacher_forcing,78.0,-0.15660889446735382,-0.31775355339050293,0.2098167799795436,0.001,0.0
teacher_forcing,79.0,-0.17313462495803833,-0.347431480884552,0.20974731395328336,0.001,0.0
teacher_forcing,80.0,-0.19708530604839325,-0.3577520549297333,0.20802459300583157,0.001,0.0
teacher_forcing,81.0,-0.20713771879673004,-0.37406641244888306,0.2052308742843433,0.001,0.0
teacher_forcing,82.0,-0.224468395113945,-0.38264432549476624,0.20032512975508243,0.001,0.0
teacher_forcing,83.0,-0.2352028638124466,-0.40510424971580505,0.1961860572867795,0.001,0.0
teacher_forcing,84.0,-0.25280508399009705,-0.4205704629421234,0.19122873938619656,0.001,0.0
teacher_forcing,85.0,-0.26622122526168823,-0.43014219403266907,0.18625110282578108,0.001,0.0
teacher_forcing,86.0,-0.2782467305660248,-0.4489611089229584,0.18310281552077398,0.001,0.0
teacher_forcing,87.0,-0.2934491038322449,-0.4618542194366455,0.18099895600176577,0.001,0.0
teacher_forcing,88.0,-0.30716046690940857,-0.4750432074069977,0.18068205473772542,0.001,0.0
teacher_forcing,89.0,-0.32186391949653625,-0.48811471462249756,0.1810765451977313,0.001,0.0
teacher_forcing,90.0,-0.3354118764400482,-0.49566885828971863,0.18040485321503683,0.001,0.0
teacher_forcing,91.0,-0.34820231795310974,-0.5124992728233337,0.17996359272509366,0.001,0.0
teacher_forcing,92.0,-0.36304971575737,-0.5230782628059387,0.17721878887604756,0.001,0.0
teacher_forcing,93.0,-0.37607187032699585,-0.5354741215705872,0.17403298506370635,0.001,0.0
teacher_forcing,94.0,-0.38557347655296326,-0.5513836741447449,0.1700959020799971,0.001,0.0
teacher_forcing,95.0,-0.40192079544067383,-0.5399743318557739,0.16561153290525737,0.001,0.0
teacher_forcing,96.0,-0.3989108204841614,-0.5630269050598145,0.1626586138723593,0.001,0.0
teacher_forcing,97.0,-0.41766735911369324,-0.5777820348739624,0.16112462692727184,0.001,0.0
teacher_forcing,98.0,-0.42424651980400085,-0.5811958909034729,0.159340511678535,0.001,0.0
teacher_forcing,99.0,-0.42766398191452026,-0.6055129766464233,0.15734219445641892,0.001,0.0
teacher_forcing,100.0,-0.4535207152366638,-0.5956186056137085,0.15710707894991716,0.001,0.0
teacher_forcing,101.0,-0.4528876841068268,-0.6181402802467346,0.15790320803604627,0.001,0.0
teacher_forcing,102.0,-0.47153228521347046,-0.5924525260925293,0.15915695440660702,0.001,0.0
teacher_forcing,103.0,-0.44727256894111633,-0.579550564289093,0.15963915317196578,0.001,0.0
teacher_forcing,104.0,-0.43855175375938416,-0.627255916595459,0.1594364899129775,0.001,0.0
teacher_forcing,105.0,-0.48221486806869507,-0.6169605255126953,0.1582074940907339,0.001,0.0
teacher_forcing,106.0,-0.4837200939655304,-0.589755654335022,0.15756272374128227,0.001,0.0
teacher_forcing,107.0,-0.4661935269832611,-0.633862316608429,0.1576469842026241,0.001,0.0
teacher_forcing,108.0,-0.4998262822628021,-0.6485529541969299,0.15793209630208002,0.001,0.0
teacher_forcing,109.0,-0.5054159760475159,-0.6361032724380493,0.15692180297216188,0.001,0.0
teacher_forcing,110.0,-0.49451711773872375,-0.6657944917678833,0.1551048309029901,0.001,0.0
teacher_forcing,111.0,-0.5218434929847717,-0.6446604132652283,0.15209876848994838,0.001,0.0
teacher_forcing,112.0,-0.513542652130127,-0.6223806142807007,0.14987035588072445,0.001,0.0
teacher_forcing,113.0,-0.4985359311103821,-0.6693798899650574,0.1485586624416863,0.001,0.0
teacher_forcing,114.0,-0.5327702164649963,-0.6765390634536743,0.1478177061809437,0.001,0.0
teacher_forcing,115.0,-0.530244767665863,-0.6563132405281067,0.1465133018398418,0.001,0.0
teacher_forcing,116.0,-0.5120403170585632,-0.6885249018669128,0.14491458802286245,0.001,0.0
teacher_forcing,117.0,-0.5411270260810852,-0.6859279870986938,0.14298658539491815,0.001,0.0
teacher_forcing,118.0,-0.5476099252700806,-0.6707496047019958,0.14201660875463307,0.001,0.0
teacher_forcing,119.0,-0.5379798412322998,-0.7048313617706299,0.14195753529634042,0.001,0.0
teacher_forcing,120.0,-0.5619378685951233,-0.6793136596679688,0.14262296167777846,0.001,0.0
teacher_forcing,121.0,-0.5336328148841858,-0.6488727927207947,0.1428751766861026,0.001,0.0
teacher_forcing,122.0,-0.5076886415481567,-0.6889491677284241,0.14282263709627674,0.001,0.0
teacher_forcing,123.0,-0.5435651540756226,-0.7175841331481934,0.14234954112921655,0.001,0.0
teacher_forcing,124.0,-0.5752631425857544,-0.7101295590400696,0.14194236780261738,0.001,0.0
teacher_forcing,125.0,-0.5721208453178406,-0.7271466255187988,0.1419934631559054,0.001,0.0
teacher_forcing,126.0,-0.5829741358757019,-0.7332392334938049,0.1402648818523321,0.001,0.0
teacher_forcing,127.0,-0.586854100227356,-0.7301660180091858,0.13797586239086376,0.001,0.0
teacher_forcing,128.0,-0.5882237553596497,-0.7441011667251587,0.13660374641765405,0.001,0.0
teacher_forcing,129.0,-0.5974782109260559,-0.7262266874313354,0.13646494384690377,0.001,0.0
teacher_forcing,130.0,-0.5770436525344849,-0.723446786403656,0.1360748500523511,0.001,0.0
teacher_forcing,131.0,-0.5747937560081482,-0.7598965167999268,0.13546140850084262,0.001,0.0
teacher_forcing,132.0,-0.6095559597015381,-0.7062323689460754,0.13454573211240292,0.001,0.0
teacher_forcing,133.0,-0.5782645344734192,-0.655891478061676,0.13445269028474624,0.001,0.0
teacher_forcing,134.0,-0.542809009552002,-0.7109876275062561,0.13515297822424907,0.001,0.0
teacher_forcing,135.0,-0.5846686363220215,-0.7750130295753479,0.13643538470004393,0.001,0.0
teacher_forcing,136.0,-0.6287170648574829,-0.7714669108390808,0.13586968075316444,0.001,0.0
teacher_forcing,137.0,-0.6239199042320251,-0.7834282517433167,0.13475210154017445,0.001,0.0
teacher_forcing,138.0,-0.6365665793418884,-0.7494746446609497,0.13282792980730498,0.001,0.0
teacher_forcing,139.0,-0.6172260642051697,-0.7417687773704529,0.131686401114988,0.001,0.0
teacher_forcing,140.0,-0.6127806305885315,-0.7898423075675964,0.13128835687982748,0.001,0.0
teacher_forcing,141.0,-0.6468626856803894,-0.7590112090110779,0.13134935388345956,0.001,0.0
teacher_forcing,142.0,-0.6134718656539917,-0.712659478187561,0.13114541015112163,0.001,0.0
teacher_forcing,143.0,-0.5742128491401672,-0.7515645027160645,0.13081410484007708,0.001,0.0
teacher_forcing,144.0,-0.6083552837371826,-0.8087155222892761,0.1302812262515419,0.001,0.0
teacher_forcing,145.0,-0.6619921326637268,-0.7031751871109009,0.12901547471400948,0.001,0.0
teacher_forcing,146.0,-0.5907111763954163,-0.5819150805473328,0.12856577678922426,0.001,0.0
teacher_forcing,147.0,-0.5003862380981445,-0.612832248210907,0.12899110401666708,0.001,0.0
teacher_forcing,148.0,-0.524635374546051,-0.7482539415359497,0.13015564038633606,0.001,0.0
teacher_forcing,149.0,-0.6270192861557007,-0.8133680820465088,0.13170914700065153,0.001,0.0
teacher_forcing,150.0,-0.6704185009002686,-0.7845999598503113,0.1320012009029307,0.001,0.0
teacher_forcing,151.0,-0.6446542143821716,-0.7964404225349426,0.13175344823925053,0.001,0.0
teacher_forcing,152.0,-0.655663251876831,-0.8208906054496765,0.13092658850206348,0.001,0.0
teacher_forcing,153.0,-0.6806281805038452,-0.8027292490005493,0.12652719609407032,0.001,0.0
teacher_forcing,154.0,-0.6692594289779663,-0.8156647682189941,0.12306036386122866,0.001,0.0
teacher_forcing,155.0,-0.6772944331169128,-0.8388976454734802,0.12062636216155649,0.001,0.0
teacher_forcing,156.0,-0.6875755786895752,-0.8411868214607239,0.11881731148484298,0.001,0.0
teacher_forcing,157.0,-0.6877813339233398,-0.8397660851478577,0.11765396634768033,0.001,0.0
teacher_forcing,158.0,-0.6918349862098694,-0.8479391932487488,0.11809428074178834,0.001,0.0
teacher_forcing,159.0,-0.6983019113540649,-0.8342860341072083,0.12076019982666941,0.001,0.0
teacher_forcing,160.0,-0.684390664100647,-0.832319974899292,0.12315153683798172,0.001,0.0
teacher_forcing,161.0,-0.6855595111846924,-0.8536653518676758,0.12509273051709854,0.001,0.0
teacher_forcing,162.0,-0.709193229675293,-0.7890616655349731,0.12539038446054873,0.001,0.0
teacher_forcing,163.0,-0.6672367453575134,-0.744720458984375,0.1261080765840175,0.001,0.0
teacher_forcing,164.0,-0.6358298659324646,-0.7973159551620483,0.12728747982647926,0.001,0.0
teacher_forcing,165.0,-0.6760367751121521,-0.8559579849243164,0.12868935523309172,0.001,0.0
teacher_forcing,166.0,-0.7168599963188171,-0.8492885231971741,0.12564104747419683,0.001,0.0
teacher_forcing,167.0,-0.7064542174339294,-0.8616649508476257,0.1223894740519538,0.001,0.0
teacher_forcing,168.0,-0.7153316736221313,-0.8678935170173645,0.11912146619952563,0.001,0.0
teacher_forcing,169.0,-0.7244068384170532,-0.8691565990447998,0.11679654522639447,0.001,0.0
teacher_forcing,170.0,-0.7244564294815063,-0.8789226412773132,0.11555671676899282,0.001,0.0
teacher_forcing,171.0,-0.7261961102485657,-0.8839344382286072,0.11475295863969173,0.001,0.0
teacher_forcing,172.0,-0.7310682535171509,-0.8678693175315857,0.11460439491783281,0.001,0.0
teacher_forcing,173.0,-0.7257816195487976,-0.8714646100997925,0.11536372144542628,0.001,0.0
teacher_forcing,174.0,-0.7299884557723999,-0.886077880859375,0.11689455581030675,0.001,0.0
teacher_forcing,175.0,-0.7378392815589905,-0.8869077563285828,0.11838199499474093,0.001,0.0
teacher_forcing,176.0,-0.7405152320861816,-0.8781222105026245,0.11951730995208919,0.001,0.0
teacher_forcing,177.0,-0.7397193312644958,-0.882466733455658,0.12080755310600598,0.001,0.0
teacher_forcing,178.0,-0.7435912489891052,-0.882737934589386,0.12189160882338776,0.001,0.0
teacher_forcing,179.0,-0.7398335337638855,-0.8832967281341553,0.12214810187923233,0.001,0.0
teacher_forcing,180.0,-0.7408831119537354,-0.8880382180213928,0.12160861977407651,0.001,0.0
teacher_forcing,181.0,-0.7490094900131226,-0.8926615715026855,0.12047966397032965,0.001,0.0
teacher_forcing,182.0,-0.752414882183075,-0.8879841566085815,0.11882979312695521,0.001,0.0
teacher_forcing,183.0,-0.7438456416130066,-0.891930103302002,0.1169799173845459,0.001,0.0
teacher_forcing,184.0,-0.746412456035614,-0.8991691470146179,0.11512359290809357,0.001,0.0
teacher_forcing,185.0,-0.7563223838806152,-0.9032262563705444,0.11430804312174762,0.001,0.0
teacher_forcing,186.0,-0.7589301466941833,-0.8973823189735413,0.11460656819507868,0.001,0.0
teacher_forcing,187.0,-0.7492866516113281,-0.8999665379524231,0.11479756329759909,0.001,0.0
teacher_forcing,188.0,-0.7520473599433899,-0.9044438004493713,0.11483457643868021,0.001,0.0
teacher_forcing,189.0,-0.7613539099693298,-0.9063365459442139,0.1153291288275204,0.001,0.0
teacher_forcing,190.0,-0.7638216614723206,-0.9056401252746582,0.11613457871015877,0.001,0.0
teacher_forcing,191.0,-0.7602008581161499,-0.9081412553787231,0.11655860627694871,0.001,0.0
teacher_forcing,192.0,-0.7639129161834717,-0.9008251428604126,0.11657948939507531,0.001,0.0
teacher_forcing,193.0,-0.7635579705238342,-0.9018853306770325,0.11691858085980837,0.001,0.0
teacher_forcing,194.0,-0.7650195360183716,-0.9102550745010376,0.11747989958797558,0.001,0.0
teacher_forcing,195.0,-0.7679955363273621,-0.9135466814041138,0.1174229971091274,0.001,0.0
teacher_forcing,196.0,-0.7709608674049377,-0.9042913913726807,0.11667487005892062,0.001,0.0
teacher_forcing,197.0,-0.7679542899131775,-0.90720534324646,0.11615591224918073,0.001,0.0
teacher_forcing,198.0,-0.7698906660079956,-0.9173555970191956,0.11583753215404846,0.001,0.0
teacher_forcing,199.0,-0.7732473611831665,-0.9205114841461182,0.11501552799463731,0.001,0.0
teacher_forcing,200.0,-0.7759002447128296,-0.9103514552116394,0.11383766674413842,0.001,0.0
teacher_forcing,201.0,-0.7724391222000122,-0.9136356711387634,0.1132114567472684,0.001,0.0
teacher_forcing,202.0,-0.7748146057128906,-0.922576904296875,0.113170358440938,0.001,0.0
teacher_forcing,203.0,-0.7774492502212524,-0.9237227439880371,0.11305513804787277,0.001,0.0
teacher_forcing,204.0,-0.7787685990333557,-0.9182134866714478,0.1128734435986113,0.001,0.0
teacher_forcing,205.0,-0.7792912721633911,-0.9225489497184753,0.11323647307461361,0.001,0.0
teacher_forcing,206.0,-0.7827160358428955,-0.9211561679840088,0.11398647167597145,0.001,0.0
teacher_forcing,207.0,-0.777176558971405,-0.9215186834335327,0.11437042404573348,0.001,0.0
teacher_forcing,208.0,-0.7780221700668335,-0.9259434938430786,0.11435846674631643,0.001,0.0
teacher_forcing,209.0,-0.7864193916320801,-0.9284893274307251,0.1143532003178287,0.001,0.0
teacher_forcing,210.0,-0.7885351777076721,-0.920788049697876,0.11426878178157,0.001,0.0
teacher_forcing,211.0,-0.7784627079963684,-0.9227413535118103,0.11388388497243329,0.001,0.0
teacher_forcing,212.0,-0.7804827690124512,-0.9294228553771973,0.11326952952003634,0.001,0.0
teacher_forcing,213.0,-0.7901087999343872,-0.9323197603225708,0.1131010632631211,0.001,0.0
teacher_forcing,214.0,-0.7924385666847229,-0.9261573553085327,0.11325743566682502,0.001,0.0
teacher_forcing,215.0,-0.7831712961196899,-0.9285304546356201,0.11311152626980087,0.001,0.0
teacher_forcing,216.0,-0.7852471470832825,-0.9311995506286621,0.11265566710664963,0.001,0.0
teacher_forcing,217.0,-0.7924028038978577,-0.9330359101295471,0.11242785884454058,0.001,0.0
teacher_forcing,218.0,-0.7942166328430176,-0.9355779886245728,0.11246332328769525,0.001,0.0
teacher_forcing,219.0,-0.7923400402069092,-0.9384085536003113,0.11221640783633328,0.001,0.0
teacher_forcing,220.0,-0.7955544590950012,-0.9270924925804138,0.11177763032551263,0.001,0.0
teacher_forcing,221.0,-0.7915431261062622,-0.9279705286026001,0.11188360251009982,0.001,0.0
teacher_forcing,222.0,-0.7925868034362793,-0.9407997727394104,0.11246151104165152,0.001,0.0
teacher_forcing,223.0,-0.7990046143531799,-0.943181037902832,0.11269268372273271,0.001,0.0
teacher_forcing,224.0,-0.8014631271362305,-0.9284682273864746,0.11242718652446461,0.001,0.0
teacher_forcing,225.0,-0.7946944236755371,-0.930561363697052,0.11247383382821187,0.001,0.0
teacher_forcing,226.0,-0.7962992191314697,-0.9428476095199585,0.11274658487271738,0.001,0.0
teacher_forcing,227.0,-0.8014867305755615,-0.9454330205917358,0.11242690320577305,0.001,0.0
teacher_forcing,228.0,-0.8040229082107544,-0.9334824681282043,0.11159751370575664,0.001,0.0
teacher_forcing,229.0,-0.79921954870224,-0.9363067746162415,0.11121205680789727,0.001,0.0
teacher_forcing,230.0,-0.8011258244514465,-0.9457859396934509,0.11129294177877475,0.001,0.0
teacher_forcing,231.0,-0.8043494820594788,-0.9469844102859497,0.11118576210139182,0.001,0.0
teacher_forcing,232.0,-0.8055008053779602,-0.9420970678329468,0.11089261970537896,0.001,0.0
teacher_forcing,233.0,-0.8059738278388977,-0.9466518759727478,0.11101955903073642,0.001,0.0
teacher_forcing,234.0,-0.8093296885490417,-0.9439607858657837,0.11140530590841219,0.001,0.0
teacher_forcing,235.0,-0.8026295304298401,-0.9437862038612366,0.11143974189395886,0.001,0.0
teacher_forcing,236.0,-0.8027626872062683,-0.9498522281646729,0.11114279609967402,0.001,0.0
teacher_forcing,237.0,-0.8121792078018188,-0.9526954889297485,0.1109319797275263,0.001,0.0
teacher_forcing,238.0,-0.814441978931427,-0.9443342089653015,0.11085438831241091,0.001,0.0
teacher_forcing,239.0,-0.8038392066955566,-0.9456924200057983,0.11056377880250258,0.001,0.0
teacher_forcing,240.0,-0.8053216934204102,-0.9509071111679077,0.1101270699182609,0.001,0.0
teacher_forcing,241.0,-0.8136762380599976,-0.9538946151733398,0.11024975644067318,0.001,0.0
teacher_forcing,242.0,-0.8164554834365845,-0.9511336088180542,0.11073124969941171,0.001,0.0
teacher_forcing,243.0,-0.8105745911598206,-0.9525392055511475,0.11085759967399413,0.001,0.0
teacher_forcing,244.0,-0.8123188614845276,-0.9475685358047485,0.11058190195536757,0.001,0.0
teacher_forcing,245.0,-0.8134757280349731,-0.9483903646469116,0.11050798174731827,0.001,0.0
teacher_forcing,246.0,-0.8145454525947571,-0.958673357963562,0.1106382144049792,0.001,0.0
teacher_forcing,247.0,-0.8189399838447571,-0.9619156122207642,0.11030622206748873,0.001,0.0
teacher_forcing,248.0,-0.8222706317901611,-0.9410971999168396,0.10958743589248834,0.001,0.0
teacher_forcing,249.0,-0.810400664806366,-0.9402784109115601,0.10938071936366002,0.001,0.0
teacher_forcing,250.0,-0.8098350167274475,-0.9619126915931702,0.10966255272508561,0.001,0.0
teacher_forcing,251.0,-0.8230512142181396,-0.9649489521980286,0.10982141792061191,0.001,0.0
teacher_forcing,252.0,-0.825373113155365,-0.9533782005310059,0.10955450915633727,0.001,0.0
teacher_forcing,253.0,-0.8202763795852661,-0.9562649130821228,0.1095806640369234,0.001,0.0
teacher_forcing,254.0,-0.8219203352928162,-0.9545345306396484,0.10976378484676874,0.001,0.0
teacher_forcing,255.0,-0.8162112236022949,-0.9573456048965454,0.10962633587399405,0.001,0.0
teacher_forcing,256.0,-0.8187949061393738,-0.9655883312225342,0.10920882966456127,0.001,0.0
teacher_forcing,257.0,-0.829497218132019,-0.9677826762199402,0.10901711119894576,0.001,0.0
teacher_forcing,258.0,-0.8309340476989746,-0.9566120505332947,0.10910942180165999,0.001,0.0
teacher_forcing,259.0,-0.8182048797607422,-0.95853590965271,0.1089968912354167,0.001,0.0
teacher_forcing,260.0,-0.8200502991676331,-0.9686686992645264,0.10869605805696927,0.001,0.0
teacher_forcing,261.0,-0.8324101567268372,-0.9709416031837463,0.10870606160480838,0.001,0.0
teacher_forcing,262.0,-0.8346066474914551,-0.9612361788749695,0.10888247328958141,0.001,0.0
teacher_forcing,263.0,-0.8234925270080566,-0.962444543838501,0.10879442393346068,0.001,0.0
teacher_forcing,264.0,-0.825210452079773,-0.9658021926879883,0.10845743138129928,0.001,0.0
teacher_forcing,265.0,-0.8322950005531311,-0.9680296182632446,0.1084025266908121,0.001,0.0
teacher_forcing,266.0,-0.8344205021858215,-0.9725870490074158,0.10859679760361397,0.001,0.0
teacher_forcing,267.0,-0.834423840045929,-0.9750838875770569,0.10844369068588906,0.001,0.0
teacher_forcing,268.0,-0.8370715975761414,-0.9586662650108337,0.10797186676102626,0.001,0.0
teacher_forcing,269.0,-0.8289403915405273,-0.9586213231086731,0.10793978673087663,0.001,0.0
teacher_forcing,270.0,-0.8291975855827332,-0.9770308136940002,0.10830994107412804,0.001,0.0
teacher_forcing,271.0,-0.8400865197181702,-0.9793669581413269,0.10830960621882374,0.001,0.0
teacher_forcing,272.0,-0.8425167798995972,-0.9601293206214905,0.1078051809447905,0.001,0.0
teacher_forcing,273.0,-0.8316847085952759,-0.9616693258285522,0.10769257638654903,0.001,0.0
teacher_forcing,274.0,-0.8327980637550354,-0.9752947688102722,0.10791264622433268,0.001,0.0
teacher_forcing,275.0,-0.8395291566848755,-0.9787570834159851,0.10774418809572447,0.001,0.0
teacher_forcing,276.0,-0.8423062562942505,-0.9719211459159851,0.10722353791446082,0.001,0.0
teacher_forcing,277.0,-0.8407289385795593,-0.9755905866622925,0.10709206597150349,0.001,0.0
teacher_forcing,278.0,-0.8430576324462891,-0.9746503233909607,0.10734752996919504,0.001,0.0
teacher_forcing,279.0,-0.8382093906402588,-0.9737212657928467,0.10740705975717273,0.001,0.0
teacher_forcing,280.0,-0.8376891016960144,-0.9800639152526855,0.1072858069352982,0.001,0.0
teacher_forcing,281.0,-0.8466445207595825,-0.9839845895767212,0.10746847543550836,0.001,0.0
teacher_forcing,282.0,-0.8500179052352905,-0.9714913368225098,0.1076411168438683,0.001,0.0
teacher_forcing,283.0,-0.8367345333099365,-0.9698387384414673,0.10753847346563943,0.001,0.0
teacher_forcing,284.0,-0.8359479904174805,-0.9772072434425354,0.10719079826903348,0.001,0.0
teacher_forcing,285.0,-0.8457962274551392,-0.979902982711792,0.10695964175893174,0.001,0.0
teacher_forcing,286.0,-0.8486834764480591,-0.9872384071350098,0.10696757735938846,0.001,0.0
teacher_forcing,287.0,-0.8514171838760376,-0.9878683090209961,0.10665406238312679,0.001,0.0
