epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,2.018792539834976,1.9590481519699097,0.21326042378673957,0.14510435101803767,401.16788774895446,0.0,1.25e-06
2,1.9862372875213623,1.9569326639175415,0.21360218728639782,0.1455313959645649,400.77662429025406,0.0,3.2500000000000002e-06
3,1.966754525899887,1.9534941911697388,0.21326042378673957,0.14510273645874158,401.705161701956,0.0,5.2500000000000006e-06
4,2.049877345561981,1.9486980438232422,0.21360218728639782,0.14573267333402498,402.50963338764996,0.0,7.250000000000001e-06
5,2.0085275173187256,1.942784070968628,0.2144565960355434,0.14591075846230814,403.03025929657593,0.0,9.250000000000001e-06
6,1.9781335890293121,1.9357582330703735,0.21462747778537253,0.14569427136968763,404.0654240035776,0.0,1.125e-05
7,1.9813673496246338,1.9285069704055786,0.21479835953520163,0.14578577157277492,404.51646637728476,0.0,1.3250000000000002e-05
8,1.9838849306106567,1.9199703931808472,0.21514012303485988,0.1457758602682672,403.9195796730498,0.0,1.525e-05
9,1.9231913387775421,1.9102669954299927,0.2154818865345181,0.14593488771872923,405.46640469326746,0.0,1.725e-05
10,1.9238404631614685,1.9004919528961182,0.21496924128503075,0.14530241832933363,406.21067795308204,0.0,1.925e-05
11,1.9591406285762787,1.8901338577270508,0.21514012303485988,0.1455453417402973,406.125405105096,0.0,2.125e-05
12,1.9586272835731506,1.8782589435577393,0.21633629528366372,0.14671014161519388,407.8339661896606,0.0,2.3250000000000003e-05
13,1.908502459526062,1.8660109043121338,0.2171907040328093,0.1475316125833772,409.15630919904964,0.0,2.5250000000000004e-05
14,1.9434132874011993,1.8544572591781616,0.21753246753246752,0.14794799232145253,408.7647505798595,0.0,2.7250000000000005e-05
15,1.9332702159881592,1.8429867029190063,0.2209501025290499,0.1500945532275894,409.6634556121619,0.0,2.925e-05
16,1.9418120086193085,1.8308849334716797,0.23171565276828435,0.15512436945720176,408.03740304693156,0.0,3.125e-05
17,1.9011727571487427,1.8201777935028076,0.23564593301435408,0.1577806811693778,407.88554658554125,0.0,3.325e-05
18,1.9641007781028748,1.8104794025421143,0.2595693779904306,0.16767390365665777,407.7729881434761,0.0,3.525e-05
19,1.9349890649318695,1.800748586654663,0.2638414217361586,0.1714865515392342,405.94344570186917,0.0,3.725e-05
20,1.898298293352127,1.7901387214660645,0.26674641148325356,0.17407841961314863,405.52990039647705,0.0,3.9250000000000005e-05
21,1.8772248923778534,1.7804923057556152,0.2681134654818865,0.176007890762962,404.0329593942901,0.0,4.125e-05
22,1.831762969493866,1.7720671892166138,0.27204374572795625,0.18073656898011126,399.2543512395932,0.0,4.325e-05
23,1.8461162447929382,1.7640817165374756,0.27734107997265894,0.18558195238324107,395.3012817916722,0.0,4.525e-05
24,1.878116399049759,1.7560933828353882,0.2845181134654819,0.19173541845634204,388.6419002643303,0.0,4.725e-05
25,1.8544667065143585,1.750377893447876,0.2891319207108681,0.19599639359475662,385.36718694706644,0.0,4.925e-05
26,1.8991422951221466,1.744728684425354,0.2964798359535202,0.20198778923141122,379.27286455751005,0.0,4.99998803893341e-05
27,1.832863837480545,1.7389836311340332,0.3029733424470267,0.20649874664648182,373.96878606084994,0.0,4.999892351120108e-05
