timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/18 17:04:55.289, 94.13 W, 0 %, 76497 MiB
2025/10/18 17:04:55.298, 87.69 W, 0 %, 76497 MiB
2025/10/18 17:04:55.305, 90.86 W, 0 %, 76497 MiB
2025/10/18 17:04:55.312, 87.35 W, 0 %, 76497 MiB
2025/10/18 17:04:55.318, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:55.328, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:55.338, 62.30 W, 0 %, 4 MiB
2025/10/18 17:04:55.347, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:55.607, 92.93 W, 0 %, 76497 MiB
2025/10/18 17:04:55.607, 87.36 W, 0 %, 76497 MiB
2025/10/18 17:04:55.607, 90.26 W, 0 %, 76497 MiB
2025/10/18 17:04:55.607, 85.80 W, 0 %, 76497 MiB
2025/10/18 17:04:55.607, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:55.607, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:55.607, 62.64 W, 0 %, 4 MiB
2025/10/18 17:04:55.607, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:55.857, 92.59 W, 0 %, 76497 MiB
2025/10/18 17:04:55.857, 86.75 W, 0 %, 76497 MiB
2025/10/18 17:04:55.857, 89.99 W, 0 %, 76497 MiB
2025/10/18 17:04:55.857, 85.47 W, 0 %, 76497 MiB
2025/10/18 17:04:55.858, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:55.858, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:55.858, 62.64 W, 0 %, 4 MiB
2025/10/18 17:04:55.858, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:56.108, 92.32 W, 0 %, 76497 MiB
2025/10/18 17:04:56.108, 86.75 W, 0 %, 76497 MiB
2025/10/18 17:04:56.108, 89.99 W, 0 %, 76497 MiB
2025/10/18 17:04:56.108, 85.47 W, 0 %, 76497 MiB
2025/10/18 17:04:56.108, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:56.108, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:56.108, 62.37 W, 0 %, 4 MiB
2025/10/18 17:04:56.108, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:56.358, 92.32 W, 0 %, 76497 MiB
2025/10/18 17:04:56.358, 86.75 W, 0 %, 76497 MiB
2025/10/18 17:04:56.358, 89.65 W, 0 %, 76497 MiB
2025/10/18 17:04:56.358, 85.20 W, 0 %, 76497 MiB
2025/10/18 17:04:56.358, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:56.358, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:56.358, 62.64 W, 0 %, 4 MiB
2025/10/18 17:04:56.358, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:56.609, 91.99 W, 0 %, 76497 MiB
2025/10/18 17:04:56.609, 86.48 W, 0 %, 76497 MiB
2025/10/18 17:04:56.609, 89.99 W, 0 %, 76497 MiB
2025/10/18 17:04:56.609, 84.87 W, 0 %, 76497 MiB
2025/10/18 17:04:56.609, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:56.609, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:56.609, 62.37 W, 0 %, 4 MiB
2025/10/18 17:04:56.609, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:56.859, 75.13 W, 0 %, 76497 MiB
2025/10/18 17:04:56.859, 72.45 W, 0 %, 76497 MiB
2025/10/18 17:04:56.859, 86.30 W, 0 %, 76497 MiB
2025/10/18 17:04:56.859, 84.87 W, 0 %, 76497 MiB
2025/10/18 17:04:56.859, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:56.859, 62.66 W, 0 %, 4 MiB
2025/10/18 17:04:56.859, 62.64 W, 0 %, 4 MiB
2025/10/18 17:04:56.859, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:57.109, 75.13 W, 0 %, 76497 MiB
2025/10/18 17:04:57.109, 71.79 W, 0 %, 76497 MiB
2025/10/18 17:04:57.109, 73.79 W, 0 %, 76497 MiB
2025/10/18 17:04:57.109, 70.11 W, 0 %, 76497 MiB
2025/10/18 17:04:57.110, 63.39 W, 0 %, 4 MiB
2025/10/18 17:04:57.110, 62.99 W, 0 %, 4 MiB
2025/10/18 17:04:57.110, 62.64 W, 0 %, 4 MiB
2025/10/18 17:04:57.110, 62.32 W, 0 %, 4 MiB
2025/10/18 17:04:57.360, 75.13 W, 0 %, 76497 MiB
2025/10/18 17:04:57.360, 71.51 W, 0 %, 76497 MiB
