tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
2,64,True,0.0003,42,0.7565513700246811,1.0131638050079346,0.8584631095225939,0.4046171256579189,0.5289038097388593,1000,48.585660073923066,0.0
