epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,1.8321881294250488,1.830674409866333,0.22005208333333334,0.09421725238011919,181.39525469294892,0.0,2.0000000000000003e-06
2,1.8359546959400177,1.8305320739746094,0.2199074074074074,0.09415521261598107,181.21004448933124,0.0,5.2e-06
3,1.840478003025055,1.8303000926971436,0.21947337962962962,0.09422699644646354,180.83532746725277,0.0,8.400000000000001e-06
4,1.8267253637313843,1.82997465133667,0.21875,0.09405535328119485,180.42865241711792,0.0,1.16e-05
5,1.833061546087265,1.8295230865478516,0.21788194444444445,0.09354283561415792,180.4665334884692,0.0,1.4800000000000002e-05
6,1.8315370976924896,1.8289072513580322,0.21860532407407407,0.09381477764825985,179.50330429273706,0.0,1.8000000000000004e-05
7,1.8327791392803192,1.8281946182250977,0.21903935185185186,0.09397306997951438,178.5307789736111,0.0,2.12e-05
8,1.8353255987167358,1.8274672031402588,0.21802662037037038,0.09349754013487267,178.4546019918629,0.0,2.44e-05
9,1.8367802202701569,1.8266881704330444,0.21484375,0.09243800050756489,179.3094648413768,0.0,2.76e-05
10,1.8312875628471375,1.825819730758667,0.21325231481481483,0.09182443971780622,179.8502796643771,0.0,3.08e-05
11,1.8258910179138184,1.8248952627182007,0.20934606481481483,0.09175389748174484,180.85535632392896,0.0,3.4e-05
12,1.8306273221969604,1.823912262916565,0.25593171296296297,0.13171261151632122,180.9275230520522,0.0,3.72e-05
13,1.8243459463119507,1.8228566646575928,0.25318287037037035,0.13104755236335433,181.18769156724784,0.0,4.04e-05
14,1.8232809007167816,1.821522831916809,0.25245949074074076,0.13125252632513806,181.6262931371152,0.0,4.360000000000001e-05
15,1.8279786109924316,1.8200874328613281,0.30063657407407407,0.1660048124665293,181.06557816049508,0.0,4.68e-05
16,1.8259864449501038,1.8186427354812622,0.29673032407407407,0.16575666275204767,182.0619746457004,0.0,5e-05
17,1.8243959546089172,1.8171675205230713,0.2913773148148148,0.16373573716957227,183.95341465427333,0.0,5.3200000000000006e-05
18,1.8175901174545288,1.8156310319900513,0.2867476851851852,0.16319896282822274,185.6879735129257,0.0,5.64e-05
19,1.8206054270267487,1.8141037225723267,0.28023726851851855,0.16066701704861264,188.0171815581163,0.0,5.960000000000001e-05
20,1.8121427297592163,1.8122564554214478,0.30844907407407407,0.17749483153131654,189.3579949741194,0.0,6.280000000000001e-05
21,1.814369112253189,1.8105069398880005,0.3016493055555556,0.1753036240993211,191.61490242853554,0.0,6.6e-05
