tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
2,64,True,8e-05,42,1.2484786808490753,1.3290880918502808,0.3783275462962963,0.31072002639769397,0.31072002639769397,500,120.93824023301589,0.3847935102333967
