2025-10-20 05:08:24,423 INFO    MainThread:157221 [wandb_setup.py:_flush():81] Current SDK version is 0.22.2
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_setup.py:_flush():81] Configure stats pid to 157221
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_setup.py:_flush():81] Loading settings from /home/azureuser/.config/wandb/settings
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_setup.py:_flush():81] Loading settings from /home/azureuser/powertrace-sim/wandb/settings
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_setup.py:_flush():81] Loading settings from environment variables
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_init.py:setup_run_log_directory():705] Logging user logs to /home/azureuser/powertrace-sim/wandb/run-20251020_050824-mucm89b5/logs/debug.log
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_init.py:setup_run_log_directory():706] Logging internal logs to /home/azureuser/powertrace-sim/wandb/run-20251020_050824-mucm89b5/logs/debug-internal.log
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_init.py:init():832] calling init triggers
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_init.py:init():837] wandb.init called with sweep_config: {}
config: {'tp': 8, 'hidden_size': 64, 'num_epochs': 1000, 'lr': 0.0003, 'scheduler': 'cosine', 'seed': 42, 'bidirectional': True, '_wandb': {}}
2025-10-20 05:08:24,424 INFO    MainThread:157221 [wandb_init.py:init():880] starting backend
2025-10-20 05:08:24,663 INFO    MainThread:157221 [wandb_init.py:init():883] sending inform_init request
2025-10-20 05:08:24,702 INFO    MainThread:157221 [wandb_init.py:init():891] backend started and connected
2025-10-20 05:08:24,706 INFO    MainThread:157221 [wandb_init.py:init():961] updated telemetry
2025-10-20 05:08:24,744 INFO    MainThread:157221 [wandb_init.py:init():985] communicating run to backend with 90.0 second timeout
2025-10-20 05:08:25,199 INFO    MainThread:157221 [wandb_init.py:init():1036] starting run threads in backend
2025-10-20 05:08:25,311 INFO    MainThread:157221 [wandb_run.py:_console_start():2509] atexit reg
2025-10-20 05:08:25,311 INFO    MainThread:157221 [wandb_run.py:_redirect():2357] redirect: wrap_raw
2025-10-20 05:08:25,312 INFO    MainThread:157221 [wandb_run.py:_redirect():2426] Wrapping output streams.
2025-10-20 05:08:25,312 INFO    MainThread:157221 [wandb_run.py:_redirect():2449] Redirects installed.
2025-10-20 05:08:25,314 INFO    MainThread:157221 [wandb_init.py:init():1076] run started, returning control to user process
2025-10-20 05:13:17,483 INFO    MainThread:157221 [wandb_run.py:_finish():2275] finishing run grantfwilkins-stanford-university/powertrace-classifier-training/mucm89b5
2025-10-20 05:13:17,483 INFO    MainThread:157221 [wandb_run.py:_atexit_cleanup():2474] got exitcode: 0
2025-10-20 05:13:17,483 INFO    MainThread:157221 [wandb_run.py:_restore():2456] restore
2025-10-20 05:13:17,483 INFO    MainThread:157221 [wandb_run.py:_restore():2462] restore done
2025-10-20 05:13:24,188 INFO    MainThread:157221 [wandb_run.py:_footer_sync_info():3872] logging synced files
