epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,2.340187191963196,2.5190443992614746,0.0026954177897574125,0.006115356470341299,2029.9082,0.0,2.5e-06
2,2.329358458518982,2.5190770626068115,0.0026954177897574125,0.006115356470341299,2029.9082,0.0,6.5000000000000004e-06
3,2.3390700817108154,2.519096612930298,0.0025876010781671157,0.005866748856229181,2031.0537,0.0,1.0500000000000001e-05
4,2.371256470680237,2.5190558433532715,0.0025876010781671157,0.00587840923242974,2031.6266,0.0,1.4500000000000002e-05
5,2.336931884288788,2.518928289413452,0.0024797843665768193,0.0056225141771166845,2034.5704,0.0,1.8500000000000002e-05
6,2.336715817451477,2.5189099311828613,0.002371967654986523,0.005387128992055549,2040.9407,0.0,2.25e-05
7,2.339487373828888,2.5189197063446045,0.00215633423180593,0.004882573611182374,2045.906,0.0,2.6500000000000004e-05
8,2.352397322654724,2.518941879272461,0.0020485175202156333,0.004865474415996113,2052.1194,0.0,3.05e-05
9,2.3544045090675354,2.5189292430877686,0.0018328840970350405,0.004586184658236619,2059.299,0.0,3.45e-05
10,2.323103189468384,2.518861770629883,0.0017250673854447439,0.004327457441678078,2063.7705,0.0,3.85e-05
11,2.3320761919021606,2.5186893939971924,0.0016172506738544475,0.004071374666401234,2069.3086,0.0,4.25e-05
12,2.4236395955085754,2.518677234649658,0.0015094339622641509,0.004095527193804048,2088.9,0.0,4.6500000000000005e-05
13,2.3186880350112915,2.518747329711914,0.001078167115902965,0.0028898863101899154,2098.7017,0.0,5.050000000000001e-05
14,2.348651349544525,2.518772602081299,0.001078167115902965,0.00289605892108087,2098.9146,0.0,5.450000000000001e-05
15,2.3177123069763184,2.5184412002563477,0.0009703504043126684,0.002633500208594076,2104.626,0.0,5.85e-05
16,2.348618745803833,2.5182788372039795,0.0008625336927223719,0.0023651703868130063,2107.591,0.0,6.25e-05
17,2.337691903114319,2.51758074760437,0.0008625336927223719,0.002366885176027135,2108.9163,0.0,6.65e-05
18,2.333431899547577,2.5173473358154297,0.0008625336927223719,0.0023693557157235907,2109.208,0.0,7.05e-05
19,2.3129074573516846,2.516864776611328,0.0007547169811320754,0.0020976500273252635,2116.6519,0.0,7.45e-05
20,2.340806782245636,2.516706705093384,0.0007547169811320754,0.002095510909818191,2117.4614,0.0,7.850000000000001e-05
21,2.330163300037384,2.516535997390747,0.0007547169811320754,0.002095510909818191,2117.969,0.0,8.25e-05
22,2.3256248235702515,2.516383171081543,0.0007547169811320754,0.002101944570732093,2122.633,0.0,8.65e-05
23,2.305010676383972,2.516622543334961,0.0006469002695417789,0.0018293549303779481,2132.5405,0.0,9.05e-05
24,2.3042213320732117,2.5165743827819824,0.0006469002695417789,0.0018345055245424246,2141.6416,0.0,9.45e-05
25,2.3173434734344482,2.516895055770874,0.00043126684636118597,0.0011464003203081885,2143.102,0.0,9.85e-05
26,2.297054886817932,2.516993522644043,0.00043126684636118597,0.0011466818108504312,2143.5771,0.0,9.99997607786682e-05
27,2.3065003752708435,2.5174882411956787,0.00043126684636118597,0.001022181298625282,2146.994,0.0,9.999784702240217e-05
28,2.2957253456115723,2.517422676086426,0.00043126684636118597,0.001020536937714372,2143.461,0.0,9.999374619833682e-05
