tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
8,64,True,0.0001,42,1.7911115884780884,2.0301129817962646,0.6445283018867924,0.162910282239183,0.1639541303315088,500,267.05252,0.0
