epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,1.7939896980921428,1.7982747554779053,0.09802509771651924,0.10966685962694034,138.92332402669038,0.0,4e-06
2,1.7905364036560059,1.7981823682785034,0.09874511417403826,0.11036741884376355,137.49797024686612,0.0,9.999999999999999e-06
3,1.7926309903462727,1.7980687618255615,0.10044229582390454,0.1119577777296052,135.20065689241284,0.0,1.6e-05
4,1.7927573521931965,1.797907829284668,0.10265377494342728,0.11382192748556715,131.88628190469794,0.0,2.1999999999999996e-05
5,1.7904938062032063,1.7977615594863892,0.10522526229170953,0.11583812681503662,128.1608387504738,0.0,2.8e-05
6,1.790837327639262,1.7976064682006836,0.10841390660357951,0.11804191820715532,124.43594192475734,0.0,3.399999999999999e-05
7,1.7897836764653523,1.7973854541778564,0.11113968319275869,0.12122029606476221,121.17018991720495,0.0,3.9999999999999996e-05
8,1.7879225015640259,1.7970635890960693,0.115151203456079,0.12645081073265083,117.17375238258187,0.0,4.6e-05
9,1.789639671643575,1.7967334985733032,0.11952273194815881,0.12961646501393972,112.93370763879027,0.0,5.199999999999999e-05
10,1.7858772277832031,1.7964086532592773,0.12471713639168895,0.13325169225985084,108.39268709295632,0.0,5.8e-05
11,1.7857143481572468,1.7960419654846191,0.12919152437770007,0.13641746113259082,104.22125115492113,0.0,6.399999999999998e-05
12,1.7837387323379517,1.7956392765045166,0.13351162312281423,0.13991895017295045,99.72034933259847,0.0,7e-05
13,1.7837203741073608,1.7951774597167969,0.13716313515737502,0.14099217065982037,96.63463365824882,0.0,7.6e-05
14,1.7799601554870605,1.794743299484253,0.14127751491462662,0.14375974629674013,93.47471333035217,0.0,8.199999999999999e-05
15,1.7808144489924114,1.7943493127822876,0.14441472947953096,0.1453926324490296,91.08421710412966,0.0,8.800000000000001e-05
16,1.7749370336532593,1.7938698530197144,0.14714050606871015,0.1473112118526033,90.34209381601372,0.0,9.4e-05
17,1.77540918191274,1.7932829856872559,0.15089487759720221,0.15009156763560977,87.49566390237078,0.0,9.999999999999999e-05
18,1.7737141450246174,1.7925217151641846,0.15290063772886237,0.15005337387616471,85.89534634103168,0.0,0.00010599999999999999
19,1.7701793909072876,1.791750192642212,0.1542892408969348,0.14990482259215301,85.39030772186958,0.0,0.000112
20,1.7681523164113362,1.7909685373306274,0.15552355482411026,0.1499088298792768,85.00359050640921,0.0,0.00011799999999999998
21,1.7653019825617473,1.7902559041976929,0.15583213330590415,0.147110685867994,85.13280088471588,0.0,0.00012399999999999998
22,1.7647138436635335,1.7896610498428345,0.15639786052252622,0.1468637261840876,85.60995098916162,0.0,0.00013
23,1.7621809641520183,1.788815975189209,0.15711787698004526,0.1465956205732869,85.78094395832005,0.0,0.00013599999999999997
24,1.7581851879755657,1.7879422903060913,0.1572721662209422,0.1450132781207835,86.11486621982095,0.0,0.00014199999999999998
25,1.7554442485173543,1.786845088005066,0.1575293149557704,0.14436842143062234,86.46786999028379,0.0,0.000148
26,1.7523634831110637,1.7860302925109863,0.15794075293149556,0.14396361417467343,86.92339044396694,0.0,0.00015399999999999998
27,1.7489042282104492,1.7851134538650513,0.26126311458547624,0.19649139250787648,87.5849651649384,0.0,0.00015999999999999999
28,1.7438335418701172,1.7838484048843384,0.2616231228142358,0.1969907845619443,88.25174372585117,0.0,0.000166
29,1.7450427611668904,1.782760500907898,0.26177741205513266,0.1978527086848326,88.61685374165404,0.0,0.00017199999999999998
30,1.7391142050425212,1.781356930732727,0.2614174038263732,0.19600848543099084,89.5353202534297,0.0,0.000178
31,1.7327874898910522,1.7795765399932861,0.26136597407940754,0.19599639800365906,90.02558599103456,0.0,0.000184
32,1.7321158647537231,1.7781695127487183,0.2612116848385106,0.19536339402018965,90.74143784567714,0.0,0.00018999999999999998
33,1.7287025849024455,1.7761602401733398,0.37631145854762393,0.236303595856169,91.07459864626861,0.0,0.000196
34,1.7211107015609741,1.7740368843078613,0.37667146677638347,0.23608248143748722,91.25244176569001,0.0,0.000202
35,1.709783673286438,1.7722357511520386,0.3769286155112117,0.23582927467065404,91.56562767876413,0.0,0.000208
36,1.6921108563741047,1.7696946859359741,0.3769286155112117,0.2332636457513535,91.91952176767742,0.0,0.00021399999999999997
37,1.7018340826034546,1.7668452262878418,0.3765171775354865,0.22804768985386847,92.45830902868639,0.0,0.00021999999999999995
38,1.7028921842575073,1.7636995315551758,0.5096173626825756,0.25962333047790764,92.9074442526195,0.0,0.000226
39,1.6947129170099895,1.7597334384918213,0.5112116848385106,0.2580348038829084,93.3194580594118,0.0,0.000232
40,1.688892126083374,1.7556780576705933,0.5118288418020983,0.2571037039094869,93.38172965332463,0.0,0.00023799999999999996
41,1.677703817685445,1.7510472536087036,0.674398271960502,0.28398686894371455,93.54355838890108,0.0,0.000244
42,1.6693333387374878,1.7462773323059082,0.6836041966673524,0.283057517614322,94.1503211945345,0.0,0.00024999999999999995
43,1.660536249478658,1.7406336069107056,0.6863299732565316,0.28242225126141707,94.46268304906732,0.0,0.000256
44,1.6432712872823079,1.733784556388855,0.6881300144003292,0.28134191936385483,95.25729309931484,0.0,0.0002619999999999999
45,1.6340974569320679,1.7260686159133911,0.6898786257971611,0.28037086341867273,95.40847227868116,0.0,0.000268
46,1.6399829387664795,1.7177789211273193,0.6912157992182678,0.28241926730716865,96.1326260786304,0.0,0.000274
47,1.6170384883880615,1.707261323928833,0.6918329561818556,0.2818431474464132,96.50123346257465,0.0,0.0002799999999999999
48,1.5899909734725952,1.695554494857788,0.6927072618802715,0.2813565749823447,96.9104171319323,0.0,0.00028599999999999996
49,1.5929288069407146,1.6824198961257935,0.6938387163135158,0.2830484211703153,96.73959124889811,0.0,0.000292
50,1.5622185468673706,1.6664884090423584,0.694815881505863,0.28343699742555917,96.82119839774168,0.0,0.0002979999999999999
51,1.5438008308410645,1.6494263410568237,0.6962559144209011,0.28561232780183726,97.2163670386147,0.0,0.00029999984811325016
52,1.4867578744888306,1.632559061050415,0.6985188232873895,0.28908604270151955,97.60093290937508,0.0,0.00029999848113493793
53,1.4805032809575398,1.6184794902801514,0.7016560378522938,0.28736997816045023,98.73665991335136,0.0,0.0002999954737972679
54,1.4204485416412354,1.6155622005462646,0.7052046903929232,0.28824592757420864,99.99430484702773,0.0,0.0002999908261331278
55,1.437906543413798,1.6192622184753418,0.7071075910306521,0.29535876881448403,101.28417730090118,0.0,0.0002999845381933438
56,1.4607250690460205,1.6223136186599731,0.7076218885003086,0.2970630780485452,101.56481349717693,0.0,0.00029997661004667976
57,1.4835362434387207,1.622757911682129,0.7076733182472742,0.2990379165651987,101.55021984440917,0.0,0.00029996704177983664
58,1.4193949699401855,1.6158547401428223,0.7076733182472742,0.3034476061394722,100.63934347722594,0.0,0.0002999558334974514
59,1.4339696168899536,1.608306646347046,0.7068504422958239,0.30416363327401663,99.26236640667548,0.0,0.00029994298532209614
60,1.4130608240763347,1.6096012592315674,0.7067475828018926,0.31192624681957837,99.20752331733914,0.0,0.00029992849739427635
61,1.4038837750752766,1.608208417892456,0.7058732771034767,0.3144947309603758,98.32152479685317,0.0,0.0002999123698724298
62,1.412179668744405,1.604417324066162,0.7052046903929232,0.3200820516755552,97.39804269636019,0.0,0.00029989460293292433
63,1.3953185081481934,1.6003313064575195,0.7045361036823699,0.32488199406750434,96.9303417212976,0.0,0.0002998751967700564
