epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1,val_ece,val_transition_mae,val_autocorr_r2,val_tolerance_power_acc,val_boundary_f1,avg_lr
1,2.0140512585639954,1.9335744380950928,0.1460552268244576,0.1549859992108896,0.10820493616649313,0.11515605262456796,108.06759261836525,0.3956438385117901,0.1460552268244576,0.17371297045243633,2.2499999999999998e-05
2,2.023670345544815,1.9076662063598633,0.13925049309664694,0.15635051904755953,0.10945991282846473,0.10733922012958536,109.25570518883629,0.4336965150863845,0.13925049309664694,0.1843971626206543,5.85e-05
3,1.9467803835868835,1.8731334209442139,0.14881656804733728,0.1924585060446474,0.12983788634512514,0.08691401634460842,113.50826200458226,0.4561678683200988,0.14881656804733728,0.18136850733179868,9.449999999999999e-05
4,1.9521522223949432,1.8422328233718872,0.3258382642998028,0.23061832543165198,0.18754189315774053,0.1411949567746599,120.40452708282179,0.8679630596549909,0.3258382642998028,0.18450390139510478,0.0001305
5,1.915446549654007,1.8204059600830078,0.33451676528599605,0.23076178862460897,0.19279238198556967,0.12411400641239372,124.37814136605905,0.8823516219145207,0.33451676528599605,0.19246631789424504,0.0001665
6,1.9060069918632507,1.8077764511108398,0.33402366863905325,0.2314045253099428,0.20256602682794944,0.10607178063964,129.62981052810207,0.88056925263552,0.33402366863905325,0.19188191832047646,0.0002025
7,1.8793508112430573,1.7995859384536743,0.16045364891518737,0.20978443845251935,0.15026266313030198,0.07753565084681474,129.2225846493517,0.8487781936283759,0.16045364891518737,0.20886551415552645,0.0002385
8,1.8811936974525452,1.7963285446166992,0.14092702169625246,0.2163715853516416,0.13746588422490066,0.09430014668308066,127.75090003169723,0.8958256957874329,0.14092702169625246,0.2176218121777497,0.0002745
9,1.8615363538265228,1.7922745943069458,0.13708086785009863,0.21425827402839567,0.12744568694121428,0.09413017189567374,128.9684360615883,0.7702079031550426,0.13708086785009863,0.2129065035687074,0.0003105
10,1.8527796268463135,1.7858740091323853,0.32741617357001973,0.25204000500091833,0.21354051410587435,0.10323296604013067,130.44702107322158,0.7545410539116519,0.32741617357001973,0.20657276945490313,0.0003465
11,1.8463760316371918,1.7802026271820068,0.33875739644970415,0.2553644552172265,0.2155307037080776,0.11254457774511453,130.59624774470146,0.7346895099416222,0.33875739644970415,0.19817889612619927,0.00038250000000000003
12,1.8291585445404053,1.778494119644165,0.318836291913215,0.25724220829923633,0.21653704363485993,0.10581508129541219,123.71189582739298,0.7891542648948163,0.318836291913215,0.19574914670697627,0.00041850000000000004
13,1.8243910074234009,1.7749340534210205,0.31449704142011836,0.25426479976424915,0.2263436882367504,0.11210977099468485,110.93431713218891,0.8970433082009031,0.31449704142011836,0.2035375539762043,0.00045450000000000004
14,1.794418603181839,1.7673825025558472,0.3248520710059172,0.25539308402182365,0.2280615264624909,0.11343225616175512,104.4203817978514,0.956122112766679,0.3248520710059172,0.18414600876190115,0.0004905
15,1.791332721710205,1.7597875595092773,0.33106508875739643,0.25453718873060077,0.21558633598909918,0.14115581520239748,105.68110112068251,0.9388604267620457,0.33106508875739643,0.18362142199935713,0.0005265
16,1.788005381822586,1.7566372156143188,0.32366863905325444,0.2712328784736718,0.22024344468851623,0.12956102123774252,100.08733334356337,0.9254675558555499,0.32366863905325444,0.17786790216586468,0.0005625
17,1.7833029329776764,1.756299376487732,0.3047337278106509,0.28386731437325624,0.22516162715275642,0.09994234417434747,95.34534103439395,0.919374735770529,0.3047337278106509,0.18186968788533042,0.0005985
18,1.7759880423545837,1.7514420747756958,0.3264299802761341,0.28369668348729044,0.2314092755688365,0.11867125810838546,92.03467323435756,0.9215367435803276,0.3264299802761341,0.19467040623204168,0.0006344999999999999
19,1.7727009057998657,1.7447905540466309,0.35710059171597636,0.2907838504641627,0.23982997179016316,0.1258594379328647,90.80383869324922,0.9210985988126541,0.35710059171597636,0.18128136944566367,0.0006705
20,1.747604250907898,1.7390249967575073,0.37800788954635106,0.2847174765397784,0.24781302370674765,0.1351694611123445,90.82787984394669,0.8844694766887714,0.37800788954635106,0.17245438443387517,0.0007065000000000001
21,1.7370006740093231,1.737621784210205,0.3431952662721893,0.2841024627945052,0.23392484821108395,0.10915430661959527,90.24647950046311,0.890135719854845,0.3431952662721893,0.1597028778720433,0.0007424999999999999
22,1.7027493119239807,1.7330652475357056,0.3356015779092702,0.28716260040149716,0.22460334416515051,0.1188556401099444,90.82623256718522,0.898843350928633,0.3356015779092702,0.15596330226796018,0.0007784999999999999
23,1.717166692018509,1.725961446762085,0.34250493096646945,0.29700704019373564,0.22880336773575405,0.1199614361295921,87.9787215822054,0.9340170596408651,0.34250493096646945,0.15955714702335233,0.0008144999999999999
24,1.7231076955795288,1.7169314622879028,0.35453648915187375,0.3001765317966168,0.2370276509549879,0.11708638804874709,90.23171195016761,0.93902797454045,0.35453648915187375,0.1595368280743038,0.0008504999999999999
25,1.7227838635444641,1.6992367506027222,0.3810650887573965,0.29169728570569176,0.24314507975639352,0.11427268640558866,95.76732287328961,0.9348382435244365,0.3810650887573965,0.17356740594399148,0.0008864999999999999
26,1.710831105709076,1.6978411674499512,0.3909270216962525,0.29176423631232823,0.2495715888415362,0.13428892886350613,95.17456594211824,0.9376592815881335,0.3909270216962525,0.1526666661861669,0.0008999978470080137
27,1.6593231856822968,1.7075635194778442,0.2813609467455621,0.27894592433537835,0.22725939366128323,0.060838748494078665,84.26184192132227,0.9233503200556815,0.2813609467455621,0.1552715650060964,0.0008999806232016195
28,1.6881577670574188,1.714084267616272,0.32613412228796845,0.30771743618452413,0.2379657913025585,0.12496788675145523,77.34881047056457,0.8386268299867837,0.32613412228796845,0.14909478122057507,0.0008999437157850313
29,1.6875502467155457,1.7012228965759277,0.3605522682445759,0.30839306773722436,0.24723137085226113,0.12304055316913763,76.76075539410222,0.8136282837265653,0.3605522682445759,0.14088598356965243,0.0008998871263726991
30,1.679497390985489,1.683483362197876,0.39398422090729784,0.3051475104575208,0.26556185973630414,0.12768165111482968,83.27556923193755,0.901194719771315,0.39398422090729784,0.1522742249618907,0.0008998108574400274
31,1.7139541804790497,1.68269944190979,0.39615384615384613,0.3120496210493675,0.27336308777774126,0.13941926264316135,80.41206296836495,0.9268500795127566,0.39615384615384613,0.1477272722653327,0.000899714912323266
32,1.6364594101905823,1.6815123558044434,0.41913214990138065,0.31943400013137085,0.2759045930390475,0.1481725380765146,79.3215454600066,0.8685260380003093,0.41913214990138065,0.13411938053994082,0.0008995992952193653
33,1.682334542274475,1.7154040336608887,0.22041420118343194,0.29274248624472876,0.1847725534030252,0.07177189996344803,71.65839602108524,0.8773985731893783,0.22041420118343194,0.11373307501129337,0.000899464011185792
34,1.6799712777137756,1.6723347902297974,0.43974358974358974,0.3082959344109251,0.2795158290387128,0.14544716879167033,83.44071375766565,0.8425661802522432,0.43974358974358974,0.12066364963840859,0.000899309066140308
35,1.5926985144615173,1.6677230596542358,0.4306706114398422,0.2986587651895446,0.2765321092870626,0.14684000591760324,83.78803273246885,0.8626545012668457,0.4306706114398422,0.12259970413245753,0.0008991344668607115
36,1.657606601715088,1.6687259674072266,0.42347140039447734,0.31231708577986794,0.2836882635287476,0.15562126993310052,76.43156006822869,0.8501076392780775,0.42347140039447734,0.12240356038624288,0.0008989402209845405
37,1.6392875909805298,1.6672214269638062,0.42287968441814594,0.30753442097177247,0.2742113304413665,0.11077750681126143,80.73060597953014,0.7842226292293389,0.42287968441814594,0.12179241626935976,0.0008987263370087391
