tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
1,64,True,0.0002,42,1.132401466369629,1.6339727640151978,0.35214333556597455,0.3072293210354851,0.3166546327536995,500,58.78161307199581,0.4552119990210328
