tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
8,64,True,6e-05,42,1.4802444279193878,1.3825502395629883,0.5241463414634147,0.37899973995059066,0.3792153464256667,500,410.61552331080827,0.803427594466814
