tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
8,64,True,0.0001,42,1.4768435955047607,1.7555592060089111,0.8419720438231961,0.42116391722095736,0.42116825958099174,500,275.93726,0.0
