timestamp,query.start,query.end,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu
2026/07/24 16:42:45.460,2026/07/24 16:42:45.448,2026/07/24 16:42:45.472,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:45.712,2026/07/24 16:42:45.698,2026/07/24 16:42:45.725,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.38,1410,1593,0,0,73511,42
2026/07/24 16:42:45.712,2026/07/24 16:42:45.698,2026/07/24 16:42:45.725,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:45.963,2026/07/24 16:42:45.949,2026/07/24 16:42:45.978,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.38,1410,1593,0,0,73511,42
2026/07/24 16:42:45.963,2026/07/24 16:42:45.949,2026/07/24 16:42:45.978,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:46.213,2026/07/24 16:42:46.199,2026/07/24 16:42:46.227,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:46.213,2026/07/24 16:42:46.199,2026/07/24 16:42:46.227,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:46.463,2026/07/24 16:42:46.449,2026/07/24 16:42:46.477,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:46.463,2026/07/24 16:42:46.449,2026/07/24 16:42:46.477,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:46.713,2026/07/24 16:42:46.699,2026/07/24 16:42:46.727,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.56,1410,1593,0,0,73511,42
2026/07/24 16:42:46.713,2026/07/24 16:42:46.699,2026/07/24 16:42:46.727,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:46.961,2026/07/24 16:42:46.949,2026/07/24 16:42:46.974,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.56,1410,1593,0,0,73511,42
2026/07/24 16:42:46.961,2026/07/24 16:42:46.949,2026/07/24 16:42:46.974,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:47.213,2026/07/24 16:42:47.199,2026/07/24 16:42:47.227,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.56,1410,1593,0,0,73511,42
2026/07/24 16:42:47.213,2026/07/24 16:42:47.199,2026/07/24 16:42:47.227,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:47.462,2026/07/24 16:42:47.449,2026/07/24 16:42:47.475,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:47.462,2026/07/24 16:42:47.449,2026/07/24 16:42:47.475,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:47.712,2026/07/24 16:42:47.699,2026/07/24 16:42:47.726,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:47.712,2026/07/24 16:42:47.699,2026/07/24 16:42:47.726,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:47.963,2026/07/24 16:42:47.949,2026/07/24 16:42:47.976,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:47.963,2026/07/24 16:42:47.949,2026/07/24 16:42:47.976,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:48.214,2026/07/24 16:42:48.199,2026/07/24 16:42:48.229,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.65,1410,1593,0,0,73511,42
2026/07/24 16:42:48.214,2026/07/24 16:42:48.199,2026/07/24 16:42:48.229,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:48.464,2026/07/24 16:42:48.449,2026/07/24 16:42:48.478,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:48.464,2026/07/24 16:42:48.449,2026/07/24 16:42:48.478,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:48.712,2026/07/24 16:42:48.699,2026/07/24 16:42:48.725,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:48.712,2026/07/24 16:42:48.699,2026/07/24 16:42:48.725,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:48.963,2026/07/24 16:42:48.949,2026/07/24 16:42:48.978,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:48.963,2026/07/24 16:42:48.949,2026/07/24 16:42:48.978,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:49.219,2026/07/24 16:42:49.199,2026/07/24 16:42:49.239,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:49.219,2026/07/24 16:42:49.199,2026/07/24 16:42:49.239,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:49.466,2026/07/24 16:42:49.450,2026/07/24 16:42:49.482,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:49.466,2026/07/24 16:42:49.450,2026/07/24 16:42:49.482,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:49.715,2026/07/24 16:42:49.700,2026/07/24 16:42:49.731,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:49.715,2026/07/24 16:42:49.700,2026/07/24 16:42:49.731,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:49.964,2026/07/24 16:42:49.950,2026/07/24 16:42:49.979,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:49.964,2026/07/24 16:42:49.950,2026/07/24 16:42:49.979,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:50.213,2026/07/24 16:42:50.200,2026/07/24 16:42:50.226,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:50.213,2026/07/24 16:42:50.200,2026/07/24 16:42:50.226,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:50.464,2026/07/24 16:42:50.450,2026/07/24 16:42:50.478,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:50.464,2026/07/24 16:42:50.450,2026/07/24 16:42:50.478,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:50.712,2026/07/24 16:42:50.700,2026/07/24 16:42:50.725,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.38,1410,1593,0,0,73511,42
2026/07/24 16:42:50.712,2026/07/24 16:42:50.700,2026/07/24 16:42:50.725,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:50.964,2026/07/24 16:42:50.950,2026/07/24 16:42:50.979,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:50.964,2026/07/24 16:42:50.950,2026/07/24 16:42:50.979,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:51.213,2026/07/24 16:42:51.200,2026/07/24 16:42:51.226,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:51.213,2026/07/24 16:42:51.200,2026/07/24 16:42:51.226,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:51.464,2026/07/24 16:42:51.450,2026/07/24 16:42:51.478,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:51.464,2026/07/24 16:42:51.450,2026/07/24 16:42:51.478,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:51.715,2026/07/24 16:42:51.700,2026/07/24 16:42:51.729,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:51.715,2026/07/24 16:42:51.700,2026/07/24 16:42:51.729,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:51.964,2026/07/24 16:42:51.950,2026/07/24 16:42:51.978,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:51.964,2026/07/24 16:42:51.950,2026/07/24 16:42:51.978,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:52.212,2026/07/24 16:42:52.200,2026/07/24 16:42:52.223,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:52.212,2026/07/24 16:42:52.200,2026/07/24 16:42:52.223,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:52.464,2026/07/24 16:42:52.450,2026/07/24 16:42:52.478,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:52.464,2026/07/24 16:42:52.450,2026/07/24 16:42:52.478,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:52.714,2026/07/24 16:42:52.700,2026/07/24 16:42:52.727,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:52.714,2026/07/24 16:42:52.700,2026/07/24 16:42:52.727,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:52.964,2026/07/24 16:42:52.951,2026/07/24 16:42:52.978,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:52.964,2026/07/24 16:42:52.951,2026/07/24 16:42:52.978,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:53.214,2026/07/24 16:42:53.201,2026/07/24 16:42:53.227,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:53.214,2026/07/24 16:42:53.201,2026/07/24 16:42:53.227,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:53.464,2026/07/24 16:42:53.451,2026/07/24 16:42:53.478,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:53.464,2026/07/24 16:42:53.451,2026/07/24 16:42:53.478,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:53.714,2026/07/24 16:42:53.701,2026/07/24 16:42:53.727,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:53.714,2026/07/24 16:42:53.701,2026/07/24 16:42:53.727,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:53.965,2026/07/24 16:42:53.951,2026/07/24 16:42:53.979,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.56,1410,1593,0,0,73511,42
2026/07/24 16:42:53.965,2026/07/24 16:42:53.951,2026/07/24 16:42:53.979,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:54.214,2026/07/24 16:42:54.201,2026/07/24 16:42:54.227,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.56,1410,1593,0,0,73511,42
2026/07/24 16:42:54.214,2026/07/24 16:42:54.201,2026/07/24 16:42:54.227,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:54.465,2026/07/24 16:42:54.451,2026/07/24 16:42:54.480,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:54.465,2026/07/24 16:42:54.451,2026/07/24 16:42:54.480,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.55,1410,1593,0,0,73511,35
2026/07/24 16:42:54.716,2026/07/24 16:42:54.701,2026/07/24 16:42:54.730,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:54.716,2026/07/24 16:42:54.701,2026/07/24 16:42:54.730,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.55,1410,1593,0,0,73511,35
2026/07/24 16:42:54.965,2026/07/24 16:42:54.951,2026/07/24 16:42:54.979,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:54.965,2026/07/24 16:42:54.951,2026/07/24 16:42:54.979,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:55.214,2026/07/24 16:42:55.201,2026/07/24 16:42:55.227,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.38,1410,1593,0,0,73511,42
2026/07/24 16:42:55.214,2026/07/24 16:42:55.201,2026/07/24 16:42:55.227,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:55.463,2026/07/24 16:42:55.451,2026/07/24 16:42:55.475,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.38,1410,1593,0,0,73511,42
2026/07/24 16:42:55.463,2026/07/24 16:42:55.451,2026/07/24 16:42:55.475,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:55.716,2026/07/24 16:42:55.701,2026/07/24 16:42:55.731,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:55.716,2026/07/24 16:42:55.701,2026/07/24 16:42:55.731,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:55.966,2026/07/24 16:42:55.951,2026/07/24 16:42:55.980,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:55.966,2026/07/24 16:42:55.951,2026/07/24 16:42:55.980,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:56.215,2026/07/24 16:42:56.202,2026/07/24 16:42:56.228,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:56.215,2026/07/24 16:42:56.202,2026/07/24 16:42:56.228,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:56.466,2026/07/24 16:42:56.452,2026/07/24 16:42:56.480,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:42:56.466,2026/07/24 16:42:56.452,2026/07/24 16:42:56.480,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:56.716,2026/07/24 16:42:56.702,2026/07/24 16:42:56.730,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:42:56.716,2026/07/24 16:42:56.702,2026/07/24 16:42:56.730,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:56.965,2026/07/24 16:42:56.952,2026/07/24 16:42:56.979,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:42:56.965,2026/07/24 16:42:56.952,2026/07/24 16:42:56.979,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:57.217,2026/07/24 16:42:57.202,2026/07/24 16:42:57.232,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.06,1410,1593,0,0,73511,42
2026/07/24 16:42:57.217,2026/07/24 16:42:57.202,2026/07/24 16:42:57.232,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:42:57.466,2026/07/24 16:42:57.452,2026/07/24 16:42:57.481,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:57.466,2026/07/24 16:42:57.452,2026/07/24 16:42:57.481,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:57.717,2026/07/24 16:42:57.702,2026/07/24 16:42:57.731,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:57.717,2026/07/24 16:42:57.702,2026/07/24 16:42:57.731,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:57.966,2026/07/24 16:42:57.952,2026/07/24 16:42:57.979,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:57.966,2026/07/24 16:42:57.952,2026/07/24 16:42:57.979,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:58.215,2026/07/24 16:42:58.202,2026/07/24 16:42:58.228,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:42:58.215,2026/07/24 16:42:58.202,2026/07/24 16:42:58.228,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:42:58.464,2026/07/24 16:42:58.452,2026/07/24 16:42:58.476,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:58.464,2026/07/24 16:42:58.452,2026/07/24 16:42:58.476,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:58.717,2026/07/24 16:42:58.702,2026/07/24 16:42:58.732,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:58.717,2026/07/24 16:42:58.702,2026/07/24 16:42:58.732,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.55,1410,1593,0,0,73511,35
2026/07/24 16:42:58.967,2026/07/24 16:42:58.952,2026/07/24 16:42:58.982,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:58.967,2026/07/24 16:42:58.952,2026/07/24 16:42:58.982,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:59.215,2026/07/24 16:42:59.202,2026/07/24 16:42:59.228,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:59.215,2026/07/24 16:42:59.202,2026/07/24 16:42:59.228,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:59.464,2026/07/24 16:42:59.452,2026/07/24 16:42:59.475,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:42:59.464,2026/07/24 16:42:59.452,2026/07/24 16:42:59.475,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:59.717,2026/07/24 16:42:59.702,2026/07/24 16:42:59.731,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:59.717,2026/07/24 16:42:59.702,2026/07/24 16:42:59.731,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:42:59.967,2026/07/24 16:42:59.952,2026/07/24 16:42:59.981,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:42:59.967,2026/07/24 16:42:59.952,2026/07/24 16:42:59.981,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.22,1410,1593,0,0,73511,35
2026/07/24 16:43:00.215,2026/07/24 16:43:00.203,2026/07/24 16:43:00.228,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:43:00.215,2026/07/24 16:43:00.203,2026/07/24 16:43:00.228,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:43:00.466,2026/07/24 16:43:00.453,2026/07/24 16:43:00.479,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.56,1410,1593,0,0,73511,42
2026/07/24 16:43:00.466,2026/07/24 16:43:00.453,2026/07/24 16:43:00.479,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:43:00.718,2026/07/24 16:43:00.703,2026/07/24 16:43:00.733,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.06,1410,1593,0,0,73511,42
2026/07/24 16:43:00.718,2026/07/24 16:43:00.703,2026/07/24 16:43:00.733,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:43:00.968,2026/07/24 16:43:00.953,2026/07/24 16:43:00.984,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:43:00.968,2026/07/24 16:43:00.953,2026/07/24 16:43:00.984,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:43:01.216,2026/07/24 16:43:01.203,2026/07/24 16:43:01.228,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.06,1410,1593,0,0,73511,42
2026/07/24 16:43:01.216,2026/07/24 16:43:01.203,2026/07/24 16:43:01.228,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.46,1410,1593,0,0,73511,35
2026/07/24 16:43:01.466,2026/07/24 16:43:01.453,2026/07/24 16:43:01.480,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,89.29,1410,1593,0,0,73511,42
2026/07/24 16:43:01.466,2026/07/24 16:43:01.453,2026/07/24 16:43:01.480,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
2026/07/24 16:43:01.718,2026/07/24 16:43:01.703,2026/07/24 16:43:01.732,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,88.97,1410,1593,0,0,73511,42
2026/07/24 16:43:01.718,2026/07/24 16:43:01.703,2026/07/24 16:43:01.732,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.14,1410,1593,0,0,73511,35
