tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
4,64,True,0.0001,42,1.509848177433014,1.826688528060913,0.41114469210426896,0.29383927958402445,0.29384452089318586,500,689.6118,0.0
