timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/16 17:30:49.696, 69.36 W, 0 %, 75059 MiB
2025/10/16 17:30:49.702, 61.57 W, 0 %, 4 MiB
2025/10/16 17:30:49.711, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:49.718, 62.72 W, 0 %, 4 MiB
2025/10/16 17:30:49.726, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:49.734, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:49.742, 59.82 W, 0 %, 4 MiB
2025/10/16 17:30:49.750, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:50.010, 61.57 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 61.70 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 59.82 W, 0 %, 4 MiB
2025/10/16 17:30:50.010, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:50.260, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:50.260, 61.25 W, 0 %, 4 MiB
2025/10/16 17:30:50.260, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:50.260, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:50.261, 61.70 W, 0 %, 4 MiB
2025/10/16 17:30:50.261, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:50.261, 59.55 W, 0 %, 4 MiB
2025/10/16 17:30:50.261, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:50.511, 61.57 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 59.82 W, 0 %, 4 MiB
2025/10/16 17:30:50.511, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:50.761, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:50.761, 61.25 W, 0 %, 4 MiB
2025/10/16 17:30:50.761, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:50.761, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:50.761, 61.70 W, 0 %, 4 MiB
2025/10/16 17:30:50.761, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:50.762, 59.55 W, 0 %, 4 MiB
2025/10/16 17:30:50.762, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:51.012, 61.57 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 59.82 W, 0 %, 4 MiB
2025/10/16 17:30:51.012, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:51.262, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:51.262, 61.57 W, 0 %, 4 MiB
2025/10/16 17:30:51.262, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:51.262, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:51.262, 61.70 W, 0 %, 4 MiB
2025/10/16 17:30:51.262, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:51.262, 59.55 W, 0 %, 4 MiB
2025/10/16 17:30:51.263, 58.67 W, 0 %, 4 MiB
2025/10/16 17:30:51.513, 69.08 W, 0 %, 75059 MiB
2025/10/16 17:30:51.513, 61.57 W, 0 %, 4 MiB
2025/10/16 17:30:51.513, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:51.513, 62.39 W, 0 %, 4 MiB
2025/10/16 17:30:51.513, 61.37 W, 0 %, 4 MiB
2025/10/16 17:30:51.513, 61.12 W, 0 %, 4 MiB
2025/10/16 17:30:51.513, 59.82 W, 0 %, 4 MiB
