tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
2,64,True,0.0002,42,1.0286047160625458,1.2729034423828125,0.5609511051574012,0.47566556493913564,0.47833305400628207,500,82.20673943490776,0.947888741957369
