timestamp,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu
2026/07/20 12:55:19.400,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:19.650,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:19.900,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:20.150,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:20.400,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:20.651,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:20.901,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,36
2026/07/20 12:55:21.151,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:21.401,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:21.651,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:21.901,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.68,1410,1593,0,0,73877,36
2026/07/20 12:55:22.151,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:22.401,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,36
2026/07/20 12:55:22.651,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:22.901,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:23.151,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.68,1410,1593,0,0,73877,36
2026/07/20 12:55:23.401,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:23.652,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:23.902,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:24.152,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:24.402,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:24.652,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:24.902,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:25.152,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:25.402,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:25.652,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:25.902,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,36
2026/07/20 12:55:26.152,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:26.402,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:26.652,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,36
2026/07/20 12:55:26.903,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:27.153,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:27.403,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,36
2026/07/20 12:55:27.653,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,36
2026/07/20 12:55:27.903,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.68,1410,1593,0,0,73877,36
2026/07/20 12:55:28.153,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,36
2026/07/20 12:55:28.403,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:28.653,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:28.903,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:29.153,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:29.403,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.44,1410,1593,0,0,73877,36
2026/07/20 12:55:29.654,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:29.904,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:30.154,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:30.404,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.68,1410,1593,0,0,73877,36
2026/07/20 12:55:30.654,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.68,1410,1593,0,0,73877,36
2026/07/20 12:55:30.904,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:31.154,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:31.404,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:31.654,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:31.904,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,36
2026/07/20 12:55:32.154,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:32.404,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,36
2026/07/20 12:55:32.654,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:32.905,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:33.155,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,35
2026/07/20 12:55:33.405,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:33.655,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:33.905,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,35
2026/07/20 12:55:34.155,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:34.405,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:34.655,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:34.905,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:35.155,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:35.405,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:35.655,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:35.906,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,35
2026/07/20 12:55:36.156,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:36.406,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:36.656,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:36.906,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:37.156,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:37.406,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:37.657,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.44,1410,1593,0,0,73877,35
2026/07/20 12:55:37.908,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:38.268,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:38.729,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,35
2026/07/20 12:55:38.988,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.36,1410,1593,0,0,73877,35
2026/07/20 12:55:39.329,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:39.579,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.27,1410,1593,0,0,73877,35
2026/07/20 12:55:39.829,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.59,1410,1593,0,0,73877,35
2026/07/20 12:55:40.079,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:40.329,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:40.579,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
2026/07/20 12:55:40.829,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,85.08,1410,1593,0,0,73877,35
