timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/16 22:27:50.281, 91.28 W, 0 %, 76017 MiB
2025/10/16 22:27:50.287, 85.04 W, 0 %, 76023 MiB
2025/10/16 22:27:50.292, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:50.300, 61.18 W, 0 %, 4 MiB
2025/10/16 22:27:50.308, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:50.316, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:50.324, 58.56 W, 0 %, 4 MiB
2025/10/16 22:27:50.332, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:50.590, 90.68 W, 0 %, 76017 MiB
2025/10/16 22:27:50.591, 84.76 W, 0 %, 76023 MiB
2025/10/16 22:27:50.591, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:50.591, 61.51 W, 0 %, 4 MiB
2025/10/16 22:27:50.591, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:50.591, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:50.591, 58.56 W, 0 %, 4 MiB
2025/10/16 22:27:50.591, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:50.841, 90.40 W, 0 %, 76017 MiB
2025/10/16 22:27:50.841, 84.52 W, 0 %, 76023 MiB
2025/10/16 22:27:50.841, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:50.841, 61.51 W, 0 %, 4 MiB
2025/10/16 22:27:50.841, 60.16 W, 0 %, 4 MiB
2025/10/16 22:27:50.841, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:50.841, 58.56 W, 0 %, 4 MiB
2025/10/16 22:27:50.841, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:51.091, 90.08 W, 0 %, 76017 MiB
2025/10/16 22:27:51.091, 84.44 W, 0 %, 76023 MiB
2025/10/16 22:27:51.091, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.092, 61.18 W, 0 %, 4 MiB
2025/10/16 22:27:51.092, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.092, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:51.092, 58.62 W, 0 %, 4 MiB
2025/10/16 22:27:51.092, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:51.342, 90.08 W, 0 %, 76017 MiB
2025/10/16 22:27:51.342, 84.44 W, 0 %, 76023 MiB
2025/10/16 22:27:51.342, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.342, 61.51 W, 0 %, 4 MiB
2025/10/16 22:27:51.342, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.342, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:51.342, 58.62 W, 0 %, 4 MiB
2025/10/16 22:27:51.342, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:51.592, 90.08 W, 0 %, 76017 MiB
2025/10/16 22:27:51.592, 84.15 W, 0 %, 76023 MiB
2025/10/16 22:27:51.592, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.592, 61.18 W, 0 %, 4 MiB
2025/10/16 22:27:51.592, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.592, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:51.592, 58.56 W, 0 %, 4 MiB
2025/10/16 22:27:51.592, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:51.843, 72.68 W, 0 %, 76017 MiB
2025/10/16 22:27:51.843, 69.22 W, 0 %, 76023 MiB
2025/10/16 22:27:51.843, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.843, 61.18 W, 0 %, 4 MiB
2025/10/16 22:27:51.843, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:51.843, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:51.843, 58.62 W, 0 %, 4 MiB
2025/10/16 22:27:51.843, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:52.093, 72.36 W, 0 %, 76017 MiB
2025/10/16 22:27:52.093, 68.89 W, 0 %, 76023 MiB
2025/10/16 22:27:52.093, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:52.093, 61.18 W, 0 %, 4 MiB
2025/10/16 22:27:52.093, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:52.093, 59.91 W, 0 %, 4 MiB
2025/10/16 22:27:52.093, 58.62 W, 0 %, 4 MiB
2025/10/16 22:27:52.093, 57.73 W, 0 %, 4 MiB
2025/10/16 22:27:52.343, 72.08 W, 0 %, 76017 MiB
2025/10/16 22:27:52.343, 68.89 W, 0 %, 76023 MiB
2025/10/16 22:27:52.343, 60.43 W, 0 %, 4 MiB
2025/10/16 22:27:52.343, 61.18 W, 0 %, 4 MiB
