2025-10-29 05:10:57,898 INFO    MainThread:41177 [wandb_setup.py:_flush():81] Current SDK version is 0.22.2
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_setup.py:_flush():81] Configure stats pid to 41177
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_setup.py:_flush():81] Loading settings from /home/azureuser/.config/wandb/settings
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_setup.py:_flush():81] Loading settings from /home/azureuser/powertrace-sim/model/wandb/settings
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_setup.py:_flush():81] Loading settings from environment variables
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_init.py:setup_run_log_directory():705] Logging user logs to /home/azureuser/powertrace-sim/model/wandb/run-20251029_051057-n2iijkj6/logs/debug.log
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_init.py:setup_run_log_directory():706] Logging internal logs to /home/azureuser/powertrace-sim/model/wandb/run-20251029_051057-n2iijkj6/logs/debug-internal.log
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_init.py:init():832] calling init triggers
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_init.py:init():837] wandb.init called with sweep_config: {}
config: {'tp': 1, 'hidden_size': 64, 'num_epochs': 500, 'lr': 0.0001, 'device': 'cuda', 'input_dim': 6, 'num_states': 6, 'train_samples': 24, 'val_samples': 6, '_wandb': {}}
2025-10-29 05:10:57,899 INFO    MainThread:41177 [wandb_init.py:init():880] starting backend
2025-10-29 05:10:58,140 INFO    MainThread:41177 [wandb_init.py:init():883] sending inform_init request
2025-10-29 05:10:58,179 INFO    MainThread:41177 [wandb_init.py:init():891] backend started and connected
2025-10-29 05:10:58,183 INFO    MainThread:41177 [wandb_init.py:init():961] updated telemetry
2025-10-29 05:10:58,223 INFO    MainThread:41177 [wandb_init.py:init():985] communicating run to backend with 90.0 second timeout
2025-10-29 05:10:58,782 INFO    MainThread:41177 [wandb_init.py:init():1036] starting run threads in backend
2025-10-29 05:10:58,894 INFO    MainThread:41177 [wandb_run.py:_console_start():2509] atexit reg
2025-10-29 05:10:58,894 INFO    MainThread:41177 [wandb_run.py:_redirect():2357] redirect: wrap_raw
2025-10-29 05:10:58,894 INFO    MainThread:41177 [wandb_run.py:_redirect():2426] Wrapping output streams.
2025-10-29 05:10:58,894 INFO    MainThread:41177 [wandb_run.py:_redirect():2449] Redirects installed.
2025-10-29 05:10:58,897 INFO    MainThread:41177 [wandb_init.py:init():1076] run started, returning control to user process
2025-10-29 05:10:58,897 INFO    MainThread:41177 [wandb_watch.py:_watch():68] Watching
2025-10-29 05:12:46,628 INFO    wandb-AsyncioManager-main:41177 [service_client.py:_forward_responses():80] Reached EOF.
2025-10-29 05:12:46,628 INFO    wandb-AsyncioManager-main:41177 [mailbox.py:close():137] Closing mailbox, abandoning 1 handles.
