tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
4,64,True,0.0001,42,1.4315288662910461,1.6955621242523193,0.7620657650490587,0.3388949068999054,0.3392509877232608,500,318.79324633717795,0.0
