timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/16 06:33:36.652, 92.02 W, 0 %, 75573 MiB
2025/10/16 06:33:36.658, 83.47 W, 0 %, 75573 MiB
2025/10/16 06:33:36.663, 61.57 W, 0 %, 4 MiB
2025/10/16 06:33:36.671, 61.86 W, 0 %, 4 MiB
2025/10/16 06:33:36.679, 60.43 W, 0 %, 4 MiB
2025/10/16 06:33:36.687, 61.12 W, 0 %, 4 MiB
2025/10/16 06:33:36.696, 57.62 W, 0 %, 4 MiB
2025/10/16 06:33:36.704, 61.57 W, 0 %, 4 MiB
2025/10/16 06:33:36.962, 91.42 W, 0 %, 75573 MiB
2025/10/16 06:33:36.962, 83.47 W, 0 %, 75573 MiB
2025/10/16 06:33:36.962, 61.57 W, 0 %, 4 MiB
2025/10/16 06:33:36.962, 62.07 W, 0 %, 4 MiB
2025/10/16 06:33:36.962, 60.43 W, 0 %, 4 MiB
2025/10/16 06:33:36.962, 61.06 W, 0 %, 4 MiB
2025/10/16 06:33:36.963, 57.56 W, 0 %, 4 MiB
2025/10/16 06:33:36.963, 61.25 W, 0 %, 4 MiB
2025/10/16 06:33:37.213, 90.91 W, 0 %, 75573 MiB
2025/10/16 06:33:37.213, 83.38 W, 0 %, 75573 MiB
2025/10/16 06:33:37.213, 61.51 W, 0 %, 4 MiB
2025/10/16 06:33:37.213, 62.00 W, 0 %, 4 MiB
2025/10/16 06:33:37.213, 60.37 W, 0 %, 4 MiB
2025/10/16 06:33:37.213, 60.99 W, 0 %, 4 MiB
2025/10/16 06:33:37.213, 57.56 W, 0 %, 4 MiB
2025/10/16 06:33:37.213, 61.18 W, 0 %, 4 MiB
2025/10/16 06:33:37.463, 90.91 W, 0 %, 75573 MiB
2025/10/16 06:33:37.463, 82.97 W, 0 %, 75573 MiB
2025/10/16 06:33:37.463, 61.72 W, 0 %, 4 MiB
2025/10/16 06:33:37.463, 61.73 W, 0 %, 4 MiB
2025/10/16 06:33:37.463, 60.31 W, 0 %, 4 MiB
2025/10/16 06:33:37.463, 60.99 W, 0 %, 4 MiB
2025/10/16 06:33:37.463, 57.50 W, 0 %, 4 MiB
2025/10/16 06:33:37.463, 61.51 W, 0 %, 4 MiB
2025/10/16 06:33:37.713, 90.63 W, 0 %, 75573 MiB
2025/10/16 06:33:37.714, 82.64 W, 0 %, 75573 MiB
2025/10/16 06:33:37.714, 61.45 W, 0 %, 4 MiB
2025/10/16 06:33:37.714, 61.73 W, 0 %, 4 MiB
2025/10/16 06:33:37.714, 60.31 W, 0 %, 4 MiB
2025/10/16 06:33:37.714, 60.99 W, 0 %, 4 MiB
2025/10/16 06:33:37.714, 57.50 W, 0 %, 4 MiB
2025/10/16 06:33:37.714, 61.51 W, 0 %, 4 MiB
2025/10/16 06:33:37.964, 90.63 W, 0 %, 75573 MiB
2025/10/16 06:33:37.964, 68.27 W, 0 %, 75573 MiB
2025/10/16 06:33:37.964, 61.45 W, 0 %, 4 MiB
2025/10/16 06:33:37.964, 61.94 W, 0 %, 4 MiB
2025/10/16 06:33:37.964, 60.31 W, 0 %, 4 MiB
2025/10/16 06:33:37.964, 60.93 W, 0 %, 4 MiB
2025/10/16 06:33:37.964, 57.50 W, 0 %, 4 MiB
2025/10/16 06:33:37.964, 61.45 W, 0 %, 4 MiB
2025/10/16 06:33:38.214, 73.84 W, 0 %, 75573 MiB
2025/10/16 06:33:38.214, 67.94 W, 0 %, 75573 MiB
2025/10/16 06:33:38.214, 61.66 W, 0 %, 4 MiB
2025/10/16 06:33:38.215, 61.94 W, 0 %, 4 MiB
2025/10/16 06:33:38.215, 60.31 W, 0 %, 4 MiB
2025/10/16 06:33:38.215, 60.93 W, 0 %, 4 MiB
2025/10/16 06:33:38.215, 57.44 W, 0 %, 4 MiB
2025/10/16 06:33:38.215, 61.45 W, 0 %, 4 MiB
2025/10/16 06:33:38.465, 73.84 W, 0 %, 75573 MiB
2025/10/16 06:33:38.465, 68.86 W, 0 %, 75573 MiB
2025/10/16 06:33:38.465, 61.66 W, 0 %, 4 MiB
2025/10/16 06:33:38.465, 61.94 W, 0 %, 4 MiB
2025/10/16 06:33:38.465, 60.25 W, 0 %, 4 MiB
2025/10/16 06:33:38.465, 60.93 W, 0 %, 4 MiB
2025/10/16 06:33:38.465, 57.44 W, 0 %, 4 MiB
2025/10/16 06:33:38.465, 61.38 W, 0 %, 4 MiB
2025/10/16 06:33:38.715, 73.51 W, 0 %, 75573 MiB
2025/10/16 06:33:38.715, 68.54 W, 0 %, 75573 MiB
2025/10/16 06:33:38.715, 61.66 W, 0 %, 4 MiB
2025/10/16 06:33:38.715, 61.88 W, 0 %, 4 MiB
2025/10/16 06:33:38.715, 60.25 W, 0 %, 4 MiB
2025/10/16 06:33:38.715, 60.87 W, 0 %, 4 MiB
2025/10/16 06:33:38.715, 57.44 W, 0 %, 4 MiB
2025/10/16 06:33:38.716, 61.38 W, 0 %, 4 MiB
2025/10/16 06:33:38.966, 73.51 W, 0 %, 75573 MiB
2025/10/16 06:33:38.966, 68.27 W, 0 %, 75573 MiB
2025/10/16 06:33:38.966, 61.66 W, 0 %, 4 MiB
2025/10/16 06:33:38.966, 61.88 W, 0 %, 4 MiB
2025/10/16 06:33:38.966, 60.25 W, 0 %, 4 MiB
2025/10/16 06:33:38.966, 60.87 W, 0 %, 4 MiB
2025/10/16 06:33:38.966, 57.38 W, 0 %, 4 MiB
2025/10/16 06:33:38.966, 61.38 W, 0 %, 4 MiB
