tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
1,64,True,5e-05,42,1.5907905101776123,1.5716333389282227,0.5504918981481481,0.34620163253262465,0.378572084352127,500,62.10410239199322,0.9314487484210022
