Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T20:27:13.346073,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,30,89,3.105196714401245,13.0,26.87912087912088,1599.0,847.0,0.03450767400499899,3.0318349299923284,46337.51900427596,279.3687715716578
2025-04-27T20:27:13.407827,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,114,155,5.598085165023804,18.0,28.240506329113924,2525.0,1937.0,0.11142382700927556,8.460755370993866,22661.221282498263,228.93936948474436
2025-04-27T20:27:15.502506,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,152,132,4.938504695892334,22.0,30.79850746268657,1944.0,2183.0,0.1696252180117881,13.306661415990675,11460.560067577346,164.05317094614574
2025-04-27T20:27:13.427640,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,223,220,8.07683539390564,24.0,30.868778280542987,3524.0,3298.0,0.24654137101606466,21.28600910399109,14293.747071644117,154.93745135069167
2025-04-27T20:27:17.346886,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,116,114,4.579951524734497,25.0,43.65217391304348,2707.0,2313.0,0.2698214039992308,22.723370717008947,10032.562131385681,101.78947607753757
2025-04-27T20:27:21.528727,meta-llama/Llama-3.1-70B-Instruct,airoboros,4.0,4,528,50,2.2040634155273438,32.0,64.15384615384616,1796.0,1540.0,0.18615690497972537,6.494510314019863,9647.775354857802,237.12334349143512
2025-04-27T20:27:18.081911,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,237,142,5.768560171127319,30.0,46.41258741258741,3199.0,3438.0,0.5143622309988132,36.46752924202883,6219.352446986686,94.27564936419395
2025-04-27T20:27:17.738602,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,43,151,6.1120476722717285,30.0,45.21052631578947,3282.0,3590.0,0.5143622309988132,36.46752924202883,6380.717327605597,98.44374090094715
2025-04-27T20:27:21.904765,meta-llama/Llama-3.1-70B-Instruct,scienceqa,4.0,4,44,66,2.6839942932128906,31.0,48.37313432835821,1179.0,2062.0,0.3460160639806418,20.83180915302364,3407.356255188084,98.9832416787819
2025-04-27T20:27:17.298300,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,234,182,7.329335689544678,30.0,45.07608695652174,3886.0,4408.0,0.6216345909924712,46.313794015019084,6251.260879475519,95.17682784896722
2025-04-27T20:27:20.057396,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,166,118,4.929203271865845,31.0,55.325,3254.0,3385.0,0.6069283319957322,45.6978097930114,5361.423793316806,74.07357191367343
2025-04-27T20:27:20.616271,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,29,111,4.6394431591033936,30.0,54.415929203539825,2856.0,3293.0,0.5862481779913651,45.40435104201606,4871.656931686134,72.52608889735566
2025-04-27T20:27:20.727344,meta-llama/Llama-3.1-70B-Instruct,reclor,4.0,4,254,134,5.614441394805908,37.0,57.98529411764706,3790.0,4096.0,0.6624905349890469,50.89105230101268,5720.836449478725,80.48566132554689
2025-04-27T20:27:22.674994,meta-llama/Llama-3.1-70B-Instruct,scienceqa,4.0,4,48,91,3.749851942062378,37.0,55.68817204301075,2182.0,2997.0,0.5720046169881243,42.11294168001041,3814.6545241002864,71.16577186111353
2025-04-27T20:27:14.516466,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,42,325,12.744065046310425,40.0,45.2760736196319,7208.0,7552.0,0.9117195799917681,80.56122288001643,7905.9396750754,93.74237046087973
2025-04-27T20:27:13.583255,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,4.0,4,47,363,14.100282907485962,40.0,43.61369863013699,7777.0,8142.0,0.9466357869823696,94.5888701480144,8215.4088266524,86.07778047522135
