Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-28T03:57:13.286741,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,171,172,3.5398313999176025,2.0,4.505747126436781,287.0,497.0,0.07347022798785474,7.154006113996729,3906.344213977988,69.47156489391662
2025-04-28T04:02:11.576859,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,95,123,2.4532365798950195,1.0,3.272,135.0,274.0,0.07274726298055612,11.640270486008376,1855.7399202232914,23.538971910433563
2025-04-28T03:54:59.739005,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,70,610,12.640555381774902,1.0,4.858075040783034,746.0,2232.0,0.21973994401923846,39.6443908289948,3394.9221354797783,56.30052457175297
2025-04-28T03:59:54.532622,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,38,177,3.6467013359069824,2.0,3.4245810055865924,78.0,535.0,0.025372069008881226,3.5924575209937757,3074.2467227523666,148.9231248730267
2025-04-28T03:57:13.748844,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,36,285,5.729149580001831,1.0,2.7874564459930316,76.0,724.0,0.06181584400474094,9.152518746996066,1229.458259830137,79.10390789831739
2025-04-28T04:02:15.772320,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,301,173,3.5332601070404053,1.0,5.84,570.0,452.0,0.07120883199968375,12.70120293799846,8004.625044299722,35.58718038019391
2025-04-28T03:55:01.115391,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,20,112,2.4007515907287598,3.0,5.6347826086956525,158.0,490.0,0.07343015600054059,8.732892739004456,2151.7045394651864,56.109700948400715
2025-04-28T04:00:07.281611,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,108,647,14.309483528137207,7.0,7.537750385208012,1232.0,3660.0,0.1274490310024703,23.46556836400123,9666.609391295573,155.973209053604
2025-04-28T03:57:21.178344,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,81,653,12.152153730392456,0.0,1.2763358778625955,120.0,716.0,0.054761345993028954,23.256811165003455,2191.326707259457,30.786679864238113
2025-04-28T04:02:16.363713,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,189,347,6.720353126525879,1.0,2.650429799426934,296.0,629.0,0.11184047399729025,19.35745204500563,2646.626837500454,32.493945925196634
2025-04-28T03:55:02.270000,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,58,584,11.918757438659668,0.0,4.2320819112627985,576.0,1904.0,0.24256952201540116,51.513870248993044,2374.5769675195584,36.96091927857465
2025-04-28T04:00:08.032164,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,168,79,1.749634027481079,4.0,9.469135802469136,408.0,359.0,0.04004004699527286,1.6769596740050474,10189.798229961334,214.07789678245982
2025-04-28T03:57:35.500470,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,8,331,746,14.900678634643555,4.0,5.3203753351206435,2257.0,1712.0,0.2231263789726654,24.78379509501974,10115.343646913658,69.0773948637117
2025-04-28T04:02:22.467744,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,27,761,14.234946966171265,0.0,1.3604193971166447,120.0,918.0,0.0888036559917964,23.256223136006156,1351.2957170489185,39.47330547317969
2025-04-28T03:55:04.352282,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,8,256,252,5.336028099060059,3.0,6.1299212598425195,478.0,1079.0,0.08630598901072517,6.68470665399218,5538.433722607586,161.41321614398882
2025-04-28T04:00:08.916001,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,160,169,3.637242555618286,5.0,7.3274853801169595,513.0,740.0,0.06631775898858905,5.2549112280103145,7735.484549293489,140.82064717964585
2025-04-28T03:57:36.928000,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,650,82,1.7009727954864502,1.0,10.19047619047619,690.0,166.0,0.09681029399507679,1.584742268998525,7127.34123124437,104.7488940298812
2025-04-28T04:02:24.672637,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,13,125,2.470264196395874,1.0,2.4015748031496065,53.0,252.0,0.024101556002278812,2.415109704990755,2199.028145526738,104.34308614604514
2025-04-28T03:55:07.622715,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,142,65,1.4941747188568115,4.0,7.686567164179104,182.0,333.0,0.03782819501066115,1.4277018559951102,4811.226122438748,233.24197457731714
2025-04-28T04:00:12.261174,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,0.25,8,191,1113,24.06791090965271,3.0,6.071748878923767,1211.0,5559.0,0.3580739419849124,119.62646532303188,3381.9830431867226,46.46965021484854
2025-04-28T03:57:40.711278,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,137,162,3.2665517330169678,2.0,4.048780487804878,272.0,392.0,0.03699351899558678,3.208783181005856,7352.639256418099,122.16468919446278
