Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745361821.6853883,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,35,441,13.666383743286133,2.0,1.7196494498010682,499.0,995.0,3755.449833227026,44.07884191483301
1745361823.9284723,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,148,99,3.1618688106536865,2.0,1.7128554193002359,256.0,255.0,4354.154993242645,83.50526335706279
1745361825.31902,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,28,190,5.990573167800903,2.0,1.7168211539843357,154.0,533.0,1661.7789324067242,59.362788609399814
1745361828.2487946,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,46,599,18.771199703216553,3.0,1.7461857542148083,1313.0,1578.0,6452.585507394122,36.0697597033139
1745361834.0674064,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,4,42,87,2.7678093910217285,1.0,1.7198904129212478,82.0,217.0,1091.7537839842164,13.322728210013288
1745361839.5287404,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,161,90,2.9498846530914307,2.0,1.7294128145636267,498.0,260.0,8467.477676393517,91.6398575732053
1745361839.949163,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,257,404,12.93933629989624,3.0,1.7542763858329193,1048.0,1450.0,6184.072031559648,42.18872525364145
1745361842.4423957,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,4,495,444,14.164223670959473,2.0,1.756879271877324,751.0,1574.0,2614.3645140931803,32.533937270722596
1745361843.30613,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,72,572,18.130352020263672,4.0,1.765429918590072,458.0,2010.0,1693.9051484361019,31.611066884291123
1745361849.0338387,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,64,479,15.214238405227661,5.0,1.773922242792912,489.0,1842.0,1769.2794985988978,30.68681422779961
1745361856.9066765,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,42,276,8.84013056755066,4.0,1.7807825795880974,588.0,1255.0,3814.0405626543525,27.62602919968756
1745361859.8600564,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,48,1012,32.242780685424805,1.0,1.8292094250837805,1665.0,4083.0,3146.2578078321535,26.136730752191585
1745361860.9073336,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,32,708,22.627676010131836,3.0,1.8134159106769017,866.0,3263.0,2273.468321756132,32.52865941522551
1745361861.8788943,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,41,460,14.739878177642822,3.0,1.804367622850338,664.0,2342.0,2472.537398638265,41.06496054237219
1745361861.9988065,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,22,109,3.5573222637176514,5.0,1.7804422517839837,265.0,662.0,3449.834998978191,35.55457360864081
1745361864.2820055,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,4,163,365,11.705106019973755,4.0,1.8035983322238183,521.0,1819.0,2718.0990410229515,66.83080307491973
1745361870.6040883,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,47,539,17.162118196487427,2.0,1.8170568270820642,546.0,2162.0,1834.4306650299188,28.737046773490302
1745361870.9294486,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,191,106,3.4608781337738037,5.0,1.8007960443259925,231.0,646.0,3726.48352960791,192.5650423134607
