Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745460991.5723398,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,283,207,3.9082190990448,0.0,1.4794782455566597,323.0,207.0,5389.829874422294,54.25563613452954
1745460995.994321,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,8,21,56,1.0288872718811035,0.0,1.479907487713212,61.0,56.0,2494.4571933608786,56.99716047751278
1745461001.964634,meta-llama/Llama-3.1-70B-Instruct,ARB,0.25,8,173,362,7.349520444869995,2.0,1.4968155257197913,842.0,1045.0,7570.571912660634,71.18141526494031
1745461002.0029106,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,65,190,3.9087636470794678,3.0,1.491836785875508,586.0,648.0,18782.7544296935,168.43274814591663
1745461002.9074974,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,55,1537,30.545789003372192,1.0,1.5139142223317723,1011.0,3687.0,3448.666720157507,59.96524078467112
1745461003.3938193,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,8,134,176,3.610215902328491,2.0,1.4928573218716323,174.0,653.0,2554.785165015889,88.26185979248916
1745461009.2392037,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,216,143,2.8513214588165283,1.0,1.4977079976517904,256.0,291.0,3013.0280505154524,28.93055584057144
1745461014.729126,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,50,116,2.334084987640381,1.0,1.4986554119668336,90.0,234.0,3585.373539671768,102.99341165190931
1745461022.3363814,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,50,228,4.86456298828125,3.0,1.5116670378343602,306.0,963.0,5230.360904865167,148.68130906404207
1745461022.936058,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,37,228,4.859088182449341,2.0,1.5122008533795066,216.0,965.0,2548.2963206504537,85.57578414916365
1745461023.91484,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,8,99,76,1.727750301361084,4.0,1.5093250773993807,139.0,384.0,4267.005768363799,229.48935196561868
1745461037.87501,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,0.25,8,308,740,15.63865852355957,2.0,1.5512840808075887,1475.0,2840.0,7047.40143870462,75.5835590106471
1745461039.2089741,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,715,489,10.497497797012329,4.0,1.5462678187853935,1127.0,2012.0,8879.297951782642,132.4739300099483
1745461044.591896,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,40,219,4.869791269302368,5.0,1.5458040891058895,372.0,1179.0,13921.521613248131,244.65518587419035
1745461045.7450202,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,114,317,6.906517505645752,3.0,1.550542769770587,292.0,1587.0,1831.70032554214,72.07473996950402
1745461046.3410127,meta-llama/Llama-3.1-70B-Instruct,scibench,0.25,8,98,421,8.913251161575317,1.0,1.5517644053570776,138.0,1761.0,571.7511811628895,37.93874374519512
1745461056.1370425,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,78,2067,42.65322995185852,2.0,1.592078268603617,1003.0,5633.0,4082.310382856704,81.91858004875228
1745461056.1647794,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,62,143,2.989168882369995,2.0,1.556624839202932,220.0,432.0,6537.669338913374,147.97948335532038
1745461059.3059871,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,36,337,7.033640384674072,2.0,1.567409484217141,385.0,1032.0,4843.91057968916,141.13342948736258
1745461061.1430345,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,269,17,0.41078925132751465,3.0,1.5633816471956954,309.0,74.0,5936.658047676657,221.81148796583213
1745461067.0380754,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,29,224,4.675063848495483,2.0,1.5722993892228554,69.0,676.0,2486.164404933234,146.63779531029826
1745461083.7940145,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,152,135,2.8989148139953613,3.0,1.5809074626865671,251.0,429.0,5939.290091764268,152.5184904238496
1745461086.2661026,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,19,406,8.590564250946045,3.0,1.5889491074187645,137.0,1290.0,1878.0309897033985,113.82907547900382
1745461093.808575,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,38,14619,338.29671025276184,5.0,2.276023462906118,12802.0,78447.0,3168.3539662175726,80.26877785865496
1745461100.5992458,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,8,100,56,1.217442512512207,2.0,1.5951084382990814,140.0,172.0,3783.4857057299296,148.7981507614805
1745461103.3179245,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,66,140,3.238149404525757,4.0,1.6045956924239562,335.0,665.0,9405.638868544165,209.8600182207459
1745461103.708995,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,9,245,5.547534227371216,3.0,1.6172548372263031,1106.0,1008.0,9871.279142898597,86.4385090350476
1745461103.7870495,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,141,134,3.087405204772949,3.0,1.605019893038027,181.0,663.0,2261.7435595372,107.27362481854472
1745461108.8861175,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,836,586,12.88731074333191,3.0,1.6391445904480828,1516.0,2209.0,6345.727693137396,99.65294360605938
1745461115.446178,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,475,176,4.08451771736145,4.0,1.6362655660045495,640.0,864.0,7616.75787661549,218.4190655775267
1745461115.9901407,meta-llama/Llama-3.1-70B-Instruct,guanaco,0.25,8,86,337,7.505069255828857,4.0,1.6430234598958637,295.0,1486.0,1201.695281599814,61.61446898920899
1745461122.349123,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,40,299,6.763837814331055,4.0,1.6539188463961547,308.0,1415.0,4253.011898901989,100.21528693418351
1745461123.344789,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,49,1595,35.68200993537903,3.0,1.7173970478433174,1507.0,7698.0,3291.587255643815,71.24547564117195
1745461124.336291,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,99,232,5.291419982910156,3.0,1.6545755674263454,139.0,1144.0,1892.9242479849795,96.12734966350247
1745461131.0097132,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,353,508,11.64933443069458,4.0,1.6917578088794143,1012.0,2952.0,5530.428538184558,110.69714848705543
1745461131.3736706,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,31,397,9.121392488479614,5.0,1.6880741393708825,619.0,2413.0,5062.456068855413,159.77468203259446
1745461131.5927353,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,168,133,3.0590057373046875,5.0,1.670908900547923,208.0,803.0,3981.406068226239,268.87017851951174
1745461136.8743315,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,0.25,8,215,575,12.988623857498169,4.0,1.7042996479482888,454.0,3080.0,2487.3937761672464,84.17999439176627
1745461137.0095153,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,45,135,3.124006748199463,6.0,1.6872737819025523,85.0,957.0,2376.1190756321994,313.7246169325038
1745461144.6968718,meta-llama/Llama-3.1-70B-Instruct,guanaco,0.25,8,74,466,10.39821195602417,4.0,1.7115707806708567,164.0,2132.0,1786.4541353069158,91.74660327453563
1745461154.2944586,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,10,147,3.2630727291107178,3.0,1.7145698257230881,50.0,629.0,653.4758385868246,46.53085302688363
1745461157.7382956,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,63,360,8.118717432022095,4.0,1.732102383296321,500.0,1642.0,3375.6480951926837,32.82472988969346
1745461159.2872412,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,27,273,6.20229697227478,5.0,1.7315037439032768,397.0,1292.0,5431.696904473411,203.2661500690217
1745461159.350707,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,8,16,11,0.29848575592041016,4.0,1.7194827863393123,123.0,63.0,3320.0006066964975,275.4376591896765
1745461164.7942286,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,172,210,4.848764657974243,5.0,1.7439902198254194,718.0,1075.0,5371.028799686437,56.75728028442053
1745461166.8672485,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,104,561,12.883652925491333,4.0,1.7639368861404148,619.0,3050.0,4327.551158557171,138.59071611918972
1745461168.6389606,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,322,722,16.195391178131104,3.0,1.7699450144549629,475.0,3620.0,2269.215916165656,94.99335296643888
1745461172.6736639,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,73,196,4.512850284576416,5.0,1.7597746286494793,113.0,1186.0,2662.275467828915,267.0978785494241
1745461196.000562,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,365,154,3.6593172550201416,5.0,1.7956389167051092,663.0,858.0,9523.122939742516,241.56926557212978
1745461197.7575662,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,218,146,3.403963327407837,4.0,1.7980167073294133,258.0,820.0,2035.615909213841,119.59179695169752
1745461205.0111387,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,151,130,3.1559808254241943,5.0,1.8195711116588613,1030.0,737.0,17944.041418341818,240.96364451785496
1745461206.2234051,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,799,195,4.590065240859985,4.0,1.823699227928835,839.0,1064.0,4401.34465430362,142.08359649161886
1745461217.8234963,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,126,82,2.05847430229187,6.0,1.8448283543852615,808.0,537.0,14658.14706630721,272.9224291742637
1745461217.9535198,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,0.25,8,375,798,18.48402738571167,6.0,1.881555393489359,828.0,4985.0,3996.7872201550417,220.6507679320385
1745461218.8620126,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,187,99,2.366495132446289,6.0,1.848368137494991,285.0,666.0,2516.0643424036275,157.307349929536
1745461220.7444234,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,18,760,17.50091862678528,5.0,1.8851474436115128,186.0,4718.0,954.0206368180532,123.97791401545688
1745461233.4536376,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,88,2033,48.75820231437683,5.0,2.0315462534089432,2478.0,15997.0,2525.597403650053,75.39797984191797
1745461238.467168,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,30,1588,38.48935270309448,8.0,2.020395764624197,2350.0,13086.0,3564.9767383550666,114.37006506162439
1745461240.3252513,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,8,63,733,17.002346754074097,7.0,1.9356571591120448,195.0,5376.0,4121.9066361511605,317.55156129159593
1745461251.7217736,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,52,254,5.952494859695435,6.0,1.9364881421195415,92.0,2031.0,938.1407909925908,89.09263329027596
1745461258.9473917,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,197,403,10.37576937675476,9.0,1.9887021637859723,1360.0,3998.0,5910.30441193286,172.95427314096958
1745461259.0401883,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,55,79,2.1487209796905518,10.0,1.9555344386919196,860.0,809.0,16720.344807962825,393.2624668065205
1745461259.13579,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,38,265,6.79024076461792,9.0,1.9728589647166541,596.0,2678.0,3554.053682969175,208.41751910101644
1745461259.3888144,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,8,192,566,14.509048700332642,9.0,2.0104722279556344,1603.0,5588.0,3557.962281860399,112.39059832332096
1745461260.6171029,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,8,178,164,4.185855388641357,10.0,1.9689197147156972,286.0,1671.0,2349.0160490061626,271.84206016504805
1745461264.7309961,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,28,265,6.778006553649902,9.0,1.9980317957417193,713.0,2573.0,3175.0813275453384,92.67083347306844
1745461266.9788177,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,8,392,217,5.640454053878784,9.0,2.0038367897047955,854.0,2133.0,4037.6308518936985,94.93840042367295
1745461270.385939,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,8,173,359,8.952931880950928,6.0,2.026170634705621,725.0,3156.0,1552.112992281186,38.582347923962374
