Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T20:50:35.296084,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,17,544,17.668168544769287,4.0,6.915596330275229,873.0,2896.0,0.3112736259790836,75.6531473010109,2804.606388524103,38.279967236224984
2025-04-27T20:54:59.576593,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,4,148,149,4.914274215698242,6.0,8.920529801324504,188.0,1159.0,0.12008681699808221,10.271652821000316,1565.534041950686,112.83481054095144
2025-04-27T20:48:19.947014,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,4,731,647,21.415874242782593,3.0,9.218798151001542,1552.0,4431.0,0.49417384699336253,122.55535580799915,3140.5951760552102,36.15509065912883
2025-04-27T20:52:51.744296,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,23,37,1.374830722808838,5.0,29.86842105263158,917.0,218.0,0.035702323002624325,1.3144773739913944,25684.603210065496,165.84538031114653
2025-04-27T20:50:38.113101,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,20,280,9.108204364776611,5.0,6.659574468085107,240.0,1638.0,0.11366400898259599,19.472956018013065,2111.486319620737,84.11665894406588
2025-04-27T20:55:15.804260,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,631,154,4.918716192245483,2.0,7.374193548387097,815.0,328.0,0.1345909550000215,4.759874998999294,6055.384628185971,68.90937263456667
2025-04-27T20:48:20.144428,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,90,574,18.96241545677185,4.0,9.87326388888889,1552.0,4135.0,0.33513490998302586,101.34316903700528,4630.970853136746,40.80196069742117
2025-04-27T20:52:52.010923,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.25,4,814,675,22.19991445541382,7.0,9.1198224852071,1970.0,4195.0,0.24992390598345082,46.71345468200161,7882.399213664848,89.8028208052081
2025-04-27T20:50:38.572489,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,26,138,4.5032618045806885,5.0,6.669064748201439,66.0,861.0,0.07810768698982429,10.433980115005397,844.9872546936174,82.51884616511506
2025-04-27T20:55:20.094584,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,104,170,5.469517707824707,3.0,7.298245614035087,660.0,588.0,0.17700211101328023,10.170344606987783,3728.76908767761,57.81515009786397
2025-04-27T20:48:27.506713,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,46,629,20.5044002532959,2.0,6.630744849445325,651.0,3533.0,0.4547124939854257,126.8119163680094,1431.673878793543,27.860157792641505
2025-04-27T20:52:56.576280,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,4,491,643,21.107184410095215,7.0,8.8027950310559,1366.0,4303.0,0.35041149200696964,47.95102368699736,3898.27397548032,89.73739597486056
2025-04-27T20:50:45.594159,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.25,4,74,170,5.601965665817261,4.0,8.152046783625732,519.0,875.0,0.15507926199643407,28.658400279993657,3346.675714847895,30.532060109818303
2025-04-27T20:55:21.551407,meta-llama/Llama-3.1-70B-Instruct,guanaco,0.25,4,30,486,15.658513069152832,4.0,6.122950819672131,1278.0,1710.0,0.18225186901690904,32.396727558996645,7012.273766484278,52.78310893857948
2025-04-27T20:48:28.507648,meta-llama/Llama-3.1-70B-Instruct,reclor,0.25,4,283,112,3.9108152389526367,8.0,13.736842105263158,565.0,1001.0,0.07717589299136307,3.7956343319965526,7320.938937023125,263.7240346262389
2025-04-27T20:52:57.586055,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,48,1209,85.343496799469,6.0,8.276457055214724,4430.0,17155.0,1.4112539110210491,293.0911161469703,3139.0524167227095,58.531286193600074
2025-04-27T20:50:49.647987,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.25,4,365,142,4.648783445358276,3.0,8.472222222222221,576.0,644.0,0.16211669199401513,27.683582926998497,3552.9962579131843,23.262884782588493
2025-04-27T20:55:22.149073,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,406,360,11.550232172012329,3.0,4.892265193370166,538.0,1233.0,0.14694151101866737,16.810655536988634,3661.320727344724,73.34633663077679
2025-04-27T20:48:28.774358,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,40,1018,32.883288860321045,3.0,5.979411764705882,953.0,5146.0,0.6213985409995075,202.99587424099445,1533.6373311516277,25.35026891182392
2025-04-27T20:53:05.606596,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,64,580,19.046595096588135,4.0,8.314432989690722,747.0,4092.0,0.48929821100318804,80.73725884698797,1526.6763360292214,50.68291961404209
2025-04-27T20:50:51.513887,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,42,134,4.303507328033447,2.0,5.125,171.0,526.0,0.15485988499131054,26.38379585900111,1104.2239893797876,19.93647930006059
2025-04-27T20:55:32.294713,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.25,4,52,215,7.016998291015625,4.0,8.253456221198157,877.0,914.0,0.17695150199870113,33.93333685900143,4956.160247831281,26.935164195546687
2025-04-27T20:48:48.371141,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.25,4,32,236,7.63307785987854,5.0,6.584033613445378,433.0,1134.0,0.03486410900950432,7.556379125991953,12419.649097642498,150.07187716393673
