Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T20:10:43.731958,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,1.0,4,214,758,26.364348649978638,11.0,15.69038208168643,3235.0,8674.0,1.345449839020148,283.9186555269698,2404.4003025456204,30.55100406805091
2025-04-27T20:12:04.109416,meta-llama/Llama-3.1-70B-Instruct,scienceqa,1.0,4,47,90,3.1570513248443604,14.0,21.857142857142858,856.0,1133.0,0.08163997398514766,11.059888391013374,10485.05968602743,102.4422634247024
2025-04-27T20:16:19.631310,meta-llama/Llama-3.1-70B-Instruct,ARB,1.0,4,270,248,9.29519009590149,20.0,26.674698795180724,2300.0,4342.0,0.4304770419985289,113.554369237012,5342.909785204899,38.237190071808925
2025-04-27T20:10:47.436914,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,62,215,7.514413356781006,9.0,15.847222222222221,1079.0,2344.0,0.5152649030060275,100.9592125069903,2094.0684950695704,23.21729678544892
2025-04-27T20:12:04.670019,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,191,105,3.710047721862793,11.0,20.16822429906542,769.0,1389.0,0.17860976699739695,25.792237780013238,4305.475635110186,53.85341170653891
2025-04-27T20:16:21.101705,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,29,378,14.268453121185303,13.0,26.559366754617415,3241.0,6825.0,1.3227186919975793,304.2812901900179,2450.256445008287,22.429903579473837
2025-04-27T20:10:47.500673,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,34,193,6.756324529647827,10.0,15.928205128205128,979.0,2127.0,0.4063753450027434,79.52452701298171,2409.1028455316127,26.746465271686372
2025-04-27T20:16:23.175832,meta-llama/Llama-3.1-70B-Instruct,ARB,1.0,4,254,210,8.267441987991333,20.0,32.89099526066351,2870.0,4070.0,0.5114036850136472,144.26414305900107,5612.004927034133,28.212138606995737
2025-04-27T20:12:05.459676,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,146,129,4.526984453201294,9.0,16.480916030534353,538.0,1621.0,0.28115982898452785,50.34676616900833,1913.5023731630097,32.1967054360252
2025-04-27T20:10:47.639337,meta-llama/Llama-3.1-70B-Instruct,airoboros,1.0,4,61,629,21.90800380706787,13.0,15.717908082408874,2805.0,7113.0,1.2000145030178828,228.4966491679661,2337.4717496711783,31.129559343215092
2025-04-27T20:12:07.173239,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,219,116,4.012348651885986,8.0,14.128205128205128,352.0,1301.0,0.31673778798722196,54.30788980200305,1111.3293498602086,23.956003533615753
2025-04-27T20:16:23.715546,meta-llama/Llama-3.1-70B-Instruct,airoboros,1.0,4,405,241,9.412175416946411,16.0,30.81404958677686,2729.0,4728.0,0.8350166809977964,167.52755356399575,3268.198183465034,28.222223147274086
2025-04-27T20:10:51.776784,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,495,321,11.267104625701904,12.0,17.273291925465838,2057.0,3505.0,0.5880664550204528,118.48547060397686,3497.9039910182564,29.581686109979106
2025-04-27T20:12:07.203805,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,53,295,10.074569702148438,7.0,13.52364864864865,1111.0,2892.0,0.7160893759864848,137.65699666900036,1551.4823110864984,21.008739620797375
2025-04-27T20:16:24.075845,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,1.0,4,312,396,14.728467464447021,9.0,23.56675062972292,2671.0,6685.0,1.367194099992048,338.14566976403876,1953.6362832574653,19.769586298901466
