tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
8,64,True,0.0001,42,1.2136445045471191,1.1195268630981445,0.5582750582750583,0.44436481200675054,0.44713139203674507,500,374.44037691856477,0.8778600576571962
