tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_balanced_acc,final_val_f1,final_val_ece,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2,final_tolerance_power_acc,final_boundary_f1
4,64,True,5e-05,42,1.1970248520374298,1.7298696041107178,0.3268284106891702,0.29510489174465415,0.26784812011023146,0.09951822136158095,0.3115034317428338,500,352.6874035330014,0.6639080903269424,0.3268284106891702,0.05841121459254629
